관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3190000-101-2007-00082,BHC치킨, 신대방동,3190000.0,서울특별시 동작구 여의대방로 86-1 (신대방동),"치킨,닭강정","매일/11:00 - 새벽 02:00
","치퐁당 후라이드 : 20,000원
치퐁당 후라이드+분모자 로제 떡볶이 : 25,500원
골드킹 콤보 : 20,000원
뿌링클 콤보 : 20,000원
맛초킹 콤보 : 20,000원
뿌링클 : 18,000원
맛초킹 : 18,000원
단팥 트위스트 : 5,000원
크림치즈 트위스트 : 5,500원
치퐁당 후라이드 : 20,000원
치퐁당 윙 : 22,000원
치퐁당 스틱 : 22,000원
골드킹 윙 : 20,000원
뿌링맵소킹 콤보 : 20,000원
뿌링맵소킹 윙 : 20,000원
뿌링맵소킹 스틱 : 20,000원
양념맵소킹 콤보 : 20,000원
맛초킹 홀 닭가슴살 : 3,500원
맛초킹 찹 닭가슴살 : 3,500원
뿌링클 찹 닭가슴살 : 3,500원
뿌링클 홀 닭가슴살 : 3,500원
bhc 멍쿠키 : 4,000원
뿌링클HOT : 19,000원
뿌링클 : 18,000원
순살뿌링클 : 20,000원
순살뿌링클HOT : 20,900원
골드킹 순살 : 20,000원
골드킹 : 17,000원
순살맛초킹 : 20,000원
맛초킹 : 18,000원
레드킹 : 19,000원
레드킹순살 : 20,900원
커리퀸 : 18,000원
순살커리퀸 : 20,000원
하바네로 포테킹 후라이드 : 20,000원
매운맛양념치킨 : 19,000원
바삭클 : 16,000원
순살바삭클 : 19,000원
양념치킨 : 18,000원
양념맵소킹 : 18,000원
양념맵소킹 순살 : 20,000원
뿌링맵소킹 순살 : 20,000원
뿌링맵소킹 : 18,000원
콜팝치킨 : 3,000원
미니콜팝 : 3,000원
빅콜팝 : 11,500원
왕콜팝 : 4,500원
뿌링콜팝 : 3,500원
분모자 로제 떡볶이 : 5,500원
케이준프라이 : 3,500원
달콤바삭치즈볼 : 5,000원
뿌링치즈스틱 : 4,500원
치킨무 : 500원
뿌링클+단팥 트위스트 : 23,000원
골드킹+단팥 트위스트 : 22,000원
맛초킹+단팥 트위스트 : 23,000원
치퐁당 후라이드+단팥 트위스트 : 25,000원
후라이드+단팥 트위스트 : 22,000원
콜라 1.25L : 2,500원
코카콜라 1.25L : 2,500원
콜라 500ml : 2,000원
코카콜라 500ml : 2,000원
콜라 355ml : 1,500원
",02-841-8292
3130000-101-2019-00190,개미집, 동교동,3130000.0,서울특별시 마포구 양화로18안길 22 B&J빌딩 1층 (동교동),낙지요리,"매일/10:00 - 24:00
","낙곱새 : 10,000원
불낙버섯전골/한우곱창전골 소 : 28,000원
낙곱 : 9,000원
낙새 : 9,000원
낙지볶음 : 9,000원
낙삼새 : 10,000원
낙삼 : 10,000원
낙삼불판두루치기 : 13,000원
불낙버섯전골/한우곱창전골 중 : 38,000원
불낙버섯전골/한우곱창전골 대 : 48,000원
사리 : 2,000원
공기밥 : 1,000원
차돌 : 9,000원
소고기 : 8,000원
낙지 : 8,000원
",02-335-4515
3230000-101-2017-00263,홍수계찜닭, 신천동,3230000.0,서울특별시 송파구 송파대로 570 지하1층 (신천동),찜닭,"매일/11:00 - 22:00
","찜닭(소) : 24,000원
치즈찜닭(소) : 27,000원
찜닭(중) : 34,000원
찜닭(대) : 46,000원
치즈찜닭 중 : 37,000원
순살찜닭 소 : 28,000원
순살찜닭 중 : 38,000원
치즈찜닭 대 : 49,000원
순살찜닭 대 : 50,000원
해물찜닭 소 : 30,000원
해물찜닭 중 : 40,000원
해물찜닭 대 : 52,000원
닭갈비한상 : 12,000원
치즈닭갈비한상 : 13,000원
찜닭한상 : 12,000원
",02-412-2525
3220000-101-2019-01011,황씨네 뭉티기, 삼성동,3220000.0,서울특별시 강남구 테헤란로83길 14 두산 위브센티움 지상1층 102호 (삼성동),"육류,고기요리","화/11:00 - 22:00/14:00 - 17:00 브레이크타임/21:30 라스트오더
수/11:00 - 22:00/14:00 - 17:00 브레이크타임/21:30 라스트오더
목/11:00 - 22:00/14:00 - 17:00 브레이크타임/21:30 라스트오더
금/11:00 - 22:00/14:00 - 17:00 브레이크타임/21:30 라스트오더
토/15:00 - 20:00/11:00 - 15:00 브레이크타임/19:30 라스트오더
일/정기휴무 (매주 일요일)
월/11:00 - 22:00/14:00 - 17:00 브레이크타임/21:30 라스트오더
","뭉티기 대 : 75,000원
",02-558-0228
3070000-101-2022-00159,빽가네 족발, 정릉동,3070000.0,서울특별시 성북구 보국문로 166 1층 (정릉동),"족발,보쌈","화/12:00 - 23:00
수/12:00 - 23:00
목/12:00 - 23:00
금/12:00 - 23:00
토/12:00 - 23:00
일/12:00 - 23:00
월/정기휴무 (매주 월요일)
","대족대표 : 27,000원
미니족대대표 : 13,000원
미니족중대표 : 9,000원
대족대표 : 27,000원
중족순살 : 25,000원
중족 : 20,000원
미니족대대표 : 13,000원
미니족중대표 : 9,000원
미니불족대매운맛1단계 : 16,000원
미니불족중매운맛1단계 : 12,000원
옥수수 : 3,000원
껍데기 : 5,000원
",02-941-7780
3000000-101-1988-00946,병천순대전문점, 계동,3000000.0,서울특별시 종로구 계동길 39 (계동),"순대,순댓국","매일/09:00 - 22:00
","순대국 : 8,000원
김치전골 : 9,000원
동태찌게 : 9,000원
차돌된장 : 9,000원
야채비빔밥 : 9,000원
제육볶음 2인 : 25,000원
순대 : 8,000원
술국 : 15,000원
모둠순대 : 30,000원
생오겹살 : 15,000원
부추전 : 9,000원
곱창전골 대 : 50,000원
곱창전골 중 : 45,000원
곱창전골 소 : 40,000원
낙곱전골 대 : 50,000원
",02-742-9017
3180000-101-2022-00293,해심, 당산동4가,3180000.0,서울특별시 영등포구 당산로36길 1-1 1층 (당산동4가),생선회,"화/11:00 - 22:00/14:00 - 17:00 브레이크타임
수/11:00 - 22:00/14:00 - 17:00 브레이크타임
목/11:00 - 22:00/14:00 - 17:00 브레이크타임
금/11:00 - 22:00/14:00 - 17:00 브레이크타임
토/11:00 - 22:00/14:00 - 17:00 브레이크타임
일/정기휴무 (매주 일요일)
월/11:00 - 22:00/14:00 - 17:00 브레이크타임
","도미 大 : 90,000원
해심 스페셜 B : 160,000원
광어 中 : 55,000원
광어 大 : 70,000원
우럭 中 : 55,000원
우럭 大 : 70,000원
도미 中 : 75,000원
해심 스페셜 A : 220,000원
해심 스페셜 C : 100,000원
모듬회 中 : 75,000원
모듬회 大 : 90,000원
",02-2631-7890
3150000-101-2022-00367,김뚜껑 부대찌개, 화곡동,3150000.0,서울특별시 강서구 까치산로4길 3 1층 (화곡동),"찌개,전골","매일/10:30 - 23:50
","스폐셜부대볶음 중 : 29,000원
스폐셜부대찌개 중 : 27,000원
김뚜껑부대볶음 중 : 22,000원
김뚜껑부대찌개 중 : 20,000원
스폐셜부대볶음 대 : 40,000원
스폐셜부대찌개 대 : 37,000원
김뚜껑부대볶음 대 : 31,000원
김뚜껑부대볶음1.5 : 19,000원
김뚜껑부대찌개 대 : 28,000원
김뚜껑부대찌개1.5 : 17,000원
",02-2699-6442
3070000-101-2022-00158,털보정육식당, 장위동,3070000.0,서울특별시 성북구 돌곶이로 157 12층 (장위동),정육식당,"화/12:00 - 23:00/15:00 - 17:00 브레이크타임
수/12:00 - 23:00/15:00 - 17:00 브레이크타임
목/12:00 - 23:00/15:00 - 17:00 브레이크타임
금/12:00 - 23:00/15:00 - 17:00 브레이크타임
토/12:00 - 23:00
일/12:00 - 23:00
월/12:00 - 23:00/15:00 - 17:00 브레이크타임
","정육점메뉴 : 변동
",02-909-1979
3180000-101-2022-00292,오리 베이커리, 대림동,3180000.0,서울특별시 영등포구 대림로8길 37 1층 101호 (대림동 십장생),베이커리,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3060000-101-2022-00149,우애돈카츠, 면목동,3060000.0,서울특별시 중랑구 상봉로 25 1층 (면목동),돈가스,"화/11:00 - 20:30/15:00 - 17:00 브레이크타임/20:00 라스트오더
수/11:00 - 20:30/15:00 - 17:00 브레이크타임/20:00 라스트오더
목/11:00 - 20:30/15:00 - 17:00 브레이크타임/20:00 라스트오더
금/11:00 - 20:30/15:00 - 17:00 브레이크타임/20:00 라스트오더
토/11:00 - 16:00/15:30 라스트오더
일/11:00 - 16:00/15:30 라스트오더
월/11:00 - 20:30/15:00 - 17:00 브레이크타임/20:00 라스트오더
","로스카츠 : 10,000원
히레카츠 : 11,000원
[15인한정]특 상로스 카츠 : 13,000원
로스카츠 : 10,000원
히레카츠 : 11,000원
[15인한정]특 상로스 카츠 : 13,000원
치즈카츠 : 12,000원
냉모밀 : 7,500원
카레우동 : 7,500원
우동 : 7,500원
돈카츠(로스) 추가/1메뉴당 1개만 추가 가능 : 7,000원
카레 : 3,000원
치킨가라아게(3pc) : 4,000원
멘치카츠 1ps : 3,500원
공기밥(1개) : 1,000원
콜라 : 2,000원
스프라이트 : 2,000원
",070-4833-2918
3150000-101-2021-00692,더썬카페, 가양동,3150000.0,서울특별시 강서구 강서로74길 52 1층 108호 (가양동),"카페,디저트","화/09:00 - 20:00/19:30 라스트오더
수/09:00 - 20:00/19:30 라스트오더
목/09:00 - 20:00/19:30 라스트오더
금/09:00 - 20:00/19:30 라스트오더
토/09:00 - 20:00/19:30 라스트오더
일/12:00 - 20:00/19:30 라스트오더
월/09:00 - 20:00/19:30 라스트오더
","에그마니샌드위치 : 6,000원
햄치즈샌드위치 : 6,000원
크랜베리 닭가슴살 샌드위치 : 6,500원
[이벤트]너랑나랑 아메리카노 1+1 : 3,000원
[생과일] 달콤수박주스🍉 : 5,000원
[생과일] 달콤토마토주스🍅 : 5,000원
바닐라라떼 : 4,000원
딸기라떼 : 4,000원
블루레몬모히또 : 4,000원
아메리카노 : 2,500원
카페라떼 : 4,000원
카페모카 : 4,000원
카라멜 마끼아또 : 4,000원
달고나 라떼(Only ICE) : 5,000원
녹차라떼 : 4,000원
",02-3661-9652
3220000-101-2022-00715,야수, 청담동,3220000.0,서울특별시 강남구 도산대로101길 3 지상2층 (청담동),요리주점,"매일/19:00 - 새벽 03:00
","야수찌개 : 28,000원
구운김 : 4,000원
",02-511-1464
3200000-101-2016-00473,아이캔리부트, 봉천동,3200000.0,서울특별시 관악구 청룡7길 33 성약교회 1층 (봉천동),브런치,"화/정기휴무 (매주 화요일)
수/정기휴무 (매주 수요일)
목/정기휴무 (매주 목요일)
금/정기휴무 (매주 금요일)
토/정기휴무 (매주 토요일)
일/11:30 - 20:30/20:00 라스트오더
월/정기휴무 (매주 월요일)
","크린베리 닭안심 샌드위치 : 8,500원
당근 맛있는 쉬림프 샌드위치 : 9,500원
연어 아보카도 샐러드 : 12,900원
차돌밥새로이 : 12,500원
리부트 샐러드 : 10,900원
새우아보카도밥새로이 : 12,500원
아메리카노 : 3,000원
카페라떼 : 3,500원
바닐라라떼 : 4,000원
카라멜마끼아토 : 4,000원
시그니처 생강우유 : 5,500원
로얄 밀크티 : 4,700원
말차라떼 : 4,700원
베리베리라떼 : 4,800원
하와이안 에이드 : 6,500원
",02-883-0203
3230000-101-2021-00880,키쉬미뇽, 가락동,3230000.0,서울특별시 송파구 중대로23길 9 서암빌딩 1층 (가락동),"카페,디저트","화/08:00 - 21:00
수/08:00 - 21:00
목/08:00 - 21:00
금/08:00 - 21:00
토/09:00 - 21:00
일/09:00 - 21:00
월/08:00 - 21:00
","치즈타르트 : 2,900원
에그타르트 : 2,800원
",02-400-1373
3180000-101-2022-00008,슬로우캘리, 양평동5가,3180000.0,서울특별시 영등포구 양평로 126 신성빌딩 1층 101호 (양평동5가),"다이어트,샐러드","화/11:00 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
수/11:00 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
목/11:00 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
금/11:00 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
토/10:00 - 20:00/15:00 - 16:30 브레이크타임/19:30 라스트오더
일/10:00 - 20:00/15:00 - 16:30 브레이크타임/19:30 라스트오더
월/11:00 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
","클래식 연어 포케 CLASSIC SALMON : 11,500원
블랙페퍼 치킨보울 : 11,500원
솔트앤페퍼 참치 포케 S&P TUNA : 10,500원
하와이안 갈릭 쉬림프 GARLIC SHRIMP : 12,500원
클래식 연어 포케 CLASSIC SALMON : 11,500원
스파이시 참치 포케 SPICY TUNA : 10,500원
하와이안 갈릭 쉬림프 GARLIC SHRIMP : 12,500원
오리엔탈 두부 포케 ORIENTAL TOFU : 9,500원
와사비렌치 연어 포케 WASABIRANCH SALMON : 11,500원
스파이시 토마토 야채 스프 : 4,800원
콤푸차 KOMPUCHA : 5,800원
착즙 주스 SQUEEZED JUICE (190ml) : 4,800원
아메리카노 AMERICANO : 3,000원
탄산수(페리에) PERRIER : 3,500원
콜라 COKE : 2,000원
",02-2675-0045
3100000-101-2015-00026,와이디푸드, 상계동,3100000.0,서울특별시 노원구 한글비석로23길 2 (상계동),한식,"매일/10:00 - 새벽 02:00
","고기듬뿍 김치찜 : 14,500원
",02-932-9252
3180000-101-2016-00396,쌀통닭, 당산동5가,3180000.0,서울특별시 영등포구 당산로45길 1 1층 104호 (당산동5가 당산삼성쉐르빌),"치킨,닭강정","화/14:30 - 23:30/23:20 라스트오더
수/14:30 - 23:30/23:20 라스트오더
목/14:30 - 23:30/23:20 라스트오더
금/14:30 - 23:30/23:20 라스트오더
토/14:30 - 23:30/23:20 라스트오더
일/14:30 - 23:30/23:20 라스트오더
월/14:30 - 23:30/23:20 라스트오더
","쌀통닭 반반인기 : 19,900원
쌀통닭 : 17,900원
쌀통닭 순살 : 19,900원
쌀통닭 날개 : 19,900원
쌀통닭 반반인기 : 19,900원
보통맛 양념매운맛1단계 : 19,900원
간장맛 양념 : 19,900원
스윗갈릭 양념 : 19,900원
스윗뿜뿜 : 19,900원
매운맛 양념매운맛3단계 : 19,900원
잠발라야 양념 : 19,900원
땡초마늘 양념매운맛1단계 : 19,900원
모둠소시지 : 14,000원
닭연골튀김 : 10,000원
바삭먹태 : 15,000원
국물떡볶이 : 8,000원
단짠치즈볼(10ea) : 6,000원
모둠감자 : 8,000원
체다찰도그(2ea) : 4,000원
고구마치즈롤 : 3,000원
버터갈릭감자 : 5,900원
감자 : 5,000원
김말이(3ea) : 3,000원
시즈닝 추가 : 900원
양파뿌린닭 : 22,900원
매콤알닭매운맛3단계 : 22,900원
똥집세트 (반반세트) : 25,900원27,900원
똥집세트 (한마리세트) : 24,900원25,000원
똥집(대) 단품 : 14,900원
똥집(소) 추가 : 9,900원
불닭발 세트매운맛3단계 : 27,900원31,400원
불닭발(튤립)단품 : 17,900원
닭발&누룽지탕 세트 : 19,900원21,900원
무뼈불닭발 단품 : 16,900원
누룽지탕 단품 : 5,000원
부산어묵탕 세트 : 33,900원36,800원
부산어묵탕(대) : 18,900원
부산어묵탕(소) : 10,900원
후라이드 반마리 추가 : 10,500원
양념 반마리 추가 : 11,500원
햇반 : 1,500원
소스 추가 : 500원
생맥주 : 7,000원
병맥주-카스 : 4,000원
병맥주-하이트 : 4,000원
병맥주-테라 : 4,000원
참이슬 오리지널 : 4,000원
참이슬 후레쉬 : 4,000원
처음처럼 : 4,000원
진로 : 4,000원
콜라 : 2,000원
사이다 : 2,000원
",02-2631-5235
3220000-101-2021-01090,미드타운, 신사동,3220000.0,서울특별시 강남구 도산대로11길 40 지상1층 (신사동),브런치,"매일/11:00 - 새벽 01:00/17:00 - 17:30 브레이크타임
","LUNCH : 변동
DINNER : 변동
ALCOHOL : 변동
DRINKS : 변동
",02-540-5240
3210000-101-2022-00248,문종성시, 양재동,3210000.0,서울특별시 서초구 남부순환로350길 13 3층 (양재동),한식,"화/18:00 - 23:00
수/18:00 - 23:00
목/18:00 - 23:00
금/18:00 - 23:00
토/18:00 - 23:00
일/정기휴무 (매주 일요일)
월/18:00 - 23:00
","한식 안주 상차림 : 40,000원
",010-4059-8215
3060000-101-2018-00221,커피207, 면목동,3060000.0,서울특별시 중랑구 사가정로 404-6 1층 (면목동),카페,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3080000-101-2022-00145,착한마라탕, 미아동,3080000.0,서울특별시 강북구 도봉로68길 34 1층 (미아동),중식당,"화/11:00 - 23:00/22:00 라스트오더
수/11:00 - 23:00/22:00 라스트오더
목/11:00 - 23:00/22:00 라스트오더
금/11:00 - 23:00/22:00 라스트오더
토/11:00 - 23:00/22:00 라스트오더
일/정기휴무 (매주 일요일)
월/11:00 - 23:00/22:00 라스트오더
","착한 마라탕 : 1,700원
착한 마라샹궈 : 2,800원
착한 꿔바로우 : 10,000원
착한 마라룽샤 : 29,000원
착한 마라새우 : 15,000원
",070-7576-1266
3120000-101-2022-00159,집시 포차, 창천동,3120000.0,서울특별시 서대문구 연세로7안길 10 2층 (창천동),"맥주,호프","매일/17:00 - 새벽 03:00
","SET 1 : 30,000원
SET 2 : 25,000원
SET 3 : 28,000원
SET 4 : 28,000원
SET 5 : 26,000원
수육 한상 : 17,000원
조개탕 칼국수 : 16,000원
쉬림프 로제파스타 : 12,000원
레몬 크림새우 : 18,000원
김치 어묵탕 : 13,000원
게살 계란탕 : 9,000원
해물 볶음우동 : 13,000원
해물 라면 : 7,000원
해물 떡볶이 : 12,000원
해물 누룽지탕 : 15,000원
",010-3036-1927
3060000-101-2022-00148,퍼르퍼르, 망우동,3060000.0,서울특별시 중랑구 망우로74길 7 1층 106호 (망우동 세움삼익플라주),"카페,디저트","화/10:00 - 20:00
수/10:00 - 20:00
목/10:00 - 20:00
금/10:00 - 20:00
토/10:00 - 20:00
일/정기휴무 (매주 일요일)
월/10:00 - 20:00
","아메리카노 : 2,000원
카페라떼 : 3,500원
바닐라라떼 : 4,000원
돌체라떼 : 4,000원
초코라떼 : 4,000원
녹차라떼 : 4,500원
고구마라떼 : 4,500원
바닐라라떼 : 4,500원
자몽에이드 : 4,500원
레몬에이드 : 4,500원
유자에이드 : 4,500원
청귤에이드 : 4,500원
자몽차 : 4,000원
자스민 : 4,000원
캐모마일 : 4,000원
",010-3004-7979
3230000-101-2022-00379,칠성치킨, 송파동,3230000.0,서울특별시 송파구 가락로 150 1층 (송파동),"치킨,닭강정","화/16:00 - 23:00/22:15 라스트오더
수/16:00 - 23:00/22:15 라스트오더
목/16:00 - 23:00/22:15 라스트오더
금/16:00 - 23:00/22:15 라스트오더
토/16:00 - 22:00/21:15 라스트오더
일/정기휴무 (매주 일요일)
월/16:00 - 23:00/22:15 라스트오더
","키로닥 : 25,000원
로제치킨 : 21,000원
산적 도끼 닭다리 : 21,000원
빨간맛닭요리 : 21,000원
단짠치킨 : 21,000원
숙성허브치킨 : 21,000원
숙성순살 후라이드 : 18,000원
먹태 : 16,000원
똠양꿍 : 15,000원
",02-1666-2003
3180000-101-2013-00185,다복, 문래동6가,3180000.0,서울특별시 영등포구 문래로 39 (문래동6가 1층),한식,등록된 영업시간이 없습니다.,"삼겹살 : 14,000원
백반(오늘의메뉴) : 7,000원
닭볶음탕 : 35,000원
제육볶음 : 30,000원
오리주물럭 중 : 35,000원
된장찌개 : 8,000원
김치찌개 : 8,000원
",02-813-3133
3180000-101-2013-00504,GOPIZZA, 영등포동4가,3180000.0,서울특별시 영등포구 영중로 15 (영등포동4가 타임스퀘어 4층),피자,등록된 영업시간이 없습니다.,"페퍼로니 피자 : 6,900원
쏘옥쏘옥 피자 : 8,400원
멕시칸 타코 피자 : 8,900원
",등록된 전화번호가 없습니다.
3240000-101-2011-00418,메가비어, 상일동,3240000.0,서울특별시 강동구 상일로7길 12-8 1층 (상일동),"맥주,호프","화/17:00 - 새벽 01:00/새벽 00:00 라스트오더
수/17:00 - 새벽 01:00/새벽 00:00 라스트오더
목/17:00 - 새벽 01:00/새벽 00:00 라스트오더
금/17:00 - 새벽 02:00/새벽 01:00 라스트오더
토/17:00 - 새벽 02:00/새벽 01:00 라스트오더
일/17:00 - 새벽 01:00/새벽 00:00 라스트오더
월/17:00 - 새벽 01:00/새벽 00:00 라스트오더
",등록된 메뉴가 없습니다.,02-441-2983
3180000-101-2022-00291,내피커피, 문래동2가,3180000.0,서울특별시 영등포구 경인로79길 13-1 1층 (문래동2가),"카페,디저트","화/11:00 - 23:00
수/11:00 - 23:00
목/11:00 - 23:00
금/11:00 - 23:00
토/11:00 - 23:00
일/11:30 - 22:00
월/11:00 - 23:00
","레몬 파운드 케이크 : 3,900원
티라미수 : 5,300원
까눌레 : 2,900원
레몬에이드 : 6,000원
블루레몬에이드 : 6,000원
자몽에이드 : 6,000원
청포도에이드 : 6,000원
아이스 녹차라떼 : 5,500원
자몽히비스커스 : 5,500원
청포도페퍼민트 : 5,500원
망고 루이보스 : 5,500원
딸기요거트 : 6,500원
",010-8951-8953
3110000-101-2022-00191,그릭앤바이츠, 진관동,3110000.0,서울특별시 은평구 통일로 1034 1층 133호 (진관동 은평 스카이뷰 자이),"카페,디저트","화/정기휴무 (매주 화요일)
수/11:00 - 20:30/20:00 라스트오더
목/11:00 - 20:30/20:00 라스트오더
금/11:00 - 20:30/20:00 라스트오더
토/11:00 - 20:30/20:00 라스트오더
일/11:00 - 20:30/20:00 라스트오더
월/11:00 - 20:30/20:00 라스트오더
","[시그니처] 홀리데이 : 7,500원
[추천] 바질모닝 : 8,500원
[추천] 어텀베케이션 : 7,500원
브라운플레저 : 7,800원
그릭사워도우 : 8,000원
치즈베리힐 : 7,500원
하몽이브닝 : 9,000원
골든멜로우 : 7,500원
초코체리범 : 8,000원
그릭베이글샌드 : 7,500원
",070-7786-1005
3040000-101-2018-00219,카페플랜, 자양동,3040000.0,서울특별시 광진구 자양번영로2길 7 1층(101호)2층 (자양동),"카페,디저트","화/08:00 - 23:00
수/08:00 - 23:00
목/08:00 - 23:00
금/08:00 - 23:00
토/09:00 - 23:00
일/09:00 - 23:00
월/08:00 - 23:00
","허니딸기라떼 : 5,500원
타로밀크티 : 4,500원
민트레몬에이드 : 5,000원
에스프레소 : 3,000원
아메리카노 : 3,500원
아이스아메리카노 : 3,800원
카페라떼 : 4,000원
카푸치노 : 4,000원
바닐라라떼 : 4,500원
카페모카 : 4,500원
카라멜 마키아또 : 4,500원
코코넛라떼 : 4,500원
흑당버블티라떼 : 5,500원
아포카토 : 5,500원
고구마라떼 : 4,500원
",02-458-3555
