관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3220000-101-2017-00716,바이투헤븐, 역삼동,3220000.0,서울특별시 강남구 봉은사로4길 29 지상2층 (역삼동),햄버거,"월/11:30 - 23:00/15:00 - 16:30 브레이크타임/22:00 라스트오더
화/11:30 - 23:00/15:00 - 16:30 브레이크타임/22:00 라스트오더
수/11:30 - 23:00/15:00 - 16:30 브레이크타임/22:00 라스트오더
목/11:30 - 23:00/15:00 - 16:30 브레이크타임/22:00 라스트오더
금/10:00 - 23:00/15:00 - 16:30 브레이크타임/22:00 라스트오더
토/11:30 - 24:00/23:00 라스트오더
일/11:30 - 24:00/23:00 라스트오더
","홀리 : 11,500원
슈퍼마리오 : 10,000원
헤븐 : 10,500원
칠리정글 : 11,000원
헬 : 10,500원
멜팅 : 9,500원
화이트비치 : 9,500원
러스틱 : 8,000원
",070-7868-8911
3080000-101-2022-00168,곱카인, 미아동,3080000.0,서울특별시 강북구 월계로3길 66-7 1층 (미아동),"곱창,막창,양","월/정기휴무 (매주 월요일)
화/16:00 - 24:00/23:30 라스트오더
수/16:00 - 24:00/23:30 라스트오더
목/16:00 - 24:00/23:30 라스트오더
금/16:00 - 새벽 01:00/새벽 00:30 라스트오더
토/16:00 - 새벽 01:00/새벽 00:30 라스트오더
일/16:00 - 24:00/23:30 라스트오더
","뚝배기곱창전골 : 16,000원
한우대창구이 : 20,000원
곱창모둠구이 : 19,000원
볶음밥 : 3,000원
소염통구이 : 12,000원
소막창구이 : 20,000원
한우곱창구이 : 20,000원
",02-946-0626
3000000-101-2020-00175,컴파니, 낙원동,3000000.0,서울특별시 종로구 수표로22길 18 대한빌딩 2층 (낙원동),요리주점,등록된 영업시간이 없습니다.,"감튀 : 변동
",010-9339-6409
3110000-101-2015-00065,서소문 연탄구이, 응암동,3110000.0,서울특별시 은평구 응암로22길 39 1층 (응암동),한식,"매일/11:00 - 22:00
","연탄파불고기1인분 : 8,000원
연탄불고기 500g : 17,000원
무뼈닭발 : 12,000원
소세지 : 7,000원
꼼장어 : 11,000원
",02-6941-0750
3220000-101-2022-00893,쎄이종, 논현동,3220000.0,서울특별시 강남구 언주로149길 5 지하2층 (논현동),양식,"월/정기휴무 (매주 월요일)
화/12:00 - 23:00
수/12:00 - 23:00
목/12:00 - 23:00
금/12:00 - 23:00
토/12:00 - 23:00
일/12:00 - 23:00
","Dinner : 변동
Lunch : 변동
",010-3650-8515
3010000-101-2011-00235,수표교, 을지로3가,3010000.0,서울특별시 중구 을지로11길 18 (을지로3가(1층)),"맥주,호프","월/15:00 - 새벽 04:00/16:00 - 17:00 브레이크타임
화/15:00 - 새벽 04:00/16:00 - 17:00 브레이크타임
수/15:00 - 새벽 04:00/16:00 - 17:00 브레이크타임
목/15:00 - 새벽 04:00/16:00 - 17:00 브레이크타임
금/15:00 - 새벽 04:00/16:00 - 17:00 브레이크타임
토/15:00 - 새벽 04:00
일/정기휴무 (매주 일요일)
","생맥주 : 3,500원
스테이크 : 22,000원
복 껍질 무침 : 12,000원
노가리 : 변동
골뱅이소면 : 22,000원
모듬소세지 : 15,000원
스팸계란후라이 : 13,000원
한치, 아몬드 : 변동
감말랭이 : 변동
먹태 : 12,000원
소고기육포 : 13,000원
감자튀김 : 10,000원
두부김치 : 변동
황도 : 변동
번데기 : 8,000원
",02-2269-5788
3010000-101-1993-04548,영동호프식당, 수표동,3010000.0,서울특별시 중구 을지로11길 29 (수표동),"맥주,호프","월/06:00 - 24:00
화/06:00 - 24:00
수/06:00 - 24:00
목/06:00 - 24:00
금/06:00 - 24:00
토/06:00 - 24:00
일/정보없음
","노가리 : 1,000원
석화 : 변동
굴보쌈 : 25,000원
닭꼬치 : 10,000원
돈까스 : 10,000원
",02-2275-6938
3000000-101-2022-00202,아따블르, 팔판동,3000000.0,서울특별시 종로구 팔판길 36 1층 (팔판동),프랑스음식,"월/정기휴무 (매주 월요일)
화/12:00 - 15:00/13:30 라스트오더
수/12:00 - 21:00/15:00 - 18:00 브레이크타임/19:30 라스트오더
목/12:00 - 21:00/15:00 - 18:00 브레이크타임/19:30 라스트오더
금/12:00 - 21:00/15:00 - 18:00 브레이크타임/19:30 라스트오더
토/12:00 - 21:00/15:00 - 18:00 브레이크타임/19:30 라스트오더
일/정기휴무 (매주 일요일)
","런치 : 40,000원
디너 : 69,000원
",02-736-1048
3130000-101-2022-00645,베어바, 상수동,3130000.0,서울특별시 마포구 독막로 67-10 지층 우측호 (상수동),바(BAR),"월/10:00 - 24:00
화/10:00 - 24:00
수/10:00 - 24:00
목/10:00 - 24:00
금/10:00 - 24:00
토/11:00 - 23:30
일/15:00 - 23:30
","트로피칼 칵테일 : 9,000~10,000
위스키, 꼬냑 : 8,000~19,000
클래식 칵테일 : 9,000~19,000
",010-3959-5054
3000000-101-2022-00205,대동원회시장, 명륜2가,3000000.0,서울특별시 종로구 창경궁로34길 18-4 1층 (명륜2가),생선회,"매일/11:30 - 23:30/23:00 라스트오더
","광어(소) : 28,000원
광어(중) : 38,000원
광어(대) : 48,000원
우럭(소) : 28,000원
우럭(중) : 38,000원
우럭(대) : 48,000원
도미 : 80,000원
농어 : 80,000원
광어(소) : 28,000원
광어(중) : 38,000원
광어(대) : 48,000원
우럭(중) : 38,000원
우럭(소) : 28,000원
",02-765-7701
3200000-101-2017-00453,하오, 봉천동,3200000.0,서울특별시 관악구 관악로14길 94 1층 (봉천동),중식당,"매일/11:00 - 24:00
","동파육 덮밥 : 10,000원
꿔바로우-소 : 11,000원
위쌍러우스-소 : 12,000원
동파육-소 : 12,000원
깐풍닭튀김-소 : 13,000원
마라닭튀김-소 : 13,000원
",02-878-6568
3200000-101-2022-00305,캐리비안 회적, 신림동,3200000.0,서울특별시 관악구 대학길 105 지하1층 (신림동),일식당,등록된 영업시간이 없습니다.,"캐리비안 한상(3~4인) : 53,000원
(별미)한치회(1인혼술) : 18,000원
(별미)한치회(소) : 28,000원
(별미)한치회(중) : 38,000원
자연산 활어숙성민어회(1인) : 49,000원
자연산 활어숙성민어회(소) : 59,000원
자연산 활어숙성민어회(대) : 79,000원
자연산 활어숙성민어회(중) : 69,000원
캐리비안 한상(3~4인) : 53,000원
내맘대로회+해산물3종(소) : 35,000원
내맘대로회+해산물3종(중) : 45,000원
내맘대로회+해산물3종(대) : 55,000원
광어(소) : 27,000원
광어(대) : 47,000원
광어(특대) : 55,000원
광어(중) : 37,000원
쫄깃한우럭(소) : 28,000원
모듬해산물(5종) : 38,000원
모듬해산물(7종) : 48,000원
(육.해 )물회(육회.계절회)소면필요하시면 요청사 : 31,000원
모듬물회(계절회.멍게전복해삼소라)소면 필요하시면요청사 : 33,000원
한치물회(소면필요하시면 요청사항에 써주세요 : 25,000원
육회(120g)타코와사비탕탕이+전복2미 : 29,000원
육회(120g)+광어 : 22,000원
육회(120g)+생연어 : 24,000원
고추장육회(180g) : 16,000원
고추장육회(280g) : 24,000원
탱글탱글 꽃게탕(1인~2인분) : 30,000원
생우럭탕 : 25,000원
매운탕(비조리) : 5,000원
홍홍홍  홍합탕 : 7,000원
타코야끼 : 8,000원
오코노미야끼 : 8,000원
전복 버터구이 : 20,000원
타코와사비 : 8,000원
간장새우 : 12,000원
모듬초밥(12p) : 15,000원
활어초밥(10p) : 13,000원
새우초밥(10p) : 12,000원
연어초밥(10p) : 14,000원
육회초밥(6p) : 8,000원
육회덮밥+회덮밥+어묵탕 : 23,000원
생연어덮밥 : 13,000원
활어회덮밥 : 10,000원
멍게 회덮밥 : 9,000원
육회덮밥 : 9,000원
왕새우튀김 (6개) : 10,000원
활우럭 통구이(1마리) : 25,000원
감자 고로케 : 8,000원
고등어구이(1마리) : 8,000원
연어머리구이(한정판매) : 8,000원
활우럭통구이(1마리) : 25,000원
어묵탕 : 3,000원
콘치즈 : 3,000원
회무침 : 3,000원
묵은지 : 2,000원
깻잎 : 2,000원
콜라 : 2,000원
사이다 : 2,000원
환타(오렌지) : 1,500원
",02-877-7389
3230000-101-2018-00800,커피빈코리아, 잠실동,3230000.0,서울특별시 송파구 석촌호수로 118 잠실청호빌딩 1층 (잠실동),카페,"월/07:00 - 22:00/21:30 라스트오더
화/07:00 - 22:00/21:30 라스트오더
수/07:00 - 22:00/21:30 라스트오더
목/07:00 - 22:00/21:30 라스트오더
금/07:00 - 22:00/21:30 라스트오더
토/07:00 - 22:00/21:30 라스트오더
일/07:00 - 22:00/21:30 라스트오더
","고창 수박 주스 (S)N : 6,300원
고창 수박 아이스 블렌디드 (R)N : 6,900원
스파클링 퍼플 상그리아 (R)N : 7,000원
순 우유 허니케익N : 6,200원
퍼플베리 요거트 아이스 블렌디드 (S)N : 6,800원
바닐라 빈 오트 라떼N : 6,100원
바닐라 빈 오트 블랙다이몬 (R)N : 7,000원
복숭아 요거트 케익N : 5,900원
바닐라 빈 오트 콜드브루N : 6,300원
투리드텀블러(그레이)대표 : 15,000원
고창 수박 주스 (S)N : 6,300원
고창 수박 아이스 블렌디드 (R)N : 6,900원
스파클링 퍼플 상그리아 (R)N : 7,000원
퍼플베리 요거트 아이스 블렌디드 (S)N : 6,800원
바닐라 빈 오트 라떼N : 6,100원
바닐라 빈 오트 블랙다이몬 (R)N : 7,000원
바닐라 빈 오트 콜드브루N : 6,300원
블랙다이몬 아이스커피 (R) : 6,000원
블랙다이몬 카페수아 (R) : 7,500원
블랙다이몬 카페라떼 (R) : 6,500원
달고나크림라떼 : 5,200원
에스프레소 달고나크림라떼 : 5,900원
아메리카노 : 5,000원
카페라떼 : 5,600원
헤이즐넛아메리카노 : 5,500원
헤이즐넛라떼 : 6,600원
바닐라라떼 : 6,100원
모카라떼 : 6,100원
카페수아 : 6,700원
캐러멜마키아또 : 6,600원
콜드브루 : 5,200원
콜드브루 라떼 : 5,800원
콜드브루 수아 : 6,700원
더블초코렛 : 5,800원
자몽주스(R) : 4,900원
달고나크림 아이스 블렌디드 : 6,400원
에스프레소 달고나크림 아이스 블렌디드 : 6,900원
헤이즐넛 IB : 6,800원
바닐라 IB : 6,300원
모카 IB : 6,300원
캐러멜 IB : 6,800원
퓨어더블초코렛 IB : 6,300원
제주 첫물 차광 녹차 IB : 6,800원
베리베리 IB(S) : 7,000원
후레쉬망고 IB : 6,700원
망고바나나 IB(R) : 7,000원
고흥유자 캐모마일 IB : 6,700원
제주 유기농 작설 : 6,000원
하동녹차 민트 티 : 6,000원
매화 자스민 : 6,000원
레몬캐모마일 : 6,000원
스웨디쉬베리즈 : 6,000원
진생페퍼민트 : 6,000원
아프리칸선라이즈 : 6,000원
얼그레이 : 6,000원
잉글리쉬블랙퍼스트 : 6,000원
살구실론 : 6,000원
파미그레네이트 블루베리 티 : 6,000원
제주 첫물 차광 녹차 라떼 : 6,900원
하동녹차 민트 라떼 : 6,900원
잉글리쉬라떼 : 6,900원
차이라떼 : 6,900원
스파클링 제주레몬 스웨디쉬(R) : 6,900원
스파클링 고흥유자 레몬 캐모마일 : 6,900원
스파클링 망고 캐모마일(R) : 6,900원
제주레몬 스웨디쉬 티(R) : 6,900원
고흥유자 레몬 캐모마일 티(R) : 6,900원
25g WPC 프로틴 핫 더블 초콜릿 : 7,000원
25g WPC 프로틴 망고바나나 IB : 7,800원
25g WPC 프로틴 바닐라 IB : 7,500원
25g WPC 프로틴 모카 IB : 7,500원
25g WPC 프로틴 바닐라라떼 : 7,300원
25g WPC 프로틴 모카라떼 : 7,300원
순 우유 허니케익N : 6,200원
화이트치즈무스케익 : 6,500원
시카고치즈케익 : 5,900원
뉴 티라미수케익 : 6,100원
복숭아 요거트 케익N : 5,900원
초콜릿무스케익 : 5,900원
밀크레이프 : 6,100원
까망베르치즈타르트 : 5,500원
크림치즈머핀 : 3,900원
생크림카스테라 : 5,500원
플레인베이글 : 3,900원
블랙올리브감자베이글 : 3,900원
올리브바질베이글 : 3,900원
쌀블루베리베이글 : 3,900원
플레인버터스콘 : 3,900원
크랜베리크림치즈스콘 : 3,900원
크로크무슈 : 3,900원
점보베어베터초코칩쿠키 : 2,500원
촉촉한초코쿠키 : 2,000원
촉촉한모카쿠키 : 2,000원
MARCOS 다크초콜렛(50g) : 3,800원
MARCOS 밀크초콜렛(50g) : 3,800원
MARCOS 다크초콜렛(20g) : 1,200원
MARCOS 밀크초콜렛(20g) : 1,200원
오페라마카롱 : 2,800원
크림브륄레마카롱 : 2,800원
산딸기블로썸마카롱 : 2,800원
투리드텀블러(그레이)대표 : 15,000원
",02-416-9520
3040000-101-2022-00264,피크닉데이, 화양동,3040000.0,서울특별시 광진구 능동로13길 101 1층 (화양동),"카페,디저트",등록된 영업시간이 없습니다.,"햄치즈 샌드위치 : 4,900원
치킨텐더 샌드위치 : 6,500원
단호박 닭가슴살 샌드위치 : 7,900원
연어 베이글 샌드위치 : 7,900원
크로크무슈 : 4,500원
아메리카노 : 3,000원
스타시티,테크노마트,워커힐호텔 : 1,000원
갤러리아포레,트리마제,생각공장 : 1,000원
서울숲아크로포레스트 : 2,000원
모닝 앙버터 : 2,500원
크로와상 앙버터 : 3,000원
초코쿠키 : 1,500원
군고구마(1EA) : 2,000원
돼지크런치 생크림모닝(2개) : 4,500원
플레인 크로플 : 4,000원
블루베리쨈 크림치즈 크로플 : 5,500원
인절미 : 6,500원
오레오 : 6,500원
누텔라 바나나 : 6,500원
머쉬멜로우 : 6,000원
돼지바 : 6,000원
크로크무슈 : 4,500원
에그토스트(HALF) : 2,000원
모닝 햄에그 샌드위치 : 2,500원
미니 크로와상 튜나 샌드위치(2EA) : 5,000원
크로와상 햄치즈 샌드위치 : 4,900원
불고기 랩 : 6,900원
연어 크랩 랩 : 7,900원
훈제연어샐러드 : 11,900원
닭가슴살 크렌베리 샐러드 : 9,000원
에그마요 샐러드 : 7,000원
아메리카노 : 3,000원
카페라떼 : 3,500원
다방라떼 : 4,500원
초코라떼 : 4,000원
말차라떼 : 4,000원
딸기라떼 : 5,000원
자몽에이드 : 4,500원
레몬에이드 : 4,500원
청포도에이드 : 4,500원
망고에이드 : 4,500원
복숭아 아이스티 : 3,500원
토마토 : 5,000원
키위 : 5,000원
딸기바나나 : 5,000원
추억의 떡볶이 : 5,000원
김치볶음밥 : 7,000원
스페셜 김치 볶음밥 : 9,000원
미니 감바스 : 9,900원
또띠아 피자 SET : 12,900원
칠성사이다 제로 캔 : 2,000원
탐스 제로 오렌지캔 : 2,000원
펩시 제로슈가 캔 : 2,000원
",010-7648-1381
3020000-101-2022-00345,살선생, 한남동,3020000.0,서울특별시 용산구 우사단로10길 49 비동 1층 (한남동),"오뎅,꼬치","월/정기휴무 (매주 월요일)
화/17:00 - 새벽 02:00
수/17:00 - 새벽 02:00
목/17:00 - 새벽 02:00
금/17:00 - 새벽 02:00
토/17:00 - 새벽 02:00
일/17:00 - 새벽 02:00
","어묵쳐묵 오뎅탕 : 24,000원
어묵튀김모듬 : 20,000원
가마보코카프라제 : 15,000원
치폭치폭 : 16,000원
먹태 : 15,000원
",010-5537-3863
3090000-101-2019-00240,육부장, 창동,3090000.0,서울특별시 도봉구 덕릉로59길 4 1층 (창동),"육류,고기요리","매일/12:00 - 24:00/23:00 라스트오더
",등록된 메뉴가 없습니다.,02-996-0105
3030000-101-2015-00164,섬마을, 도선동,3030000.0,서울특별시 성동구 무학로2길 44 1층 (도선동),생선회,등록된 영업시간이 없습니다.,"조개찜 : 35,000원
모듬회 : 35,000원
광어 : 20,000원
우럭 : 25,000원
농어 대 : 55,000원
농어 소 : 28,000원
광어+우럭 : 28,000원
광어+놀래미 : 30,000원
산낙지 : 20,000원
전복회 : 20,000원
참소라 : 15,000원
해삼.멍게 : 20,000원
문어숙회 : 20,000원
통우럭탕 : 20,000원
",02-2281-2211
3190000-101-2020-00224,구구족, 사당동,3190000.0,서울특별시 동작구 동작대로27다길 2 1층 (사당동),"족발,보쌈","매일/11:00 - 새벽 02:00
","족발은 구구족인기대표 : 23,900원
족발은 구구족인기대표 : 23,900원
싹쓰리 순살족발대표 : 27,900원
1인 오리지널족발대표 : 16,900원
콜라겐가득 쫄깃한 미니족(1인)대표 : 17,900원
구구족 세트대표 : 36,900원
족발은 구구족인기대표 : 23,900원
순살 매운양념족발 : 26,900원
순살 마늘족발 : 26,900원
싹쓰리 순살족발대표 : 27,900원
[일반+매운양념]순살 반반족발 : 26,900원
[일반+마늘]순살 반반족발 : 26,900원
[마늘+매운양념]순살 반반족발 : 27,900원
담백한 보쌈 : 20,900원
매운파보쌈 : 22,900원
알싸달콤 마늘보쌈 : 22,900원
싹쓰리보쌈 : 31,900원
1인 오리지널족발대표 : 16,900원
1인 매운양념족발 : 17,900원
1인 알싸마늘족발 : 17,900원
콜라겐가득 쫄깃한 미니족(1인)대표 : 17,900원
구구 옛날 미니족(1인) : 17,900원
HOT乃매운양념 미니족(1인) : 19,900원
알싸달콤 마늘미니족(1인) : 19,900원
반반미니족[일반+양념] (1인) : 19,900원
구구족 세트대표 : 36,900원
구구족 순대국 세트 : 42,900원
보쌈족발세트 중 : 39,900원
보쌈족발세트 대 : 46,900원
보족 순대국 세트 중 : 45,900원
보족 순대국 세트 대 : 52,900원
어리굴젓 : 5,900원
새콤달콤 과일야채듬뿍 막국수 : 5,900원
새콤달콤 과일야채듬뿍 2배막국수 : 8,900원
[신메뉴] 아삭달콤 보쌈 배추김치 : 6,900원
보쌈무김치 : 4,900원
상추 : 1,900원
공기밥 : 1,000원
참치주먹밥 : 4,900원
고기만 : 7,900원
구구 불김치 : 6,900원
깔끔담백 순대국 : 6,900원
사과가득 달콤한 마늘소스 : 2,900원
새콤달콤 톡쏘는 냉채소스 : 2,900원
맛있게 매운 찍먹 소스 : 2,900원
단호박 샐러드 : 1,900원
속초명가 명태회무침 : 9,900원
5칸 양념추가 : 2,500원
새콤 아삭 무쌈 : 1,500원
바른새우소스 : 500원
바른쌈장소스 : 500원
탄산음료 : 1,500원
소주 : 3,000원
카스 : 4,000원
",02-596-9990
3040000-101-2022-00060,클라인빈, 중곡동,3040000.0,서울특별시 광진구 답십리로78길 15 2층 (중곡동),"카페,디저트","매일/12:00 - 20:00
","아메리카노 : 4,000원
곰돌이딸기라떼 : 6,500원
바닐라빈라떼 : 5,000원
초코칩스콘 : 4,800원
꾸덕리얼브라우니 : 4,500원
스타시티, 트리마제, 갤러리아포레 : 1,000원
한림타워, 테크노마트, 생각공장 : 1,000원
서울숲 아크로 포레스트 : 2,000원
아메리카노 : 4,000원
디카페인아메리카노 : 4,000원
카페라떼 : 4,500원
바닐라빈라떼 : 5,000원
헤이즐넛라떼 : 5,000원
곰돌이딸기라떼 : 6,500원
곰돌이초코라떼 : 6,500원
곰돌이말차라떼 : 6,500원
곰돌이밀크티 : 6,500원
곰돌이민트초코라떼 : 6,800원
레몬에이드 : 5,500원
딸기에이드 : 5,800원
청포도에이드 : 5,500원
청귤에이드 : 5,500원
메론소다 : 6,000원
얼그레이 : 4,000원
캐모마일 : 4,000원
페퍼민트 : 4,000원
딸기&망고 : 4,500원
라즈베리&석류 : 4,500원
플레인스콘 : 4,500원
라즈베리잼스콘 : 4,800원
초코칩스콘 : 4,800원
대파치즈스콘 : 5,000원
마늘갈릭스콘 : 5,000원
샷추가(일반) : 500원
샷추가(디카페인) : 500원
우유추가 : 500원
메이플시럽 : 1,000원
수제 생크림 : 1,000원
",010-8433-4309
3070000-101-2022-00217,그린카페, 정릉동,3070000.0,서울특별시 성북구 정릉로 272-10 지하1층 (정릉동),카페,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3030000-101-2005-00119,길상 참숯 양갈비, 행당동,3030000.0,서울특별시 성동구 행당로17길 19-1 1층 (행당동),양갈비,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
