관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3130000-101-2018-00181,배꼽갈비, 상암동,3130000.0,서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티 S-City B102호B103호 (상암동),한식,"수/11:00 - 23:00/15:00 - 17:00 브레이크타임/22:00 라스트오더
목/11:00 - 23:00/15:00 - 17:00 브레이크타임/22:00 라스트오더
금/11:00 - 23:00/15:00 - 17:00 브레이크타임/22:00 라스트오더
토/11:00 - 23:00/15:00 - 17:00 브레이크타임/22:00 라스트오더
일/정기휴무 (매주 일요일)
월/11:00 - 23:00/15:00 - 17:00 브레이크타임/22:00 라스트오더
화/11:00 - 23:00/15:00 - 17:00 브레이크타임/22:00 라스트오더
","빨간갈비삼겹 : 13,000원
양념갈비삼겹 : 13,000원
생갈비삼겹 : 12,000원
잔치국수 : 6,000원
김치말이국수 : 8,000원
비빔국수 : 6,000원
",02-303-3397
3060000-101-2022-00140,방여사소불고기백반, 망우동,3060000.0,서울특별시 중랑구 용마공원로2길 18 1층 (망우동),"육류,고기요리","수/11:00 - 22:00/21:00 라스트오더
목/11:00 - 22:00/21:00 라스트오더
금/11:00 - 22:00/21:00 라스트오더
토/11:00 - 22:00/21:00 라스트오더
일/정기휴무 (매주 일요일)
월/11:00 - 22:00/21:00 라스트오더
화/11:00 - 22:00/21:00 라스트오더
","버섯 소불고기대표 : 12,000원
버섯 소불고기대표 : 12,000원
옥수수 비빔열무국수매운맛2단계 : 5,000원
공기밥 : 1,000원
당면 : 3,000원
버섯추가 : 3,000원
고기추가(150g) : 9,000원
소주_참이슬 후레쉬 : 4,000원
소주_참이슬 빨강뚜껑 : 4,000원
소주_처음처럼 : 4,000원
소주_진로 이즈백 : 4,000원
맥주_카스 : 5,000원
맥주_테라 : 5,000원
청하 : 5,000원
음료_코카콜라 : 2,000원
음료_칠성사이다 : 2,000원
음료_환타오렌지 : 2,000원
음료_환타파인애플 : 2,000원
",010-5145-7918
3160000-101-2020-00398,마피아 떡볶이, 개봉동,3160000.0,서울특별시 구로구 개봉로 17-1 1층 (개봉동),분식,"매일/14:00 - 새벽 02:00
","마피아떡볶이 : 14,000원
명품김말이튀김 3개 : 3,000원
마피아세트1번 : 17,000원
마피아세트2번 : 19,000원
마피아세트3번 21000 : 21,000원
",02-6084-5678
3210000-101-1988-04128,고기두목, 잠원동,3210000.0,서울특별시 서초구 신반포로47길 87 B동 102호 (잠원동),"육류,고기요리","매일/16:30 - 새벽 02:00
","목살 : 16,000원
삼겹살 : 16,000원
가브리살 : 18,000원
항정살 : 18,000원
껍데기 : 10,000원
비빔쫄면 : 6,000원
",02-512-3692
3210000-101-2022-00227,부찌녀 부대찌개, 방배동,3210000.0,서울특별시 서초구 방배로31길 8 1층 (방배동),"찌개,전골",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-594-7773
3220000-101-2022-00659,카렐마리코슈, 청담동,3220000.0,서울특별시 강남구 도산대로85길 30 지상2층 212호 (청담동 청담신원아침도시마인),"카페,디저트","수/11:00 - 19:00
목/11:00 - 19:00
금/11:00 - 19:00
토/11:00 - 15:00
일/정기휴무 (매주 일요일)
월/11:00 - 19:00
화/11:00 - 19:00
","카렐크림커피 : 6,000원
초코마루케이크 : 6,500원
",010-9260-5094
3210000-101-2021-00438,티기립, 방배동,3210000.0,서울특별시 서초구 도구로 93 1층 (방배동),한식,"수/11:00 - 22:00/21:45 라스트오더
목/11:00 - 22:00/21:45 라스트오더
금/11:00 - 22:00/21:45 라스트오더
토/11:00 - 22:00/21:45 라스트오더
일/11:00 - 22:00/21:45 라스트오더
월/정기휴무 (매주 월요일)
화/11:00 - 22:00/21:45 라스트오더
","1인 매운갈비도시락 : 12,900원
1인 간장갈비도시락 : 11,900원
매운갈비찜 : 24,000원
간장갈비찜 : 23,000원
",02-523-7277
3140000-101-2016-00142,기영이 숯불두마리치킨, 신정동,3140000.0,서울특별시 양천구 신목로 38 지상1층 106호 (신정동 엘도라도빌딩),"치킨,닭강정","매일/11:00 - 23:00
","투움바숯불구이 : 18,500원
슈프림숯불구이 : 18,500원
블랙소이숯불구이 : 17,500원
육즙팡소금구이 : 17,500원
양념볶음닭발 : 17,500원
불날개구이 : 17,500원
가성비 Good! SET : 26,900원
달콤양념숯불구이 : 17,500원
투움바숯불볶음닭발 : 18,500원
매콤양념숯불구이 : 17,500원
매운양념숯불구이 : 17,500원
",02-2644-2234
3180000-101-2020-00508,카페 조이, 신길동,3180000.0,서울특별시 영등포구 신길로 205 2층 (신길동),"카페,디저트","매일/09:30 - 22:00/21:30 라스트오더
","더블초코스콘 : 4,000원
에그스콘 : 4,200원
컵팥빙수 : 5,000원
청포도 에이드 : 5,000원
휘낭시에 : 1,900원
",02-847-4755
3240000-101-2022-00161,정성가득찬 꼬마김밥, 암사동,3240000.0,서울특별시 강동구 상암로4길 22 1층 101호 (암사동),종합분식,"수/09:00 - 20:00
목/09:00 - 20:00
금/09:00 - 20:00
토/09:00 - 20:00
일/정기휴무 (매주 일요일)
월/09:00 - 20:00
화/09:00 - 20:00
","모듬 꼬마김밥 (5줄) : 5,000원
야채 꼬마김밥 (5줄) : 3,500원
우엉 꼬마김밥 (5줄) : 4,000원
매운어묵 꼬마김밥 (5줄) : 4,000원
치즈햄 꼬마김밥 (5줄) : 4,500원
참치 꼬마김밥 (5줄) : 4,500원
쌀떡볶이 : 3,500원
순대 : 4,000원
라면 : 4,000원
어묵 : 700원
",02-427-2973
3230000-101-2022-00349,정돈D, 석촌동,3230000.0,서울특별시 송파구 석촌호수로 210 지하1층 16호 (석촌동 석촌호수효성해링턴타워),돈가스,"수/10:30 - 20:30/15:00 - 17:00 브레이크타임
목/10:30 - 20:30/15:00 - 17:00 브레이크타임
금/10:30 - 20:30/15:00 - 17:00 브레이크타임
토/10:30 - 20:30
일/10:30 - 20:30
월/10:30 - 20:30/15:00 - 17:00 브레이크타임
화/10:30 - 20:30/15:00 - 17:00 브레이크타임
","포장 안심돈카츠 (220g) : 15,500원
포장 카레(단품) : 5,000원
포장 멘치카츠 (180g) : 17,500원
포장 치킨카츠 (180g) : 15,500원
포장 새우+등심 돈카츠 : 22,500원
포장 새우+안심 돈카츠 : 23,500원
포장 스페셜 등심돈카츠 (230g) : 17,500원
포장 등심+안심 돈카츠 : 19,500원
포장 등심돈카츠 (220g) : 14,500원
",070-4707-0924
3030000-101-2022-00203,스위피, 옥수동,3030000.0,서울특별시 성동구 독서당로 160 한남하이츠아파트 상가동 1층 101호 (옥수동),"카페,디저트","수/11:00 - 18:00
목/11:00 - 18:00
금/11:00 - 18:00
토/11:00 - 18:00
일/정기휴무 (매주 일요일)
월/정기휴무 (매주 월요일)
화/11:00 - 18:00
",등록된 메뉴가 없습니다.,02-2282-7399
3050000-101-2022-00174,배봉도야지, 장안동,3050000.0,서울특별시 동대문구 사가정로 206 1층 (장안동),돼지고기구이,"수/16:00 - 24:00
목/16:00 - 24:00
금/16:00 - 24:00
토/12:00 - 24:00
일/12:00 - 24:00
월/16:00 - 24:00
화/16:00 - 24:00
","도야지 커플세트 : 41,000원
도야지 가족세트 : 69,000원
삼겹살 : 14,000원
등목살 : 14,000원
등겹살 : 15,000원
항정살 : 15,000원
고기 듬뿍 김치찌개 : 5,000원
",010-2899-7574
3000000-101-2015-00350,셀립 순라, 권농동,3000000.0,서울특별시 종로구 율곡로10길 11 지상1층 (권농동),호텔,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-743-1013
3170000-101-2022-00115,고향국집, 독산동,3170000.0,서울특별시 금천구 독산로93길 35 1층 (독산동),중식당,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3220000-101-2022-00655,선릉 주민센타, 대치동,3220000.0,서울특별시 강남구 삼성로85길 33 지상1층 103호 (대치동),"맥주,호프","매일/17:00 - 새벽 02:00
","달콤닭강정 : 20,000원
브라질리언 샐러드 : 16,000원
뢰스티 : 15,000원
M.V.P : 16,000원
바지락 술찜 : 19,000원
꽈리고추 문어 버터볶음 : 17,000원
포터(흑맥주) : 8,000원
필스너 : 7,000원
골든에일 : 7,500원
바이젠 : 7,500원
IPA : 7,500원
메뉴판 참고 부탁 드립니다 : 변동
",02-566-8156
3240000-101-2022-00160,길동 자매집, 길동,3240000.0,서울특별시 강동구 천중로 207 천일빌딩 1층 101호 (길동),"백반,가정식","수/10:00 - 22:00
목/10:00 - 22:00
금/10:00 - 22:00
토/10:00 - 22:00
일/정기휴무 (매주 일요일)
월/10:00 - 22:00
화/10:00 - 22:00
","제육볶음 : 9,000원
김치찌개 : 8,000원
된장찌개 : 8,000원
해물순두부 : 8,000원
콩탕 : 8,000원
고등어구이 : 10,000원
삼겹살 : 14,000원
동태찌개 : 20,000원
조기찌개 : 25,000원
닭도리탕 : 30,000원
물냉면 : 7,000원
비빔냉면 : 7,000원
계란찜 : 3,000원
볶음밥 : 2,000원
",010-5564-1778
3060000-101-1991-01493,상봉회관, 상봉동,3060000.0,서울특별시 중랑구 망우로42길 9 (상봉동),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-464-5858
3000000-101-2004-00185,오도집, 수송동,3000000.0,서울특별시 종로구 율곡로4길 7 (수송동지상1층),한식,"수/11:00 - 21:20
목/11:00 - 21:20
금/11:00 - 21:20
토/11:00 - 21:20
일/정기휴무 (매주 일요일)
월/11:00 - 21:20
화/11:00 - 21:20
","김치찜 : 20,000원
",02-722-9850
3130000-101-2005-00006,고돼지, 노고산동,3130000.0,서울특별시 마포구 서강로20길 32 (노고산동1층),"육류,고기요리","매일/11:00 - 22:40
","삼겹살/목살 1인 도시락(1인 (200g)) : 15,500원
삼겹/목살 2인/3인 도시락(2인 (400g)) : 22,000원
삼겹/목살 2인/3인 도시락(3인 (600g)) : 29,500원
고기만(300g) : 11,500원
짜글이(2인) : 17,000원
짜글이(3인) : 25,500원
훈제막창(230g) : 16,500원
훈제막창(340g) : 23,000원
직불 2인/3인도시락(2인 (450g)) : 21,000원
직불 2인/3인도시락(3인 (650g)) : 28,000원
짜글이 : 9,000원
고기만(300g) : 11,500원
직화삼겹(200g)+밥 : 10,300원
직화삼겹(200g)+쫄면 : 10,800원
삼겹덮밥(갈릭바베큐맛) : 9,000원
삼겹살/목살 1인 도시락(1인 (200g)) : 15,500원
삼겹/목살 2인/3인 도시락(2인 (400g)) : 22,000원
삼겹/목살 2인/3인 도시락(3인 (600g)) : 29,500원
직불 1인도시락(1인 (250g)) : 15,000원
직불 2인/3인도시락(2인 (450g)) : 21,000원
직불 2인/3인도시락(3인 (650g)) : 28,000원
삼겹/목살 쫄삼세트(소 (500g)) : 23,000원
삼겹/목살 쫄삼세트(대 (800g)) : 29,500원
직불 쫄삼세트(소 (550g)) : 22,000원
직불 쫄삼세트(대 (850g)) : 28,500원
훈제막창(230g) : 16,500원
훈제막창(340g) : 23,000원
짜글이(2인) : 17,000원
짜글이(3인) : 25,500원
매운기름껍볶이 : 8,500원
갈릭돼지껍데기(250g) : 8,500원
매운돼지껍데기(250g) : 8,500원
국물 떡볶이 : 4,500원
쫄면 : 4,500원
콜라(패트병)(500ml) : 1,500원
콜라(패트병)(1.25 L) : 2,500원
",02-712-1090
3080000-101-2002-00485,범맥주, 수유동,3080000.0,서울특별시 강북구 한천로139길 42 (수유동),요리주점,"수/16:00 - 새벽 05:00
목/16:00 - 새벽 05:00
금/16:00 - 새벽 05:00
토/16:00 - 새벽 05:00
일/16:00 - 새벽 05:00
월/16:00 - 새벽 05:00
화/16:00 - 새벽 05:00
","옛날호랑이(옛날범통닭) : 17,900원
범꽃맥주 : 4,900원
길거리 오뎅탕 : 8,900원
범꽃빙수 : 6,900원
빨간호랑이(레드핫범통닭) : 19,900원
검은호랑이(페퍼크림범통닭) : 19,900원
황금호랑이(로제크림범통닭) : 20,900원
범꽃화채 : 7,900원
범까스 부대찌개 : 11,900원
나가사키짬뽕탕 : 9,900원
탱글탱글 새우바 : 6,900원
되게 큰 대게튀김 : 7,900원
휴게소 알감자 : 6,900원
국룰떡볶이 : 7,900원
춘천달갈비&감자샐러드 : 9,900원
",070-4242-1920
3220000-101-2003-01121,대가, 논현동,3220000.0,서울특별시 강남구 학동로50길 6 지하1층 (논현동),"매운탕,해물탕",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-511-9956
3200000-101-2009-00083,전과함께, 신림동,3200000.0,서울특별시 관악구 관천로 29 (신림동지상1층),한식,"수/12:00 - 23:00
목/12:00 - 23:00
금/12:00 - 23:00
토/12:00 - 23:00
일/12:00 - 23:00
월/12:00 - 23:00
화/정기휴무 (매주 화요일)
","새우전 : 15,000원
",070-4085-1117
3020000-101-2022-00258,메리가든, 이태원동,3020000.0,서울특별시 용산구 이태원로 136-1 은영빌딩 4층 (이태원동),양식,"수/11:00 - 새벽 02:00
목/11:00 - 새벽 02:00
금/11:00 - 새벽 04:00
토/11:00 - 새벽 04:00
일/11:00 - 새벽 02:00
월/11:00 - 새벽 02:00
화/11:00 - 새벽 02:00
","돈마호크 스테이크 : 52,000원
등심 스테이크 : 59,000원
안심 스테이크 : 62,000원
스테이크 버섯 크림 리조또 : 29,000원
차돌박이 김치볶음밥 : 19,000원
항정살 부추 페스토 리조또 : 28,000원
관자커리 리조또 : 25,000원
스페인식 구운문어 : 32,000원
랍스터로제 파스타 : 29,000원
트러플 머쉬룸 파스타 : 27,000원
초리조 봉골레 파스타 : 23,000원
리코타 토마토 파스타 : 23,000원
하몽 샐러드 : 22,000원
리코타 샐러드 : 19,000원
새우 홀릭 버거 : 17,000원
",02-797-5092
3200000-101-2001-06864,라티놀, 봉천동,3200000.0,서울특별시 관악구 관악로 154-5 지하1층 (봉천동),종합분식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3100000-101-2022-00107,Stay 62-8, 월계동,3100000.0,서울특별시 노원구 화랑로 337-19 1층 (월계동),포장마차,"수/17:00 - 새벽 03:00/새벽 02:15 라스트오더
목/17:00 - 새벽 03:00/새벽 02:15 라스트오더
금/17:00 - 새벽 03:00/새벽 02:15 라스트오더
토/17:00 - 새벽 03:00/새벽 02:15 라스트오더
일/17:00 - 새벽 03:00/새벽 02:15 라스트오더
월/17:00 - 새벽 03:00/새벽 02:15 라스트오더
화/17:00 - 새벽 03:00/새벽 02:15 라스트오더
","항라삼겹 : 18,000원
버터갈릭새우구이 : 15,000원
철판삼겹살 : 14,000원
고추잡채 : 14,000원
",010-4348-2219
3070000-101-2022-00152,서울키친, 석관동,3070000.0,서울특별시 성북구 화랑로42길 52-8 2층 (석관동),요리주점,"수/17:00 - 24:00/23:15 라스트오더
목/17:00 - 24:00/23:15 라스트오더
금/17:00 - 24:00/23:15 라스트오더
토/17:00 - 24:00/23:15 라스트오더
일/정기휴무 (매주 일요일)
월/17:00 - 24:00/23:15 라스트오더
화/17:00 - 24:00/23:15 라스트오더
","우삼겹 숙주볶음 : 16,000원
마늘보쌈 : 25,000원
바지락 술찜 : 18,000원
서울라면 : 7,000원
비빔만두 : 7,000원
새송이구이 : 12,000원
들깨수제비 : 16,000원
깻잎 닭갈비 : 21,000원
골뱅이샐러드 : 19,000원
",070-8877-2467
3030000-101-2022-00202,차일디쉬, 성수동2가,3030000.0,서울특별시 성동구 연무장길 114 2층 (성수동2가),"카페,디저트","수/12:00 - 22:00
목/12:00 - 22:00
금/12:00 - 22:00
토/12:00 - 22:00
일/12:00 - 22:00
월/정기휴무 (매주 월요일)
화/12:00 - 22:00
","카린도우 : 3,500원
바질 에그마요 샌드위치 : 5,500원
카카오 피스타치오 크림빵 : 5,500원
모래성 케이크 : 6,500원
콘크림 빵 : 4,200원
불장난 크림 커피 (ice only) : 6,800원
야쿠르트 슬러시 : 5,000원
나폴리탄 샌드위치 : 7,500원
블루치즈 닭가슴살 샌드위치 : 7,500원
크런치 빼레로로쉐 식빵 : 4,500원
맬튼 소금 빵 : 3,000원
레드 와인 슬러시 : 5,000원
",010-7220-8329
3020000-101-2022-00257,메리가든, 이태원동,3020000.0,서울특별시 용산구 이태원로 136-1 은영빌딩 3층 (이태원동),양식,"수/11:00 - 새벽 02:00
목/11:00 - 새벽 02:00
금/11:00 - 새벽 04:00
토/11:00 - 새벽 04:00
일/11:00 - 새벽 02:00
월/11:00 - 새벽 02:00
화/11:00 - 새벽 02:00
","돈마호크 스테이크 : 52,000원
등심 스테이크 : 59,000원
안심 스테이크 : 62,000원
스테이크 버섯 크림 리조또 : 29,000원
차돌박이 김치볶음밥 : 19,000원
항정살 부추 페스토 리조또 : 28,000원
관자커리 리조또 : 25,000원
스페인식 구운문어 : 32,000원
랍스터로제 파스타 : 29,000원
트러플 머쉬룸 파스타 : 27,000원
초리조 봉골레 파스타 : 23,000원
리코타 토마토 파스타 : 23,000원
하몽 샐러드 : 22,000원
리코타 샐러드 : 19,000원
새우 홀릭 버거 : 17,000원
",02-797-5092
3210000-101-2013-00003,스터닝 커피 로스터스, 서초동,3210000.0,서울특별시 서초구 서초대로65길 13-18 104호 105호 (서초동),카페,"수/09:00 - 19:00
목/09:00 - 19:00
금/09:00 - 19:00
토/09:00 - 19:00
일/09:00 - 17:00
월/09:00 - 19:00
화/09:00 - 19:00
","필터 : 6,500원
SCR 아메리카노 : 5,000원
SCR 라뗴 : 5,500원
아메리카노 : 4,300원
아이스 플랫화이트 : 4,500원
라떼 : 5,000원
카푸치노 : 5,000원
바닐라라떼 : 5,000원
카라멜라떼 : 5,500원
아인슈페너 : 5,500원
",070-8872-1717
3000000-101-2022-00137,아삐뽀레, 익선동,3000000.0,서울특별시 종로구 수표로28길 21-14 1층 (익선동),"카페,디저트","매일/10:00 - 22:00
","패션후르츠 모히또 : 13,000원
라임모히또 : 13,000원
",02-6273-0055
