관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3240000-101-2015-00223,강동반상, 상일동,3240000.0,서울특별시 강동구 상일로6길 39 지하1층 (상일동  강동타워),한식,"월/11:20 - 21:30/15:00 - 17:30 브레이크타임/20:30 라스트오더
화/11:20 - 21:30/15:00 - 17:30 브레이크타임/20:30 라스트오더
수/11:20 - 21:30/15:00 - 17:30 브레이크타임/20:30 라스트오더
목/11:20 - 21:30/15:00 - 17:30 브레이크타임/20:30 라스트오더
금/11:20 - 21:30/15:00 - 17:30 브레이크타임/20:30 라스트오더
토/11:30 - 21:30/15:00 - 17:30 브레이크타임/20:30 라스트오더
일/11:30 - 21:30/15:00 - 17:30 브레이크타임/20:30 라스트오더
","강동반상 : 16,000원
특 강동반상 : 26,000원
특영양갈비찜반상 : 40,000원
게장 반상 : 18,000원
월화 한상 : 12,000원
",02-429-2733
3180000-101-2022-00339,인생닭강정, 여의도동,3180000.0,서울특별시 영등포구 여의대방로65길 12 에리트빌딩 1층 102-1호 (여의도동),"치킨,닭강정",등록된 영업시간이 없습니다.,"치트리스 패키지 : 24,900원
일떡삼닭 패키지 : 24,900원
반+반 : 10,000원
인생 킹새우(3마리) : 5,000원
치즈볼 : 4,000원
치즈 포테이토 : 5,000원
케이준 양념감자 : 5,000원
고추마요 치킨 : 5,000원
순창 고추장 치킨 : 5,000원
파닭파닭 치킨 : 5,000원
달콤 어니언 치킨 : 5,000원
장모님 양념치킨 : 5,000원
후라이드 치킨 : 4,000원
숯불바베큐 닭강정 : 5,000원
수원 왕갈비 닭강정 : 5,000원
",02-2135-5648
3030000-101-2007-00218,왕십리 정부네 곱창, 홍익동,3030000.0,서울특별시 성동구 고산자로 287 (홍익동지상1층),"곱창,막창,양","월/정기휴무 (매주 월요일)
화/12:00 - 23:00
수/12:00 - 23:00
목/12:00 - 23:00
금/12:00 - 23:00
토/12:00 - 23:00
일/12:00 - 23:00
","연탄양념막창(1인분) : 15,000원
연탄양념막창(2인분) : 30,000원
연탄소금막창(1인분) : 15,000원
연탄소금막창(2인분) : 30,000원
돼지야채곱창(1인분) : 13,000원
돼지야채곱창(2인분) : 26,000원
연탄양념막창(1인분) : 15,000원
연탄양념막창(2인분) : 30,000원
연탄소금막창(1인분) : 15,000원
연탄소금막창(2인분) : 30,000원
돼지야채곱창(1인분) : 13,000원
복음밥 : 3,000원
공기밥 : 1,000원
콜라(캔) : 1,500원
콜라(500ml) : 2,000원
사이다(캔) : 1,500원
",02-2298-0595
3000000-101-2019-00006,길운구락부, 삼청동,3000000.0,서울특별시 종로구 삼청로 119 용수산 지하1층~지상3층 (삼청동),중식당,등록된 영업시간이 없습니다.,"트러플오일 삼선 짜장면 : 12,000원
삭스핀 전가복 : 72,000원
수제 찐만두 : 11,000원
마늘칩 안심 탕수육 : 30,000원
크림 새우 : 35,000원
",02-739-5599
3160000-101-2014-00273,2박3일포차, 구로동,3160000.0,서울특별시 구로구 구로중앙로28길 34 (구로동 12층),야식,등록된 영업시간이 없습니다.,"오돌뼈 : 17,000원
고추장찌개 : 15,000원
오징어볶음 : 17,000원
마늘똥집구이 : 17,000원
두부김치 : 17,000원
(((오징어소면)))(1인분) : 17,000원
오돌뼈 : 17,000원
마늘똥집구이 : 17,000원
두부김치 : 17,000원
돼지껍데기 : 17,000원
골뱅이무침 : 17,000원
치즈계란말이 : 12,000원
두부조림 : 15,000원
김치전 : 15,000원
감자전 : 15,000원
해물파전 : 15,000원
고추장찌개 : 15,000원
순두부찌개 : 15,000원
꽁치김치찌개 : 16,000원
부대찌개 : 16,000원
차돌된장찌개 : 16,000원
고등어구이 : 15,000원
조기구이 : 15,000원
이면수구이 : 15,000원
삼치구이 : 15,000원
제육볶음 : 15,000원
새우튀김 : 15,000원
볶음밥(1인분) : 3,000원
공기밥 : 1,000원
사이다 : 2,000원
콜라 : 2,000원
",02-867-8563
3020000-101-2001-07729,국밥대장, 한강로1가,3020000.0,서울특별시 용산구 한강대로62길 13 (한강로1가(지상1층)),국밥,"월/11:00 - 21:00/15:00 - 17:00 브레이크타임/14:30, 20:30 라스트오더
화/11:00 - 21:00/15:00 - 17:00 브레이크타임/14:30, 20:30 라스트오더
수/11:00 - 21:00/15:00 - 17:00 브레이크타임/14:30, 20:30 라스트오더
목/11:00 - 21:00/15:00 - 17:00 브레이크타임/14:30, 20:30 라스트오더
금/11:00 - 21:00/15:00 - 17:00 브레이크타임/14:30, 20:30 라스트오더
토/정기휴무 (매주 토요일)
일/11:00 - 16:00/15:30 라스트오더
","돼지(수육)국밥 : 8,500원
얼큰국밥 : 9,000원
고기국수 : 9,000원
나주곰탕 : 9,000원
육회비빔밥 : 10,000원
황태해장국 : 8,000원
사골만두국 : 8,000원
갈육만두국 : 8,000원
",02-794-4774
3090000-101-2022-00113,한옥마을 전주비빔밥&가마솥밥, 방학동,3090000.0,서울특별시 도봉구 도봉로 684 1층 107-2 108-1호 (방학동),비빔밥,"월/정보없음
화/정보없음
수/정보없음
목/정보없음
금/정보없음
토/정보없음
일/정보없음
","신선육회비빔밥 : 9,500원
",010-2735-2136
3150000-101-2021-00400,야끼니꾸 소량, 등촌동,3150000.0,서울특별시 강서구 공항대로45길 12 1층 (등촌동),일식당,"월/17:00 - 24:00
화/17:00 - 24:00
수/17:00 - 24:00
목/17:00 - 24:00
금/17:00 - 24:00
토/15:00 - 24:00
일/15:00 - 24:00
","소량카세(350g) : 39,000원
대량카세(550g) : 59,000원
온센타마고 밥 : 3,000원
니꾸우동 : 6,000원
하이볼 : 7,000원
하이볼(술못드시는분을 위한) : 8,000원
도쿠리 : 7,000원
우설 : 9,800원
모듬야채 : 6,000원
",02-3663-1936
3110000-101-2022-00217,NAD141-1, 불광동,3110000.0,서울특별시 은평구 연서로34길 29 1층 (불광동 D&J하우징),"카페,디저트",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3220000-101-2022-00821,멜팅소울, 신사동,3220000.0,서울특별시 강남구 언주로172길 51 지상12층 (신사동),햄버거,"월/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
화/정기휴무 (매주 월요일)
수/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
목/정기휴무 (매주 화요일)
금/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
토/정기휴무 (매주 수요일)
일/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
","Apgu Jambon : 17,000원
Single Patty : 7,800원
Double Patty : 11,800원
Cheese Sauce : 13,500원
White Ragu : 13,500원
Guacamole Burger : 12,800원
Candied Bacon Burger : 12,800원
Nacho : 12,000원
Soul Fried : 3,200원
Truffle SP Fried : 5,900원
Funky Side up : 22,000원
",02-6081-0600
3000000-101-2022-00178,서양 술집, 내수동,3000000.0,서울특별시 종로구 새문안로3길 23 경희궁의 아침 4단지 지2층 B105~106호 (내수동),양식,"매일/17:00 - 23:00
","코스 : 70,000원
",010-3448-1955
3230000-101-2000-15872,만복국수집, 잠실동,3230000.0,서울특별시 송파구 올림픽로10길 13 지하1층 (잠실동),국수,"매일/15:00 - 새벽 04:00/새벽 03:00 라스트오더
","육전 : 19,000원
해물김치전 : 15,000원
해물파전 : 17,000원
골뱅이파채무침+소면(국내산) : 20,000원
한우스지수육(국내산) : 28,000원
보쌈(대) : 34,000원
홍어삼합 : 34,000원
꼬막비빔밥(국내산) : 8,000원
멸치쌀국수 : 6,000원
",02-423-8832
3220000-101-1992-07510,별난횟집, 도곡동,3220000.0,서울특별시 강남구 논현로 134 (도곡동),한식,"매일/10:00 - 22:00
","물메기탕 : 20,000원
",02-576-3050
3220000-101-2016-00024,유키노, 역삼동,3220000.0,서울특별시 강남구 논현로63길 16 1층 105호 (역삼동 역삼종합시장 더블루),카레,"월/11:00 - 19:00
화/11:00 - 19:00
수/11:00 - 19:00
목/11:00 - 19:00
금/11:00 - 19:00
토/정기휴무 (매주 토요일)
일/정기휴무 (매주 일요일)
","냉모밀+돈까스 (Best) : 12,000원
자루소바+돈까스 (Best) : 12,000원
김치나베 (Best) : 11,000원
돈까스카레 (Best) : 9,800원
카레라면 : 8,500원
카레우동 : 9,000원
",02-508-3728
3200000-101-1993-03896,처갓집양념치킨, 신림동,3200000.0,서울특별시 관악구 서림길 16 1층 (신림동),"치킨,닭강정","매일/11:00 - 새벽 00:50
","후라이드치킨 : 17,000원
100%청양산 고추치킨 : 20,000원
트러플슈프림양념치킨 : 20,000원
간장치킨 : 19,000원
슈프림양념치킨 : 19,000원
100%청양산 고추치킨 : 20,000원
100%청양산 고추치킨(순살) : 21,000원
트러플슈프림양념치킨 : 20,000원
트러플순살 : 21,000원
양념반 후라이드반(뼈) : 19,000원
슈프림반 후라이드반(뼈) : 20,000원
순살 반반치킨 : 21,000원
양념치킨 : 19,000원
슈프림골드양념치킨(뼈) : 20,000원
슈프림골드양념치킨(순살) : 21,000원
핫슈프림양념치킨 : 20,000원
순살핫슈프림양념치킨 : 21,000원
치폴레 양념치킨 : 20,000원
순살후라이드 : 19,000원
순살양념 : 20,000원
순살매운양념 : 20,000원
순살슈프림 : 21,000원
순살슈프림골드 : 21,000원
콜라(1.25L) : 3,000원
치킨무 : 500원
양념소스 : 500원
",02-872-6904
3020000-101-2019-00272,세미네, 원효로1가,3020000.0,서울특별시 용산구 원효로97길 3-22 1층 (원효로1가),한정식,"매일/10:00 - 22:00
","임금님갈비탕 : 10,000원
돼지왕생갈비 : 13,000원
소갈비찜정식 : 8,000원
김치전골(2인이상) : 8,000원
불낙전골(2인이상) : 13,000원
곱창전골(대) : 35,000원
곱창전골(중) : 25,000원
갈비찜안주(2인이상) : 12,000원
돼지생삼겹살 : 13,000원
",02-701-0998
3100000-101-2022-00112,교촌치킨, 중계동,3100000.0,서울특별시 노원구 동일로 1279 중계그린아파트 B 상가 1층 113호 (중계동),"치킨,닭강정","매일/11:00 - 새벽 01:00
","블랙시크릿 순살 : 23,000원
블랙시크릿 오리지날 : 20,000원
교촌허니오리지날 : 16,000원
교촌반반오리지날 : 17,000원
블랙시크릿 순살 : 23,000원
블랙시크릿 오리지날 : 20,000원
치즈트러플순살 : 19,000원
시그니처순살세트 : 30,500원
리얼후라이드순살 : 19,500원
교촌순살(R) : 19,000원
교촌 레드순살(R) : 20,000원
시그니처세트 : 27,500원
레드스틱S+,허니순살S : 21,500원
리얼후라이드 : 17,500원
교촌스틱 : 19,000원
교촌오리지날 : 16,000원
교촌콤보 : 19,000원
교촌레드스틱 : 20,000원
교촌레드오리지날 : 17,000원
교촌레드콤보 : 20,000원
교촌허니오리지날 : 16,000원
교촌허니콤보 : 20,000원
교촌반반스틱 : 20,000원
교촌반반오리지날 : 17,000원
교촌반반콤보 : 20,000원
칩카사바 : 1,500원
포테이토앤칩스(점보팩) : 6,000원
국물맵떡 : 9,000원
교촌웨지감자 : 3,500원
칠리포테이토 : 4,000원
스리라차마요소스 : 1,000원
트러플사워소스 : 1,000원
레드디핑소스 : 1,000원
교촌무우 : 500원
잠발라야소스 : 1,000원
교촌발사믹치킨 : 18,500원
",02-978-9255
3100000-101-2022-00135,꿀삼겹, 공릉동,3100000.0,서울특별시 노원구 동일로191가길 48 지상1층 (공릉동),돼지고기구이,"월/11:30 - 23:00/22:00 라스트오더
화/11:30 - 23:00/22:00 라스트오더
수/11:30 - 23:00/22:00 라스트오더
목/11:30 - 23:00/22:00 라스트오더
금/11:30 - 23:00/22:00 라스트오더
토/11:30 - 23:00/22:00 라스트오더
일/11:30 - 23:00/22:00 라스트오더
","1인셋트(삼겹살+해물탕) : 15,900원
삼겹살추가 : 13,900원
",02-971-2901
3060000-101-2021-00199,새로와, 묵동,3060000.0,서울특별시 중랑구 중랑역로 155 도레미음악학원 2층 (묵동),"맥주,호프",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3150000-101-2022-00420,카츠쿠니, 마곡동,3150000.0,서울특별시 강서구 강서로 439 벨리오 1층 113호 (마곡동),일식당,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3040000-101-2021-00007,핵밥아차산역점, 구의동,3040000.0,서울특별시 광진구 천호대로 666 그랜드파크 오피스텔 B106호 (구의동),덮밥,"월/11:00 - 20:00/14:00 - 16:00 브레이크타임/19:30 라스트오더
화/11:00 - 20:00/14:00 - 16:00 브레이크타임/19:30 라스트오더
수/11:00 - 20:00/14:00 - 16:00 브레이크타임/19:30 라스트오더
목/11:00 - 20:00/14:00 - 16:00 브레이크타임/19:30 라스트오더
금/11:00 - 20:00/14:00 - 16:00 브레이크타임/19:30 라스트오더
토/11:00 - 15:00/14:30 라스트오더
일/정기휴무 (매주 일요일)
","큐브스테이크덮밥 : 10,900원
고기듬뿍덮밥 : 9,900원
목살덮밥 : 8,900원
돼지갈비양념덮밥(목전지) : 8,900원
우삼겹덮밥 : 10,900원
소곱창덮밥 : 11,900원
양대창덮밥 : 11,900원
매운삼겹덮밥 : 8,900원
육회덮밥 : 8,900원
핵스테이크덮밥 : 15,000원
장어덮밥 : 16,000원
생연어덮밥 : 12,900원
연어장덮밥 : 12,900원
치킨마요덮밥 : 7,900원
닭갈비덮밥 : 8,900원
",02-455-7985
3180000-101-2020-00162,콩의마음, 영등포동4가,3180000.0,서울특별시 영등포구 영중로 15 타임스퀘어 지하1층 T2호 (영등포동4가),한정식,"매일/10:30 - 22:00
","소고기 명란마요 덮밥 : 11,900원
트러플 한우 육회 덮밥 : 15,900원
통소세지 김치 볶음밥 : 10,900원
명란 명랑 아보카도 덮밥 : 11,900원
불맛 오징어 볶음 : 12,900원
제육볶음은 원래 고기색이다 : 12,900원
갈릭새우정식 : 14,900원
아라비아따 소갈비찜 : 17,900원
묵은지 김치찌개 : 9,900원
소고기 된장찌개 : 9,900원
(키즈) 소고기 볶음밥 정식 : 7,900원
바삭 고로케 : 5,500원
스파이시 마요 순살치킨 : 6,500원
소고기 된장찌개(단품) : 7,500원
묵은지 김치찌개(단품) : 7,500원
",02-3667-0731
3110000-101-2020-00341,뜨억분짜, 갈현동,3110000.0,서울특별시 은평구 연서로29길 22-15 1~2층 (갈현동),아시아음식,"매일/11:00 - 22:00
","1 분짜(Buncha) : 13,000원
2 포보 L (Pho bo) : 11,900원
21 반세오 (Banhxeo) : 19,000원
15 검스언 (Comsuon) : 12,900원
20 나시고렝 (Nasigoreng) : 11,900원
9 매운팟타이 (Phoxaocay) : 12,900원
1 분짜(Buncha) : 13,000원
2 포보 S (Pho bo) : 9,900원
2 포보 L (Pho bo) : 11,900원
3 치킨포 S (Phoga) : 9,900원
3 치킨포 L (Phoga) : 11,900원
13 소고기볶음밥 (Comrangbo) : 12,500원
14 해물볶음밥 (Comranghaisan) : 10,500원
15 검스언 (Comsuon) : 12,900원
16 치킨볶음밥 (Comrangga) : 11,900원
17 치킨덮밥 (Comga) : 12,900원
21 반세오 (Banhxeo) : 19,000원
22 짜넴 4pcs (Chanem)(4pcs) : 5,500원
22 짜넴 6pcs (Chanem)(6pcs) : 7,500원
23 치킨윙/봉 4cps(4pcs) : 6,000원
23 치킨윙/봉 6pcs(6pcs) : 7,500원
A set : 25,000원
B set : 26,000원
C set : 36,000원
D set : 26,000원
뜨억쌈 세트1 : 39,000원
공기밥 : 1,000원
계란후라이 : 1,000원
콜라(355ml) : 2,000원
사이다(355ml) : 2,000원
환타 파인애플맛(355ml) : 2,000원
STING홍삼 : 5,000원
RedBull보훅 : 5,000원
",070-3853-9187
3150000-101-2022-00328,선미 버섯칼국수, 공항동,3150000.0,서울특별시 강서구 방화대로6길 15 1층 (공항동),"칼국수,만두","매일/11:00 - 22:00
","버섯칼국수 : 9,000원
",02-2662-5045
3170000-101-2022-00141,남도에서, 가산동,3170000.0,서울특별시 금천구 서부샛길 606 대성디폴리스지식산업센터 지하 1층 B106(일부)호 (가산동),한식,등록된 영업시간이 없습니다.,"게장정식 암게(간장/양념) 대 : 28,000원
게장정식 암게(간장/양념) 소 : 18,000원
게장정식 숫게(간장/양념) 대 : 14,000원
게장정식 숫게(간장/양념) 소 : 9,000원
꽃게탕 : 8,500원
",02-6455-9614
3170000-101-2017-00259,오키소바, 가산동,3170000.0,서울특별시 금천구 가산디지털1로 128 에스티엑스브이타워 지하 1층 B129호 (가산동),일식당,"월/11:00 - 20:00
화/11:00 - 20:00
수/11:00 - 20:00
목/11:00 - 20:00
금/11:00 - 20:00
토/정기휴무 (매주 토요일)
일/정기휴무 (매주 일요일)
","가츠동(1인분) : 8,000원
냉소바(1인분) : 8,000원
매콤가츠동(1인분) : 9,500원
매콤규동(1인분) : 9,500원
에비동(1인분) : 9,000원
오야꼬동(1인분) : 9,000원
냉소바(1인분) : 8,000원
가츠동(1인분) : 8,000원
실속덮밥세트(2~3인분) : 24,000원
혼자먹는 세트(1인분) : 12,000원
실속소바세트(2~3인분) : 24,000원
냉소바(1인분) : 8,000원
유부 소바(1인분) : 9,000원
가츠동(1인분) : 8,000원
규동(1인분) : 9,000원
에비동(1인분) : 9,000원
오야꼬동(1인분) : 9,000원
매콤가츠동(1인분) : 9,500원
콜라1.25L : 3,000원
콜라500ml : 2,000원
사이다1.25L : 3,000원
사이다 500ml : 2,000원
미린다 오렌지 355ml : 2,000원
",02-812-1132
3210000-101-2017-00548,키르케, 방배동,3210000.0,서울특별시 서초구 동광로3길 71 1층 102호 (방배동),베이커리,등록된 영업시간이 없습니다.,"소금빵대표 : 2,500원
우유 생크림 소금빵대표 : 3,000원
피칸 솔티 카라멜 휘낭시에대표 : 2,800원
토마토 바질 크림치즈 깜빠뉴대표 : 4,500원
바닐라 몽떼 마들렌대표 : 3,000원
크랜베리 크림치즈 깜빠뉴대표 : 4,500원
아메리카노 : 3,800원
레몬스파클링에이드 : 5,500원
우지말차라떼 : 5,800원
아인슈페너 : 5,500원
바닐라빈라떼 : 5,000원
카페라떼 : 4,500원
딸기요거트스무디 : 5,500원
딸기우유 : 5,800원
생초콜렛라떼 : 5,800원
복숭아티 : 4,000원
청포도스파클링에이드 : 5,800원
자몽스파클링에이드 : 5,500원
블루레몬스파클링에이드 : 5,800원
레몬차 : 5,000원
블랙퍼스트티 : 4,000원
얼그레이티 : 4,000원
자몽차 : 5,000원
바닐라 몽떼 마들렌대표 : 3,000원
우지 말차 크림치즈 쿠키 : 3,400원
초코 몽떼 마들렌 : 3,000원
우지 말차 마들렌 : 3,300원
레몬 커드 마들렌 : 3,000원
레드벨벳 크림치즈 쿠키 : 3,200원
오리지널 휘낭시에 : 2,500원
레몬 얼그레이 크림치즈 쿠키 : 3,400원
딸기 오레오 스모어 쿠키 : 3,200원
볶은 땅콩 메이플 휘낭시에 : 2,800원
무화과 크림치즈 휘낭시에 : 3,000원
피칸 솔티 카라멜 휘낭시에대표 : 2,800원
크루아상 : 3,900원
소금빵대표 : 2,500원
우유 생크림 소금빵대표 : 3,000원
플레인 치아바타 : 3,600원
무화과 크림치즈 깜빠뉴 : 4,500원
뺑오 쇼콜라 : 4,300원
올리브 치아바타 : 3,800원
토마토 바질 크림치즈 깜빠뉴대표 : 4,500원
크랜베리 크림치즈 깜빠뉴대표 : 4,500원
",02-6015-6835
3160000-101-2022-00208,우식당, 구로동,3160000.0,서울특별시 구로구 새말로 18-53 2층 202호 (구로동),요리주점,"월/정기휴무 (매주 월요일)
화/17:00 - 새벽 02:00/새벽 01:00 라스트오더
수/17:00 - 새벽 02:00/새벽 01:00 라스트오더
목/17:00 - 새벽 02:00/새벽 01:00 라스트오더
금/17:00 - 새벽 02:00/새벽 01:00 라스트오더
토/17:00 - 새벽 02:00/새벽 01:00 라스트오더
일/17:00 - 새벽 02:00/새벽 01:00 라스트오더
","수비드치킨 : 23,900원
석갈비 : 23,900원
한우스지어묵전골 : 22,900원
사천해물탕 : 19,900원
교동짬뽕탕 : 19,900원
훈제오리볶음밥 : 8,900원
오징어짬뽕라면 : 7,900원
간짜파게티 : 7,900원
베이컨김치전 : 17,900원
맥앤치즈 : 17,900원
유린기 : 19,900원
함박스테이크 : 19,900원
치키퀘사디아 : 19,900원
파인망고 아이스크림 : 11,900원
바나나 브륄레 : 9,900원
",010-2323-4942
