관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3100000-101-1990-00321,교촌치킨상계보람점, 상계동,3100000.0,서울특별시 노원구 노원로34길 96 한영속셈학원 1층 (상계동),"치킨,닭강정","매일/12:00 - 24:00
","블랙시크릿 순살 : 23,000원
블랙시크릿 오리지날 : 20,000원
교촌허니오리지날 : 16,000원
교촌반반오리지날 : 17,000원
블랙시크릿 순살 : 23,000원
블랙시크릿 오리지날 : 20,000원
치즈트러플순살 : 19,000원
시그니처순살세트 : 30,500원
리얼후라이드순살 : 19,500원
교촌순살(R) : 19,000원
교촌 레드순살(R) : 20,000원
시그니처세트 : 27,500원
레드스틱S+,허니순살S : 21,500원
리얼후라이드 : 17,500원
교촌스틱 : 19,000원
교촌오리지날 : 16,000원
교촌윙 : 19,000원
교촌콤보 : 19,000원
교촌레드스틱 : 20,000원
교촌레드오리지날 : 17,000원
교촌레드윙 : 20,000원
교촌레드콤보 : 20,000원
교촌허니오리지날 : 16,000원
교촌허니콤보 : 20,000원
교촌반반스틱 : 20,000원
교촌반반오리지날 : 17,000원
교촌반반윙 : 20,000원
교촌반반콤보 : 20,000원
칩카사바 : 1,500원
포테이토앤칩스(점보팩) : 6,000원
국물맵떡 : 9,000원
교촌웨지감자 : 3,500원
칠리포테이토 : 4,000원
스리라차마요소스 : 1,000원
트러플사워소스 : 1,000원
레드디핑소스 : 1,000원
교촌무우 : 500원
잠발라야소스 : 1,000원
교촌발사믹치킨 : 18,500원
",02-952-7123
3110000-101-2022-00099,알돈, 녹번동,3110000.0,서울특별시 은평구 서오릉로2길 3 1층 (녹번동),돈가스,"목/11:30 - 14:00/14:00 - 17:00 브레이크타임/12:30 라스트오더
금/11:30 - 14:00/14:00 - 17:00 브레이크타임/12:30 라스트오더
토/정기휴무 (매주 토요일)
일/정기휴무 (매주 일요일)
월/11:30 - 14:00/14:00 - 17:00 브레이크타임/12:30 라스트오더
화/11:30 - 14:00/14:00 - 17:00 브레이크타임/12:30 라스트오더
수/11:30 - 14:00/14:00 - 17:00 브레이크타임/12:30 라스트오더
","알돈 스페셜샘플러 : 15,000원
알돈 치즈카츠 : 11,000원
알돈 카츠모밀세트(품절) : 10,000원
알돈 안심카츠 : 10,000원
알돈 등심카츠 : 9,000원
카츠산도 : 6,000원
",0507-1492-1288
3000000-101-2022-00055,슬로우캘리, 적선동,3000000.0,서울특별시 종로구 새문안로5가길 32 한국생산성본부 지하1층 5호 (적선동),"다이어트,샐러드","목/08:00 - 20:00
금/08:00 - 20:00
토/09:00 - 19:00
일/정기휴무 (매주 일요일)
월/08:00 - 20:00
화/08:00 - 20:00
수/08:00 - 20:00
","클래식 연어 포케대표 : 11,500원
스파이시 참치 포케매운맛2단계대표 : 10,500원
클래식 연어 포케대표 : 11,500원
클래식 참치 포케 : 10,500원
스파이시 연어 포케매운맛2단계 : 11,500원
스파이시 참치 포케매운맛2단계대표 : 10,500원
와사비렌치 연어 포케 : 11,500원
라임폰즈 문어 포케 : 10,500원
오리엔탈 두부 포케 : 9,500원
솔트앤페퍼 참치 포케매운맛1단계 : 10,500원
블랙페퍼 치킨 보울매운맛1단계 : 11,500원
프리미엄 연어 스테이크 : 14,500원
스파이시 토마토 야채 스프매운맛2단계 : 4,800원
아메리카노 : 3,000원
롱보드 : 5,000원
빅 웨이브 : 5,000원
유기농 콤부차 : 5,500원
착즙쥬스 : 4,800원
콜라 : 2,000원
제로 콜라 : 2,000원
스프라이트 : 2,000원
제로 스프라이트 : 2,000원
탄산수 : 3,500원
",0507-1358-5211
3220000-101-2022-00327,훅트포케, 대치동,3220000.0,서울특별시 강남구 선릉로86길 16-3 지상1층 (대치동),퓨전음식,"목/11:00 - 21:00/14:30 - 16:30 브레이크타임/20:30 라스트오더
금/11:00 - 21:00/14:30 - 16:30 브레이크타임/20:30 라스트오더
토/12:00 - 21:00/15:00 - 16:00 브레이크타임/20:30 라스트오더
일/12:00 - 21:00/15:00 - 16:00 브레이크타임/20:30 라스트오더
월/11:00 - 21:00/14:30 - 16:30 브레이크타임/20:30 라스트오더
화/11:00 - 21:00/14:30 - 16:30 브레이크타임/20:30 라스트오더
수/11:00 - 21:00/14:30 - 16:30 브레이크타임/20:30 라스트오더
","오리지널 하와이안 포케 (M) : 9,800원
유자폰즈 연어 포케 (M) : 10,800원
HOOKED스페셜 (M) : 11,800원
갈릭 쉬림프 포케 (M) : 10,800원
검은깨 두부 포케 (M) : 7,800원
버섯 가지 포케 (M) : 9,800원
",0507-1332-0976
3220000-101-2021-01138,몽쌍리, 역삼동,3220000.0,서울특별시 강남구 테헤란로27길 23 지하1층 (역삼동),"족발,보쌈","목/11:00 - 새벽 02:00/새벽 01:30 라스트오더
금/11:00 - 새벽 02:00/새벽 01:30 라스트오더
토/11:00 - 새벽 02:00/새벽 01:30 라스트오더
일/11:00 - 24:00/23:30 라스트오더
월/11:00 - 새벽 02:00/새벽 01:30 라스트오더
화/11:00 - 새벽 02:00/새벽 01:30 라스트오더
수/11:00 - 새벽 02:00/새벽 01:30 라스트오더
","김치 보쌈(소) : 30,000원
김치 보쌈(중) : 38,000원
김치 보쌈(대) : 45,000원
배추 보쌈(소) : 30,000원
배추 보쌈(중) : 38,000원
배추 보쌈(대) : 45,000원
보쌈 정식 : 12,900원
몽쌍리 쟁반 막국수 : 9,000원
부드러운 족발(온족) /오후5시부터 주문가능 : 35,000원
쫄깃쫄깃한 족발(숙성냉족) : 35,000원
매콤한 불족 : 38,000원
냉채족발 : 43,000원
족발 무침 : 17,000원
김치 보쌈(소) : 30,000원
김치 보쌈(중) : 38,000원
김치 보쌈(대) : 45,000원
배추 보쌈(소) : 30,000원
배추 보쌈(중) : 38,000원
보쌈 정식 : 12,900원
삼겹살구이 정식 : 13,000원
몽쌍리 족발 정식 : 15,000원
김치찌개 정식 : 12,000원
몽쌍리 쟁반 막국수 : 9,000원
김치찌개 : 9,000원
바삭녹두전 : 8,000원
진미채튀김 : 5,000원
보쌈 김치 : 11,000원
모듬찬 추가 (쌈장,새우젓,고추,마늘,쌈무) : 3,000원
상추 추가 : 2,000원
겉절이 김치 : 3,000원
배추 된장국 : 1,000원
공기밥 : 1,000원
콜라(1.25L) : 3,000원
콜라(355ml) : 2,000원
사이다(1.25L) : 3,000원
사이다(355ml) : 2,000원
탐스제로 오렌지(355ml) : 2,000원
",0507-1428-9075
3070000-101-2022-00076,피자플렉스, 안암동2가,3070000.0,서울특별시 성북구 보문로26길 82-1 1층 (안암동2가),피자,"매일/11:00 - 새벽 03:00
","(매출 1위] 원하는대로반반(R) : 17,900원
(매출 1위] 원하는대로반반(L) : 20,900원
[[자.가.제.빵]] 피자(R)+(R) : 24,900원
4가지맛 포메이징 쿼터 피자(R) : 18,900원
4가지맛 포메이징 쿼터 피자(L) : 22,900원
고구마단짠체다치즈(R) : 17,900원
고구마단짠체다치즈(L) : 20,900원
쉬림프체다치즈피자(R) : 17,900원
쉬림프체다치즈피자(L) : 20,900원
쉬림프갈릭스테이크(R) : 18,900원
쉬림프갈릭스테이크(L) : 21,900원
시카고 라자냐피자 : 19,900원
시카고 페파로니피자 : 19,900원
[[자.가.제.빵]] 피자(R)+(R) : 24,900원
[[가성비]] 최고 피자(R)+피자(L) : 27,900원
[[1+1 오픈]] 피자(L)+피자(L) : 30,900원
플렉스 세트1(R) : 22,900원
플렉스 세트1(L) : 25,900원
플렉스 세트2(R) : 24,900원
플렉스 세트2(L) : 27,900원
클래식 뉴욕페퍼로니(R) : 14,900원
클래식 뉴욕페퍼로니(L) : 17,900원
(추천) 클래식 리얼고구마(R) : 15,900원
(추천) 클래식 리얼고구마(L) : 18,900원
페퍼로니 파인애플(R) : 15,900원
(추천) 불토크림치즈피자(R) : 17,900원
(추천) 불토크림치즈피자(L) : 20,900원
고구마단짠체다치즈(L) : 20,900원
고구마단짠체다치즈(R) : 17,900원
플렉스하새우(4가지맛)(L) : 22,900원
(매출 1위] 원하는대로반반(R) : 17,900원
(매출 1위] 원하는대로반반(L) : 20,900원
칠리스틱 : 9,900원
플렉스틱 : 9,900원
[인기] 치즈오븐스파게티 : 6,500원
매콤새우치즈스파게티 : 7,500원
불고기치즈스파게티 : 6,500원
콜라(500ml) : 1,500원
콜라(1.25L) : 2,000원
제로콜라500ml : 1,500원
사이다(500ml) : 1,500원
사이다(1.25L) : 2,000원
",0507-1414-5532
3130000-101-2022-00194,이런된장&김치찜, 망원동,3130000.0,서울특별시 마포구 방울내로 67 1층 좌측호 (망원동),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-333-9291
3190000-101-2022-00049,핵밥, 노량진동,3190000.0,서울특별시 동작구 노량진로 162 1층 (노량진동),덮밥,"매일/09:00 - 22:00
","큐브스테이크덮밥 : 10,900원
고기듬뿍덮밥 : 9,900원
목살덮밥 : 8,900원
돼지갈비양념덮밥(목전지) : 8,900원
우삼겹덮밥 : 10,900원
소곱창덮밥 : 11,900원
양대창덮밥 : 11,900원
매운삼겹덮밥 : 8,900원
육회덮밥 : 8,900원
핵스테이크덮밥 : 15,000원
장어덮밥 : 16,000원
생연어덮밥 : 12,900원
연어장덮밥 : 12,900원
치킨마요덮밥 : 7,900원
닭갈비덮밥 : 8,900원
",02-822-4937
3240000-101-2022-00073,금자네, 명일동,3240000.0,서울특별시 강동구 양재대로138길 20 명일시장 1층 (명일동),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,010-3719-4233
3210000-101-1998-12983,돼지띠식당, 서초동,3210000.0,서울특별시 서초구 효령로 428 (서초동),"찌개,전골","매일/11:00 - 22:00/21:00 라스트오더
","부대찌개 : 10,000원
철판모듬스테이크 : 40,000~60,000
상추제육덮밥 : 10,000원
",0507-1353-6800
3210000-101-2022-00123,90카츠, 서초동,3210000.0,서울특별시 서초구 반포대로24길 8 세바빌딩 1층 2호 (서초동),돈가스,"매일/10:00 - 22:00/21:00 라스트오더
","(특선) 모듬카츠대표 : 16,500원
(특선) 모듬카츠대표 : 16,500원
(특) 히레카츠 : 14,500원
(특) 로스카츠 : 14,000원
모짜렐라치즈카츠 : 14,000원
경양식돈카츠 : 13,000원
어묵우동 정식 : 13,500원
김치우동 : 12,500원
새우튀김우동 : 11,000원
김치카츠동 : 13,500원
카츠동 : 13,000원
하프로스(등심카츠1/2) : 6,000원
모짜렐라치즈(2ea) : 6,000원
새우튀김(5ea) : 10,500원
새우튀김(2ea) : 6,000원
미니우동 : 4,500원
치킨가라아게(8ea) : 6,500원
치킨가라아게(6ea) : 5,500원
",0507-1330-5790
3230000-101-2022-00150,죠렌, 잠실동,3230000.0,서울특별시 송파구 백제고분로19길 29 1층 5호 (잠실동),이자카야,"목/18:30 - 새벽 02:00/새벽 01:00 라스트오더
금/18:30 - 새벽 02:00/새벽 01:00 라스트오더
토/18:30 - 새벽 02:00/새벽 01:00 라스트오더
일/18:00 - 24:00/23:00 라스트오더
월/18:30 - 새벽 02:00/새벽 01:00 라스트오더
화/18:30 - 새벽 02:00/새벽 01:00 라스트오더
수/18:30 - 새벽 02:00/새벽 01:00 라스트오더
","시오 다리 : 3,500원
시오 안심 : 3,000원
시오 목살 : 3,500원
시오 가슴연골 : 3,500원
시오 날개 : 3,000원
",0507-1355-7486
3110000-101-2022-00098,아라연대게, 갈현동,3110000.0,서울특별시 은평구 통일로 923 1층 (갈현동),일식당,"목/00:00 - 24:00
금/00:00 - 24:00
토/00:00 - 24:00
일/00:00 - 24:00
월/00:00 - 24:00
화/00:00 - 24:00
수/00:00 - 24:00
","킹크랩 2.3키로 : 269,000원
킹크랩 3키로 : 359,000원
킹크랩 4.3키로(4) : 459,000원
대게 한 마리(한마리) : 69,000원
킹대게 2.3kg : 169,000원
킹대게 2.3kg : 169,000원
아라연세트 : 379,000원
아라연 패밀리 세트 : 499,000원
아라연실속세트 : 499,000원
셋트추가(1~2인분) : 10,000원
셋트추가(4인분) : 20,000원
대게해물라면 : 9,000원
대게문어해물라면 : 13,000원
공기밥(1) : 1,000원
공기밥(2) : 2,000원
공기밥(3) : 3,000원
대게 한 마리(한마리) : 69,000원
아라 세트(2인)(2인) : 79,000원
연 세트(3~4인)(4인) : 249,000원
연 세트(3~4인)(세트 추가) : 10,000원
세트추가(볶음밥 2인분) : 10,000원
황도 : 6,000원
골뱅이  무침(1인분) : 10,000원
골뱅이  무침(2인분) : 20,000원
골뱅이  무침(특대) : 30,000원
육포 : 15,000원
콜라(355미리) : 2,000원
환타 파인애플(355미리) : 2,000원
환타 오렌지(355미리) : 2,000원
만남의 광장 백종원 장수사과즙(1팩) : 1,000원
고흥 유자즙(1개) : 1,000원
",0507-1360-6017
3130000-101-2022-00193,쿠시모토, 연남동,3130000.0,서울특별시 마포구 동교로 242-4 송스26 1층 (연남동),일식당,"목/12:00 - 22:30/15:30 - 18:00 브레이크타임
금/12:00 - 22:30/15:30 - 18:00 브레이크타임
토/12:00 - 22:30/15:30 - 18:00 브레이크타임
일/12:00 - 22:30/15:30 - 18:00 브레이크타임
월/12:00 - 22:30/15:30 - 18:00 브레이크타임
화/정기휴무 (매주 화요일)
수/12:00 - 22:30/15:30 - 18:00 브레이크타임
","디너 쿠시아게 오마카세 : 55,000원
런치 쿠시아게 오마카세 : 27,000원
사케 페어링 3종 : 30,000원
사케 페어링 5종 : 50,000원
",0507-1307-6580
3030000-101-2011-00179,금호돼지집, 금호동2가,3030000.0,서울특별시 성동구 금호로11길 3 (금호동2가(지하1층)),"육류,고기요리","목/17:00 - 22:00/21:00 라스트오더
금/17:00 - 22:00/21:00 라스트오더
토/12:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
일/12:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
월/정기휴무 (매주 월요일)
화/17:00 - 22:00/21:00 라스트오더
수/17:00 - 22:00/21:00 라스트오더
","제주흑돈삼겹살 : 18,000원
제주흑돈 목살 : 18,000원
제주항정살 : 16,000원
제주가브리살 : 16,000원
제주갈매기살 : 13,000원
제주생고기김치찌개 : 8,000원
청국장 : 8,000원
라면 : 5,000원
",0507-1356-7918
3210000-101-2016-00345,양재 빵명장, 양재동,3210000.0,서울특별시 서초구 남부순환로 2644 1층 (양재동),베이커리,"매일/09:00 - 22:00
","육쪽마늘빵 : 6,500원
",0507-1442-2338
3110000-101-2022-00097,구움달, 녹번동,3110000.0,서울특별시 은평구 서오릉로2길 3 1층 (녹번동),"카페,디저트","목/08:30 - 19:00
금/08:30 - 19:00
토/08:30 - 19:00
일/정기휴무 (매주 일요일)
월/08:30 - 19:00
화/08:30 - 19:00
수/08:30 - 19:00
","자몽티 : 4,000원
",0507-1352-9427
3110000-101-2022-00096,떡갈비 장공방, 녹번동,3110000.0,서울특별시 은평구 서오릉로2길 3 1층 (녹번동),양식,"목/11:30 - 22:00/14:00 - 17:00 브레이크타임/20:30 라스트오더
금/11:30 - 22:00/14:00 - 17:00 브레이크타임/20:30 라스트오더
토/11:30 - 22:00/14:00 - 17:00 브레이크타임/20:30 라스트오더
일/정기휴무 (매주 일요일)
월/11:30 - 22:00/14:00 - 17:00 브레이크타임/20:30 라스트오더
화/11:30 - 22:00/14:00 - 17:00 브레이크타임/20:30 라스트오더
수/11:30 - 22:00/14:00 - 17:00 브레이크타임/20:30 라스트오더
","토마토 치즈 떡갈비 파스타 : 10,000원
새우 로제 떡갈비 파스타 : 12,000원
버섯 크림 떡갈비 파스타 : 10,000원
장공방 떡갈비 브런치 : 8,000원
",010-6855-8552
3050000-101-2017-00346,우리집, 신설동,3050000.0,서울특별시 동대문구 천호대로4길 21 서울풍물시장 빨강동 1층 29호 (신설동),"백반,가정식","목/10:00 - 22:00
금/10:00 - 22:00
토/10:00 - 22:00
일/10:00 - 22:00
월/10:00 - 22:00
화/정기휴무 (매주 화요일)
수/10:00 - 22:00
","한돈 김치찌개 : 5,000원
뚝고추장불고기 : 6,000원
콩비지 : 5,000원
된장찌개 : 5,000원
부대찌개 : 6,000원
뚝불고기 : 6,000원
생삼겹살 : 10,000원
돼지갈비 : 9,000원
덜미살 : 9,000원
",010-4651-5001
3070000-101-2005-00341,바로, 동선동1가,3070000.0,서울특별시 성북구 동소문로20다길 25 1층 (동선동1가),요리주점,"목/18:00 - 새벽 01:00
금/18:00 - 새벽 01:00
토/18:00 - 새벽 01:00
일/18:00 - 새벽 01:00
월/정기휴무 (매주 월요일)
화/18:00 - 새벽 01:00
수/18:00 - 새벽 01:00
","와인 : 8,000~90,000
아사히 생맥주 : 9,000원
위스키샷(하이볼 or 니트) : 7,000~39,000
요리 : 8,000~29,000
",0507-1495-0234
3220000-101-2020-01187,에이엔아더, 논현동,3220000.0,서울특별시 강남구 학동로 313 지상1층 (논현동),"카페,디저트","목/07:30 - 21:00
금/07:30 - 21:00
토/10:00 - 18:00
일/10:00 - 18:00
월/07:30 - 21:00
화/07:30 - 21:00
수/07:30 - 21:00
","아메리카노 : 3,500원
카페라떼 : 4,200원
아인슈페너(ONLY ICE) : 4,500원
바닐라빈 콜드브루 라떼(ICE) : 4,900원
블랙피치티(ICE) : 4,300원
",0507-1393-1935
3080000-101-2022-00064,진미숯불닭갈비, 수유동,3080000.0,서울특별시 강북구 삼양로 296 1층 (수유동),"육류,고기요리","목/15:00 - 23:00/22:00 라스트오더
금/15:00 - 23:00/22:00 라스트오더
토/12:00 - 23:00/22:00 라스트오더
일/12:00 - 23:00/22:00 라스트오더
월/15:00 - 23:00/22:00 라스트오더
화/15:00 - 23:00/22:00 라스트오더
수/15:00 - 23:00/22:00 라스트오더
",등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3000000-101-2022-00054,동감, 청운동,3000000.0,서울특별시 종로구 자하문로28길 5 1층 101호 (청운동),"카페,디저트","목/11:00 - 21:30
금/11:00 - 21:30
토/11:00 - 21:30
일/11:00 - 21:30
월/11:00 - 21:30
화/11:00 - 21:30
수/11:00 - 21:30
","200g 핸드드립용 원두 : 11,000원
핸드드립 : 5,500원
",010-4670-0107
3010000-101-2020-00157,디핀, 흥인동,3010000.0,서울특별시 중구 퇴계로 411 1층 (흥인동),양식,"목/18:00 - 24:00/22:30 라스트오더
금/18:00 - 24:00/22:30 라스트오더
토/17:30 - 24:00/22:30 라스트오더
일/17:30 - 24:00/22:30 라스트오더
월/정기휴무 (매주 월요일)
화/18:00 - 24:00/22:30 라스트오더
수/18:00 - 24:00/22:30 라스트오더
","Truffle Butter&Sour Dough : 10,000원
Foie Gras Gcustard&Sour Dough : 10,000원
Marinated Green Olive : 5,000원
Cheese Plate : 10,000원
Triple Truffle Fries : 10,000원
Carrot Jerky : 12,000원
Smoked Burrata Cheese : 15,000원
Tuna Tartare : 18,000원
X.O Shrimp : 28,000원
Chicken : 28,000원
Lamb Sausage : 32,000원
Chuck tail flap Steak : 35,000원
Olive Ice cream : 5,000원
BLue Cheese Ice Cream : 5,000원
",02-3298-5046
3170000-101-2022-00056,고향통닭, 독산동,3170000.0,서울특별시 금천구 독산로 247 1층 (독산동),"치킨,닭강정",등록된 영업시간이 없습니다.,"1마리 : 6,000원
2마리 : 11,000원
3마리 : 16,000원
똥집 : 7,000원
",02-854-0099
