관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3020000-101-2015-00266,주휴소, 이태원동,3020000.0,서울특별시 용산구 이태원로26길 26 지상1층지하1층 (이태원동),요리주점,"화/17:00 - 새벽 01:00
수/정기휴무 (매주 수요일)
목/17:00 - 새벽 01:00
금/17:00 - 새벽 04:00
토/17:00 - 새벽 04:00
일/17:00 - 새벽 01:00
월/17:00 - 새벽 01:00
","낙지로제파스타 : 18,000원
칵테일 : 8,000원
닭볶음탕 : 24,000원
프렌치후라이 : 8,000원
치즈낚지볶음 : 17,000원
버터바지락술찜 : 14,000원
",0507-1435-1471
3220000-101-2022-00490,만상계, 역삼동,3220000.0,서울특별시 강남구 선릉로93길 11 지상2층 (역삼동),닭갈비,"화/11:30 - 21:30/20:30 라스트오더
수/11:30 - 21:30/20:30 라스트오더
목/11:30 - 21:30/20:30 라스트오더
금/11:30 - 21:30/20:30 라스트오더
토/17:00 - 21:00/20:00 라스트오더
일/정기휴무 (매주 일요일)
월/11:30 - 21:30/20:30 라스트오더
","닭목살덮밥 : 9,000원
닭목살(200g) : 14,000원
치즈뚝배기 : 8,000원
파김치볶음밥 : 9,000~15,000
닭다리덮밥 : 9,000원
오야꼬동 : 8,000원
된장찌개 : 8,000원
파김치볶음밥 : 9,000원
물/비빔막국수 : 8,000원
닭다리살(200g) : 14,000원
닭늑간살(200g) : 16,000원
무뼈닭발(180g) : 18,000원
모듬특수부위 : 20,000원
더덕구이 : 11,000원
과카몰리 : 8,000원
",02-566-9292
3220000-101-2015-01109,난바스테이션, 논현동,3220000.0,서울특별시 강남구 강남대로122길 24 지상1층 101호 일부 (논현동),일식당,"화/정기휴무 (매주 화요일)
수/16:00 - 24:00/23:30 라스트오더
목/16:00 - 24:00/23:30 라스트오더
금/16:00 - 24:00/23:30 라스트오더
토/16:00 - 24:00/23:30 라스트오더
일/16:00 - 24:00/23:30 라스트오더
월/정기휴무 (매주 월요일)
","무시아와비(전복찜) : 14,000원
유자하이볼 : 9,000원
토마토사라다 : 8,000원
우니 : 20,000원
혼마구로(9pcs) : 20,000원
우나기 : 15,000원
",0507-1460-6781
3200000-101-2018-00417,리그 플레이스, 봉천동,3200000.0,서울특별시 관악구 봉천로 251 1층 (봉천동),"카페,디저트","화/15:00 - 23:00
수/15:00 - 23:00
목/15:00 - 23:00
금/15:00 - 23:00
토/15:00 - 22:00
일/15:00 - 22:00
월/15:00 - 23:00
","그릭요거트 S : 3,800원
그릭요거트 M : 5,800원
그릭요거트 L : 11,500원
프로틴 샐러드컵 : 4,800원
베이글 그릭샌드 : 3,800원
라브네 슈퍼푸드컵 : 5,800원
오트밀 통밀 피넛버터 초코칩 쿠키 : 3,300원
프로틴 수플레 치즈케이크 : 5,500원
",0507-1386-1306
3150000-101-2019-00457,김둘레순대국, 마곡동,3150000.0,서울특별시 강서구 강서로 433 마곡오드카운티2차 1층 125126127호 (마곡동),"순대,순댓국",등록된 영업시간이 없습니다.,"순대국 : 8,500원
왕만두 순대국 : 8,000원
얼큰이 순대국 : 9,000원
오소리 순대국 : 9,000원
김둘레 순대국 : 10,000원
선지해장국 : 8,000원
육개장 : 8,000원
뼈해장국 : 9,000원
초당순두부 : 8,000원
살코기 수육국밥 : 8,500원
왕만두 : 6,000원
병천순대 : 8,000원
병천순대(안주용) : 12,000원
술국 : 15,000원
오징어순대 : 15,000원
",02-3661-6434
3130000-101-2016-00814,술선생, 서교동,3130000.0,서울특별시 마포구 잔다리로 5 (서교동 123층),"맥주,호프","화/17:00 - 새벽 05:00
수/17:00 - 새벽 05:00
목/17:00 - 새벽 05:00
금/17:00 - 새벽 06:00
토/17:00 - 새벽 06:00
일/17:00 - 새벽 05:00
월/17:00 - 새벽 05:00
","눈꽃치즈감자전 : 14,900원
슬러쉬과일화채 : 17,900원
버켓치킨 : 17,900원
연탄불고기 : 13,900원
팔당오징어볶음 : 13,900원
삼겹두부김치 : 14,900원
매운닭발(무뼈) : 14,900원
영양부추오리훈제 : 18,900원
치즈계란말이 : 14,900원
존슨탕 : 17,900원
돼지두부탕 : 17,900원
제주삼치구이 : 13,900원
계절과일반만 : 9,900원
계절과일 : 16,900원
매운오돌뼈 : 13,900원
",0507-1377-3012
3150000-101-2022-00241,하륜 일만 족발, 화곡동,3150000.0,서울특별시 강서구 곰달래로49길 11 A동 1층 (화곡동),"족발,보쌈","매일/16:00 - 새벽 04:00
","일만족발 : 17,900원
바베큐족발 : 18,900원
매콤불족발 : 19,900원
마늘족발 : 20,900원
일만보쌈 : 17,900원
바베큐보쌈 : 18,900원
불보쌈 : 19,900원
마늘보쌈 : 20,900원
족발2인+불족(300g) : 26,800원
족발2인+보쌈(200g) : 26,800원
",0507-1342-5252
3230000-101-2020-00688,와썹, 석촌동,3230000.0,서울특별시 송파구 송파대로49길 29 지하1층 (석촌동),아시아음식,등록된 영업시간이 없습니다.,"와썹 갈비 스테이크(돼지갈비300g + 샐러드 + 소스) : 15,800원
오일 바지락 파스타 : 9,900원
로제 쉬림프 파스타or리조또 : 10,800원
해장 1등 해물 파스타or리조또 : 10,800원
리코9c 단백질(부채살) 스테이크(부채살230g + 샐러드 + 소스) : 18,900원
(new)부채살버섯로제 파스타or리조또 : 14,800원
(new)부채살버섯로제 파스타or리조또 : 14,800원
(new)트리플치즈베이컨크림 파스타or리조또 : 10,800원
(new)마라오일쉬림프 파스타 : 10,800원
와썹 갈비스테이크 세트(저렴한금액으로 갈비와메인을 동시에:)) : 25,400원
와썹 부채살스테이크 세트(저렴한가격으로 부채살과 메인을 동시에) : 28,600원
와썹 커플세트(두분이서 사이좋게나눠드실때 :)) : 18,800원
와썹 순살&윙봉 치킨몽땅세트(치킨전체메뉴와 메인메뉴를 동시에:)) : 16,500원
크림 까르보나라 파스타or리조또 : 9,900원
크림 날치알 파스타or리조또 : 9,900원
크림 치킨까르보나라 파스타or리조또 : 9,900원
크림 갈비 파스타or리조또 : 14,000원
크림 쉬림프 파스타or리조또 : 10,800원
토마토 베이컨 파스타or리조또 : 9,900원
토마토 미트 파스타or리조또 : 9,900원
토마토 쉬림프 파스타or리조또 : 10,800원
토마토 해물 파스타or리조또 : 10,800원
토마토 페쉐(국물) 파스타or리조또 : 11,000원
로제 날치알 파스타or리조또 : 9,900원
로제 베이컨 파스타or리조또 : 9,900원
로제 쉬림프 파스타or리조또 : 10,800원
로제 갈비 파스타or리조또 : 14,000원
로제 미트 파스타or리조또 : 9,900원
해장 1등 쉬림프 파스타or리조또 : 10,800원
해장 1등 바지락 파스타or리조또 : 9,900원
해장 1등 해물 파스타or리조또 : 10,800원
해장 1등 전복 파스타or리조또 : 11,800원
오일 쉬림프 파스타 : 10,800원
오일 갈비 파스타 : 14,000원
오일 바지락 파스타 : 9,900원
오일 해물 파스타 : 10,800원
오일 봉골레 파스타 : 9,900원
버섯 크림 리조또 : 9,900원
버섯 로제 리조또 : 9,900원
목살 필라프 : 9,900원
차돌 필라프 : 9,900원
한국의 힘 김치민찌차돌 필라프 : 12,000원
쉬림프 필라프 : 10,800원
베이컨 필라프 : 9,900원
리코9c 단백질(부채살) 스테이크(부채살230g + 샐러드 + 소스) : 18,900원
와썹 갈비 스테이크(돼지갈비300g + 샐러드 + 소스) : 15,800원
샐러드파스타 : 8,800원
정열맨 닭가슴살 샐러드 파스타 : 9,800원
정열맨 닭가슴살 샐러드 : 9,500원
리코타 샐러드 : 9,300원
치킨 set(6개 (가라아게2+윙2+봉2)) : 5,700원
치킨 set(12개 (가라아게6+윙3+봉3)) : 10,500원
치킨 set(8개 (가라아게4+윙2+봉2)) : 7,100원
버팔로윙(6개) : 6,000원
버팔로윙(8개) : 7,800원
감자튀김 : 3,000원
무피클 (수제) : 500원
오이피클 : 500원
아이스티 : 3,000원
레몬 에이드 : 3,000원
체리 에이드 : 3,000원
콜드브루(Only Ice) : 4,000원
코카콜라(355ml) : 2,000원
제로콜라(355ml) : 2,000원
나랑드 제로사이다 : 1,500원
스프라이트 (사이다)(355ml) : 2,000원
환타(파인애플)(355ml) : 2,000원
",070-7799-1572
3130000-101-2016-00872,상수주택, 상수동,3130000.0,서울특별시 마포구 독막로15길 19 2층 (상수동),요리주점,"화/17:00 - 새벽 01:00
수/17:00 - 새벽 01:00
목/17:00 - 새벽 01:00
금/17:00 - 새벽 02:00
토/17:00 - 새벽 02:00
일/17:00 - 새벽 01:00
월/17:00 - 새벽 01:00
","치즈김치전 : 18,000원
상수 문어 보쌈 : 30,000원
살치 육전 : 22,000원
차돌전골 : 22,000원
미나리항정구이 : 19,000원
한우육회 : 22,000원
매운 닭갈비 : 18,000원
해물 어묵탕 : 20,000원
",0507-1313-4083
3240000-101-2019-00342,한촌설렁탕, 명일동,3240000.0,서울특별시 강동구 동남로 881 서희스타힐스 1층 105-1호 (명일동),"곰탕,설렁탕","매일/10:00 - 22:00
","설렁탕 : 9,500원
얼큰설렁탕 : 10,000원
도가니탕 : 18,000원
꼬리곰탕 : 28,000원
서울식 불고기 : 12,500원
김치전 : 10,000원
수만두설렁탕 : 10,000원
",0507-1394-1104
3030000-101-2022-00137,머지피스, 옥수동,3030000.0,서울특별시 성동구 한림말3길 28 1층 (옥수동),케이크전문,"화/정기휴무 (매주 화요일)
수/12:00 - 19:00
목/12:00 - 19:00
금/12:00 - 19:00
토/12:00 - 19:00
일/12:00 - 16:00
월/정기휴무 (매주 월요일)
","머지드코코 : 7,000원
머지드바나나 : 5,600원
헤이즐넛흑미케이크(조각) : 7,000원
얼그레이케이크(조각) : 7,000원
초코치즈케이크 : 7,200원
마이에그타르트(3p) : 4,000원
옥수스콘 : 3,800원
블루베리스콘 : 3,800원
대파치즈스콘 : 3,800원
",등록된 전화번호가 없습니다.
3080000-101-2022-00107,파크 689, 우이동,3080000.0,서울특별시 강북구 삼양로 689 파라스파라 서울 114동 1층 (우이동),퓨전음식,"매일/12:00 - 21:00/15:00 - 18:00 브레이크타임/14:30, 20:30 라스트오더
","런치코스A 1인 : 59,000원
디너코스A 1인 : 85,000원
패밀리 그릴 세트 2인 : 195,000원
",02-3408-5030
3220000-101-2022-00488,남촌탕반, 역삼동,3220000.0,서울특별시 강남구 테헤란로 322 한신인터밸리24빌딩 지하2층 비137호 (역삼동),한식,"매일/07:30 - 17:30
","오늘의 특선 : 8,000원
",010-5474-1600
3070000-101-2022-00110,안암카페 씁 에스프레소바, 안암동5가,3070000.0,서울특별시 성북구 고려대로28길 5 1층 (안암동5가),"카페,디저트","화/08:30 - 20:00/19:30 라스트오더
수/08:30 - 20:00/19:30 라스트오더
목/08:30 - 20:00/19:30 라스트오더
금/08:30 - 20:00/19:30 라스트오더
토/11:00 - 17:30/17:00 라스트오더
일/11:00 - 17:30/17:00 라스트오더
월/08:30 - 20:00/19:30 라스트오더
","에스프레소 : 1,900원
라떼 : 3,900원
고메 휘낭시에 : 3,300원
솔트 쇼콜라 휘낭시에 : 3,300원
츄러스 휘낭시에 : 3,300원
아메리카노 : 3,900원
아포가토 : 2,900원
봉봉 : 2,900원
오네로소 : 2,900원
콘 파냐 : 2,900원
피에노 : 2,900원
스트라파짜토 : 2,900원
",0507-1378-4565
3090000-101-2022-00067,동치냉면, 쌍문동,3090000.0,서울특별시 도봉구 우이천로 335 1층 103호 (쌍문동),냉면,"매일/10:00 - 19:00
","물냉면(양념장제공)(일반) : 8,000원
물냉면(양념장제공)(곱배기) : 9,500원
비빔냉면(육수제공)(일반) : 8,000원
비빔냉면(육수제공)(곱배기) : 9,500원
수제돈까스+냉면세트(6종류 중 택1) : 11,000원
물밀면(양념장제공)(기본) : 8,000원
물밀면(양념장제공)(곱배기) : 9,500원
[추천]속초식 명태 회 비빔냉면(육수제공) : 10,000원
물냉면(양념장제공)(일반) : 8,000원
물냉면(양념장제공)(곱배기) : 9,500원
비빔냉면(육수제공)(일반) : 8,000원
비빔냉면(육수제공)(곱배기) : 9,500원
[추천]속초식 명태 회 비빔냉면(육수제공) : 10,000원
수제돈까스+냉면세트(6종류 중 택1) : 11,000원
치즈돈까스2p+냉면세트(6종류 중 택1) : 11,500원
만두+냉면세트(6종류 중 택1) : 11,000원
우삼겹직화불고기+냉면세트(6종류 중 택1) : 12,000원
함박스테이크(2p)+냉면세트(6종류 중 택1) : 12,000원
돈까스 도시락 : 10,000원
(추천) 모둠 돈까스 정식 도시락 : 11,000원
갈비만두 8p : 6,000원
매운맛 갈비만두 8p : 6,000원
교자만두8p : 6,000원
왕만두5p : 6,000원
김치왕만두5p : 6,000원
냉면육수추가 : 1,000원
냉면 절임무 추가 : 500원
열무 추가 : 1,000원
다대기(양념장추가) : 1,000원
다대기(양념장추가)매운맛 : 1,000원
코카콜라(355ml) : 2,000원
ZERO코카콜라(355ml) : 2,000원
스프라이트(355ml) : 2,000원
",0507-1306-2109
3130000-101-2022-00315,리가든, 용강동,3130000.0,서울특별시 마포구 토정로 309 1층 (용강동),한식,"화/15:00 - 새벽 01:00/새벽 00:00 라스트오더
수/15:00 - 새벽 01:00/새벽 00:00 라스트오더
목/15:00 - 새벽 01:00/새벽 00:00 라스트오더
금/15:00 - 새벽 01:00/새벽 00:00 라스트오더
토/11:00 - 23:00/22:00 라스트오더
일/11:00 - 23:00/22:00 라스트오더
월/15:00 - 새벽 01:00/새벽 00:00 라스트오더
","으뜸 목살 염전구이 : 15,000원
생갈매기살 염전구이 : 15,000원
통째 삼겹살 염전구이 : 15,000원
포 가브리살 염전구이 : 15,000원
섞어 야끼니꾸 양념구이 : 15,000원
시원한 물냉면 : 6,000원
매콤새콤 비빔냉면 : 6,000원
리 해물라면 : 5,500원
치즈 김치 밥 : 8,000원
고기 콩나물 간장 밥 : 8,000원
북해도식 관자구이 : 7,000원
",0507-1373-9698
3030000-101-2022-00136,스펑크커피, 성수동2가,3030000.0,서울특별시 성동구 성덕정19길 23 1층 (성수동2가),"카페,디저트","매일/10:00 - 19:00/18:30 라스트오더
","SPUNK LAYER : 13,900원
B.L.T LAYER : 8,900원
COLD CHICKEN LAYER : 9,900원
BAKED SHRIMP : 10,900원
SHRIMP&AVOCADO SALAD : 14,900원
KALE&APPLE SALAD : 13,900원
SPUNK LATTE / 스펑크라떼 : 6,500원
BLACK / 아메리카노 : 4,500원
WHITE / 라떼 : 5,000원
VANILLA / 바닐라라떼 : 5,500원
SLIP LATTE / 슬립라떼 : 5,500원
EINSPANNER / 아인슈페너 : 6,000원
COLD BREW / 콜드브루 : 5,000원
MILK TEA / 밀크티 : 6,000원
CHOCOLATE / 초코라떼 : 5,000원
",0507-1390-4544
3120000-101-2022-00104,가마로강정, 남가좌동,3120000.0,서울특별시 서대문구 가재울미래로 2 제상가 202동 102호 (남가좌동 DMC파크뷰자이),"치킨,닭강정",등록된 영업시간이 없습니다.,"땡초불강정(중) : 7,500원
매콤한 강정(중) : 7,000원
달콤한 강정(중) : 7,000원
반반메뉴 (매콤한강정 + 달콤한강정) : 12,500원
칠리새우 순살치킨 : 15,000원
마늘간장 순살치킨 : 14,000원
가마로 후라이드 : 12,000원
맥스생맥주(1,000cc) : 4,500원
콜라(500ml) : 1,000원
사이다(500ml) : 1,000원
각무(500ml) : 500원
마운틴듀(340ml) : 1,000원
",등록된 전화번호가 없습니다.
3010000-101-2014-00095,을지황소곱창, 수표동,3010000.0,서울특별시 중구 삼일대로12길 19 1층 (수표동),"곱창,막창,양","화/11:00 - 23:00
수/11:00 - 23:00
목/11:00 - 23:00
금/11:00 - 23:00
토/11:00 - 22:00
일/11:00 - 22:00
월/11:00 - 23:00
","황소곱창 : 19,500원
마늘곱창 : 19,500원
막창구이 : 19,500원
파곱창 : 19,500원
감자곱창 : 19,500원
곱창4인방 : 39,000원
우삼겹살(냉) : 10,000원
목삼겹살(냉) : 10,000원
",02-2277-9792
