관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3170000-101-2003-00320,무드무드, 시흥동,3170000.0,서울특별시 금천구 탑골로4길 58 (시흥동 지상12층),브런치,"매일/09:00 - 22:00
","무드무드 브런치 플레이트 : 12,000원
바질페스토 치킨 샌드위치 : 8,000원
라구소스 라자냐 : 14,000원
",0507-1368-4460
3150000-101-2022-00194,편안한 주방, 등촌동,3150000.0,서울특별시 강서구 강서로56가길 53 청호빌딩 1층 102103호 (등촌동),한식,"수/정기휴무 (매주 수요일)
목/11:30 - 23:30
금/11:30 - 23:30
토/11:30 - 23:30
일/11:30 - 23:30
월/11:30 - 23:30
화/11:30 - 23:30
","뼛속까지 시원한 얼음 수제함흥냉면 : 8,000원
불백+얼음냉면 : 12,000원
가오리 회냉면 : 12,000원
육회냉면 : 12,000원
고기왕만두 : 4,000원
김치왕만두 : 4,000원
갈비만두 : 3,500원
살살녹는 덩어리 돼지김치찜 도시락 : 13,900원
스팸돼지 김치찜 도시락 : 13,900원
스팸가득 김치찜 도시락 : 13,900원
꼬소한 꽁치김치찜 도시락 : 13,900원
살살녹는 덩어리 돼지김치찜 : 23,500원
스팸돼지 김치찜 : 23,500원
스팸가득 김치찜 : 23,500원
꼬소한 꽁치김치찜 : 23,500원
",0507-1449-8285
3020000-101-1999-04014,줄라이카레, 남영동,3020000.0,서울특별시 용산구 한강대로76길 11-42 (남영동(지상1층)),카레,"수/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
목/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
금/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
토/11:30 - 20:00/19:30 라스트오더
일/정기휴무 (매주 일요일)
월/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
화/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
","줄라이카레 : 14,000원
소보로카레 : 14,000원
아이스우롱차 : 2,000원
스프카레(겨울한정) : 14,000원
치킨 가라이게 6조각 : 4,500원
",0507-1329-1456
3040000-101-2021-00214,일미리금계찜닭, 군자동,3040000.0,서울특별시 광진구 동일로60길 37 1층 (군자동),찜닭,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-444-9990
3180000-101-2017-00039,정성김밥, 영등포동,3180000.0,서울특별시 영등포구 영신로 35 1층 (영등포동 일부),김밥,등록된 영업시간이 없습니다.,"김밥 : 3,000원
참치김밥 : 4,000원
치즈김밥 : 3,500원
김치김밥 : 3,500원
고추김밥 : 3,500원
소고기김밥 : 4,000원
참치주먹밥 : 2,500원
김치주먹밥 : 2,500원
닭탕국수 : 5,000원
라면 : 3,500원
비빔국수 : 5,000원
",등록된 전화번호가 없습니다.
3140000-101-2022-00096,이타카, 목동,3140000.0,서울특별시 양천구 목동동로12길 43 1층 (목동),이자카야,"수/18:00 - 24:00/23:00 라스트오더
목/18:00 - 24:00/23:00 라스트오더
금/18:00 - 24:00/23:00 라스트오더
토/18:00 - 24:00/23:00 라스트오더
일/정기휴무 (매주 일요일)
월/18:00 - 24:00/23:00 라스트오더
화/18:00 - 24:00/23:00 라스트오더
","한우탄탄탕면 : 23,000원
게장사시미 : 50,000원
카니미소 노리칩 : 35,000원
옥돔구이 : 35,000원
대게다리튀김 : 28,000원
도미머리간장조림 : 22,000원
닭봉 가라아게 : 16,000원
가마보코 고로케 : 12,000원
이베리코 항정살 미소야끼 : 18,000원
메로구이 : 25,000원
도미머리구이 : 20,000원
중합스이모노 : 20,000원
",0507-1316-0203
3240000-101-2018-00011,코지바, 길동,3240000.0,서울특별시 강동구 양재대로111길 15 탑스위트 2층 210호 (길동),바(BAR),"수/18:00 - 새벽 02:00
목/18:00 - 새벽 02:00
금/18:00 - 새벽 02:00
토/18:00 - 새벽 02:00
일/18:00 - 새벽 02:00
월/18:00 - 새벽 02:00
화/18:00 - 새벽 02:00
","위스키 : 180,000원
맥주 : 9,000원
칵테일 : 14,000원
",0507-1317-2713
3220000-101-2022-00384,미얌 샌드위치, 삼성동,3220000.0,서울특별시 강남구 학동로68길 7 삼성동힐스테이트 상가동 지상1층 103호 (삼성동),샌드위치,"수/10:30 - 19:00
목/10:30 - 19:00
금/10:30 - 19:00
토/10:30 - 15:00
일/정기휴무 (매주 일요일)
월/10:30 - 19:00
화/10:30 - 19:00
","햄치즈 샌드위치 set : 9,000원
햄치즈에그토스트 set : 6,500원
닭가슴살 샌드위치 : 7,500원
잠봉루꼴라 샌드위치 : 7,200원
햄치즈 샌드위치 : 6,900원
닭가슴살 샐러드 : 7,500원
햄치즈에그 토스트 : 4,000원
믹스쥬스 : 5,000원
밀크바나나쥬스 : 5,000원
ABC쥬스 : 4,500원
아메리카노 : 3,000원
카페라떼 : 3,500원
",0507-1472-8688
3240000-101-2007-00483,길동닭발, 길동,3240000.0,서울특별시 강동구 양재대로112길 16 1층 101호 (길동),닭발,"매일/15:00 - 23:00
","직화통뼈닭발 : 7,000원
국물닭발 : 8,000원
직화돼지구이 : 10,000원
직화무뼈닭발 : 10,000원
직화똥집구이 : 7,000원
직화닭갈비구이 : 10,000원
오돌뼈볶음 : 9,000원
매운야채똥집볶음 : 8,000원
양푼이김치찌게 : 13,000원
",0507-1306-9336
3030000-101-2022-00083,삼청동샤브, 행당동,3030000.0,서울특별시 성동구 왕십리광장로 17 왕십리민자역사 3층 (행당동),샤브샤브,"매일/11:00 - 21:30/15:00 - 16:30 브레이크타임/20:45 라스트오더
","멸치샤브 우삼겹 : 10,900원
멸치샤브 목심 : 11,900원
된장샤브 우삼겹 : 11,900원
된장샤브 목심 : 12,900원
간장샤브 우삼겹 : 11,900원
간장샤브 목심 : 12,900원
얼큰샤브 우삼겹 : 11,900원
얼큰샤브 목심 : 12,900원
마라샤브 우삼겹 : 11,900원
마라샤브 목심 : 12,900원
모듬곱창샤브 : 14,900원
편백찜 : 12,900원
",0507-1348-4892
3160000-101-2001-09027,횡성 생고기, 구로동,3160000.0,서울특별시 구로구 구로동로22길 91 (구로동),"육류,고기요리","매일/10:30 - 24:00
","A+스폐셜 : 75,000원
소한마리+한우육회 : 62,000원
소한마리 : 52,000원
돼지한마리+한우육회 : 52,000원
돼지한마리 : 42,000원
",0507-1319-3709
3160000-101-1996-01877,황제갈비, 개봉동,3160000.0,서울특별시 구로구 경인로40길 12 (개봉동),냉면,"매일/11:00 - 23:30
","천황갈비 : 15,000원
황제갈비 : 13,500원
생삼겹살 : 14,000원
꽃갈비살 : 15,000원
소양념왕갈비 : 22,000원
황제갈비탕 : 20,000원
",02-2066-8592
3160000-101-2004-00122,황금포차, 개봉동,3160000.0,서울특별시 구로구 개봉로23가길 76 (개봉동한마음프라자 101호),한식,"매일/11:00 - 23:30/23:00 라스트오더
","생우럭탕 대 : 40,000원
낙지볶음 : 30,000원
쭈꾸미 연포탕 : 변동
콘샐러드 : 2,000원
해물전 : 12,000원
모듬생선구이 : 30,000원
알탕 2인분 : 15,000원
",0507-1323-4094
3130000-101-2022-00229,이백장돈가스 서울 상암디디엠씨, 상암동,3130000.0,서울특별시 마포구 매봉산로 75 디디엠씨(DDMC) 지하1층 B102호일부(푸드코트내 8호)호 (상암동),돈가스,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,070-8836-4674
3160000-101-1983-00385,혼마참치, 구로동,3160000.0,서울특별시 구로구 구로중앙로19길 28 (구로동),생선회,"수/11:00 - 22:30
목/11:00 - 22:30
금/11:00 - 22:30
토/11:00 - 22:30
일/정기휴무 (매주 일요일)
월/11:00 - 22:30
화/11:00 - 22:30
","혼마참치 : 28,000원
특선참치 : 38,000원
골드스페셜 : 50,000원
실장스페셜 : 70,000원
혼마구로스페셜 : 100,000원
혼마구로 한접시 : 50,000원
",02-867-5857
3160000-101-2010-00163,향촌 숯불 돈갈비, 고척동,3160000.0,서울특별시 구로구 중앙로6길 40 (고척동),"육류,고기요리","매일/11:00 - 22:00
","수제돈갈비 (1kg) : 56,000원
수제돈갈비( 250g) : 15,000원
소양념갈비(1대300g) : 28,000원
소갈비 (150g) : 18,000원
삼겹살 (국내산/180g) : 15,000원
육회 (200g) : 23,000원
매운등갈비찜 (2인분이상 ) : 17,000원
소불고기 전골(2인분이상) : 15,000원
갈비탕 : 10,000원
차돌된장 : 8,000원
된장찌개 : 2,000원
육쌈물냉면 (계절메뉴) : 9,000원
",0507-1327-7537
3180000-101-2018-00392,이화그릴, 여의도동,3180000.0,서울특별시 영등포구 국회대로70길 19 대하빌딩 지하1층 B107호 (여의도동),"육류,고기요리","수/10:00 - 22:00/14:30 - 16:00 브레이크타임/21:30 라스트오더
목/10:00 - 22:00/14:30 - 16:00 브레이크타임/21:30 라스트오더
금/10:00 - 22:00/14:30 - 16:00 브레이크타임/21:30 라스트오더
토/10:00 - 22:00/14:30 - 16:00 브레이크타임/21:30 라스트오더
일/10:00 - 22:00/14:30 - 16:00 브레이크타임/21:30 라스트오더
월/10:00 - 22:00/14:30 - 16:00 브레이크타임/21:30 라스트오더
화/10:00 - 22:00/14:30 - 16:00 브레이크타임/21:30 라스트오더
","이화 삼겹 - 160g : 16,000원
한우모듬세트 : 99,000원
이화 목살 - 160g : 16,000원
이화 등심 - 150g : 46,000원
Beef&Pork 스페셜세트 : 62,000원
꽃새우살 : 58,000원
살치살 : 54,000원
이화육회 : 24,000원
물/비빔 냉면 : 8,000원
차돌 깍두기 볶음밥(후식) : 10,000원
이화 항정살 - 160g : 18,000원
직화제육볶음 : 9,000원
직화소불고기덮밥 : 9,900원
한우된장국수전골 : 15,000원
매콤깍두기볶음밥 : 9,000원
",0507-1304-0692
3160000-101-2002-00536,한우일번지, 구로동,3160000.0,서울특별시 구로구 구로동로28길 25 (구로동),소고기구이,등록된 영업시간이 없습니다.,"한우등심,안심 180g : 26,000원
한우특수모듬 180g : 28,000원
한우모듬 180g : 25,000원
한우차돌박이 180g : 19,000원
한우육사시미 180g : 28,000원
",02-864-7066
3160000-101-2011-00287,한우리 생고깃간, 신도림동,3160000.0,서울특별시 구로구 신도림로 2 2층 (신도림동 엘림빌딩),"육류,고기요리","매일/11:00 - 24:00
","보리소스페셜(800g) : 98,000원
명품돼지한마리(800g) : 49,000원
녹돈삼겹살(200g) : 13,000원
보리소한마리(800g) : 78,000원
",0507-1331-6992
3160000-101-2001-09383,한라참치, 오류동,3160000.0,서울특별시 구로구 경인로20길 7 123층 (오류동),생선회,"매일/12:00 - 23:00
","참다랑어 최고급 스페샬 : 150,000원
도로스페샬 : 100,000원
로얄스페샬 : 80,000원
한라특스페샬 : 55,000원
참치특정식 : 25,000원
모듬정직 : 20,000원
참다랑어초밥 : 30,000원
스페샬초밥 : 20,000원
특초밥 : 15,000원
일반모듬초밥 : 10,000원
",02-2611-0011
3160000-101-1989-00473,하남돼지집, 구로동,3160000.0,서울특별시 구로구 시흥대로 577-11 (구로동B동),돼지고기구이,"매일/17:00 - 24:00
","특별한판(3~4인분) : 60,000원
모듬한판(2~3인분) : 43,000원
삼겹살(200g)(1인분(200g)) : 16,000원
목살(200g)(1인분(200g)) : 16,000원
항정살(160g)(1인분(160g)) : 17,000원
갈매기살(160g)(1인분(160g)) : 16,000원
혼밥SET : 28,000원
커플 SET : 41,000원
생갈비(200g)(1인분(200g)) : 14,000원
모듬한판(2~3인분) : 43,000원
특별한판(3~4인분) : 60,000원
삼겹살(200g)(1인분(200g)) : 16,000원
목살(200g)(1인분(200g)) : 16,000원
김치찌개(1인분) : 6,000원
어무이찌개(1인분) : 6,000원
우삼겹된장찌개(1인분) : 4,000원
도시락김치볶음밥 : 4,000원
수제 소시지(2인분) : 15,000원
기본반찬세트 : 3,000원
명이나물 : 1,000원
볶음김치 : 1,000원
쌈, 채소 : 1,000원
",02-851-3909
3160000-101-2012-00070,포베이구로JNK디지털, 구로동,3160000.0,서울특별시 구로구 디지털로26길 111 B4호 (구로동 JNK디지털타워),베트남음식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-6124-5809
3160000-101-2005-00421,타오, 구로동,3160000.0,서울특별시 구로구 디지털로 288 (구로동 대륭포스트타워 1차 지하 124125126호),중식당,"수/10:00 - 22:00
목/10:00 - 22:00
금/10:00 - 22:00
토/10:00 - 22:00
일/정기휴무 (매주 일요일)
월/10:00 - 22:00
화/10:00 - 22:00
","유니자장면 : 7,000원
삼선자장면 : 8,000원
삼선짬뽕 : 9,000원
삼선우동 : 8,000원
중국식냉면(하절기) : 7,500원
검정국산콩국수(하절기) : 9,000원
사천탕면(동절기) : 9,000원
타오특면 : 9,000원
기스면 : 8,000원
잡탕밥 : 15,000원
유산슬밥 : 13,000원
잡채밥 : 9,000원
고추잡채밥 : 9,500원
삼선볶음밥 : 8,000원
타오볶음밥 : 7,000원
",0507-1332-2888
3070000-101-2016-00159,까쉬, 동선동2가,3070000.0,서울특별시 성북구 보문로34길 72-5 (동선동2가),"카페,디저트","매일/11:00 - 22:00
","핑크 레몬에이드 : 6,500원
아인슈패너 : 6,000원
수제 자몽에이드 : 6,000원
아이스 아메리카노 : 4,500원
티라미수 : 5,000원
당근케이크 : 5,500원
",02-921-7761
3160000-101-2004-00157,큰바다수산, 개봉동,3160000.0,서울특별시 구로구 고척로21길 25 (개봉동),생선회,등록된 영업시간이 없습니다.,"광어회(소) : 35,000원
광어회(중) : 45,000원
",02-2686-5071
3160000-101-2004-00223,청기와 명가 감자탕, 구로동,3160000.0,서울특별시 구로구 도림로 31-1 (구로동),감자탕,"수/10:30 - 22:30
목/10:30 - 22:30
금/10:30 - 22:30
토/10:00 - 22:00
일/11:00 - 22:00
월/10:30 - 22:30
화/10:30 - 22:30
","우거지 등뼈 감자탕+공기밥 2개(대) : 38,000원
우거지 등뼈 감자탕+공기밥 2개(중) : 34,000원
우거지 등뼈 감자탕+공기밥 2개(소) : 26,000원
해물 등뼈 감자탕+공기밥 2개(L (3~4인분)) : 59,000원
해물 등뼈 감자탕+공기밥 2개(R (2~3인분)) : 45,000원
해물 등뼈 찜+공기밥 2개(L (3~4인분)) : 59,000원
해물 등뼈 찜+공기밥 2개(R (2~3인분)) : 45,000원
등뼈 찜 + 공기밥 2개((L) 3~4인분) : 39,000원
등뼈 찜 + 공기밥 2개((R) 2~3인분) : 29,000원
미니멀]우거지 해장국+공기밥 1개(1인분) : 8,000원
우거지 등뼈 감자탕+공기밥 2개(대) : 38,000원
우거지 등뼈 감자탕+공기밥 2개(중) : 34,000원
우거지 등뼈 감자탕+공기밥 2개(소) : 26,000원
해물 등뼈 감자탕+공기밥 2개(L (3~4인분)) : 59,000원
해물 등뼈 감자탕+공기밥 2개(R (2~3인분)) : 45,000원
등뼈 찜 + 공기밥 2개((L) 3~4인분) : 39,000원
등뼈 찜 + 공기밥 2개((R) 2~3인분) : 29,000원
공기밥 : 1,000원
우거지 : 3,000원
수제비 : 2,000원
",0507-1372-5457
3160000-101-1998-02224,참좋은식당, 오류동,3160000.0,서울특별시 구로구 경인로 228 (오류동),"찌개,전골",등록된 영업시간이 없습니다.,"복지리 : 변동
복샤브샤브 : 변동
알탕 : 8,000원
갈치조림 : 8,000원
생선구이정식 : 8,000원
",02-2683-3854
