관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3210000-101-2022-00268,통돼지네, 잠원동,3210000.0,서울특별시 서초구 강남대로95길 15 1층 (잠원동),"육류,고기요리","화/10:00 - 23:00
수/10:00 - 23:00
목/10:00 - 23:00
금/10:00 - 23:00
토/10:00 - 22:00
일/정기휴무 (매주 일요일)
월/10:00 - 23:00
","콩국수 : 8,000원
미나리삼겹살 : 18,000원
통돼지 김치찌개 : 8,000원
두루치기(대) : 50,000원
두루치기(중) : 38,000원
두루치기(소) : 26,000원
계란말이 : 8,000원
초당두부사리 : 4,000원
",02-544-0692
3070000-101-2022-00029,파스타 어때, 동소문동5가,3070000.0,서울특별시 성북구 보문로40길 11 지1층 B101호 주방2호 (동소문동5가 성신여대역솔하임),양식,"매일/00:00 - 24:00
","스파이시 크림파스타 : 9,900원
차돌 품은 알리올리오 : 10,000원
차돌 품은 해장파스타 : 12,900원
스테이크 스파이시 크림파스타 : 13,900원
베이컨 품은 김치 필라프 : 9,900원
스파이시 크림 리조또 : 9,900원
",070-4495-0055
3130000-101-2021-00808,에이셉피자, 성산동,3130000.0,서울특별시 마포구 월드컵북로16길 7 영재빌딩 3층 1호 (성산동),피자,"매일/16:00 - 새벽 02:40
","ASAP PIZZA Large : 21,900원
Hot chikhen Large : 22,900원
",070-7631-7770
3120000-101-2021-00327,모두뼈다귀감자탕, 남가좌동,3120000.0,서울특별시 서대문구 거북골로 120 상가2동 지하2층 2-1B호 (남가좌동 DMC센트레빌),감자탕,"매일/09:00 - 새벽 02:00/새벽 01:45 라스트오더
","명품 감자탕(반조리)(소(2~3인분)) : 19,900원
명품 감자탕(반조리)(중(3~4인분)) : 24,900원
명품 감자탕(반조리)(대(5~6인분)) : 31,900원
명품 뼈해장국 2~3인분(반조리)(2~3인분) : 14,900원
명품 순대국 2~3인분(반조리)(2~3인분) : 14,900원
명품 감자탕(반조리)(소(2~3인분)) : 19,900원
명품 감자탕(반조리)(대(5~6인분)) : 31,900원
명품 감자탕(반조리)(중(3~4인분)) : 24,900원
명품 뼈해장국 2~3인분(반조리)(2~3인분) : 14,900원
명품 순대국 2~3인분(반조리)(2~3인분) : 14,900원
콜라 1.25L(코카콜라) : 2,500원
사이다 1.25L(칠성사이다) : 2,500원
콜라500ml(코카콜라) : 1,500원
사이다 500ml(칠성사이다) : 1,500원
",02-1600-7478
3230000-101-2022-00413,육회쌀롱, 삼전동,3230000.0,서울특별시 송파구 백제고분로27길 14 1층 101호 (삼전동),한식,"매일/12:00 - 새벽 03:00/새벽 02:00 라스트오더
","쌀롱 육회(소(200g)) : 19,900원
쌀롱 육회(대(400g)) : 39,900원
쌀롱 육회(중(300g)) : 29,900원
간장육회(소(200g)) : 19,900원
간장육회(중(300g)) : 29,900원
간장육회(대(400g)) : 39,900원
고추장육회(소(200g)) : 19,900원
고추장육회(중(300g)) : 29,900원
고추장육회(대(400g)) : 39,900원
육사시미(소(200g)) : 19,900원
육사시미(중(300g)) : 29,900원
육사시미(대(400g)) : 39,900원
육사시미(소(200g)) : 19,900원
육사시미(대(400g)) : 39,900원
육사시미(중(300g)) : 29,900원
쌀롱 육회(소(200g)) : 19,900원
쌀롱 육회(중(300g)) : 29,900원
육회비빔밥 : 10,000원
제육덮밥 : 7,900원
오징어덮밥 : 7,900원
쭈꾸미덮밥 : 7,900원
쌀롱물냉면 : 8,000원
쌀롱비빔냉면 : 8,000원
새우튀김(2p) : 3,000원
새우튀김(5p) : 5,500원
갈비만두(8p) : 5,500원
코카콜라(355ml) : 2,000원
칠성사이다(355ml) : 2,000원
육회.불고기.제육볶.비빔밥.1인.혼밥.만두.냉면 : 123,456원
오징어볶음.쭈꾸미볶음.육사시미.갈비만두 : 123,456원
",02-2202-1614
3180000-101-2014-00174,고동함박, 문래동1가,3180000.0,서울특별시 영등포구 경인로72길 6 (문래동1가 지상2층),"스테이크,립","화/10:30 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
수/10:30 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
목/10:30 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
금/10:30 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
토/10:30 - 21:00/20:30 라스트오더
일/10:30 - 21:00/20:30 라스트오더
월/10:30 - 21:00/15:00 - 16:30 브레이크타임/20:30 라스트오더
","로제함박 : 11,900원
월클함박 : 12,900원
쫄면 : 7,900원
샐러드 : 5,500원
순대튀김 : 4,900원
고동함박+반맵쫄 : 13,900원
깔매함박+반순대 : 14,900원
고순까스+반맵쫄 : 17,500원
월클함박 + 새우튀김(2ps) : 17,900원
혜자버거 + 날아라봉봉(3ps) : 15,500원
로제함박 : 11,900원
월클함박 : 12,900원
쫄면 : 7,900원
문래 돈까스(1인분) : 10,900원
혜자버거(1인분) : 9,900원
샐러드 : 5,500원
순대튀김 : 4,900원
새우튀김(3ps) : 5,900원
치즈포테이토 : 6,900원
날아라 봉봉(6ps) : 7,900원
체다치즈 : 1,000원
눈꽃치즈 : 1,500원
혜자빵 : 1,000원
계란후라이 : 1,000원
공기밥 : 1,000원
봉봉 : 2,000원
코카콜라 : 2,000원
환타파인 : 2,000원
",02-2671-7123
3020000-101-2002-00313,돌체비타, 이태원동,3020000.0,서울특별시 용산구 이태원로 169 2층 (이태원동),양식,,"LONG ISLAND ICE TEA : 10,000원
레드락,스텔라,코젤다크 생맥주 : 4,000~6,000
",02-798-5266
3240000-101-2022-00150,끌로에, 둔촌동,3240000.0,서울특별시 강동구 풍성로63길 15 1층 101호 (둔촌동 골드빌),와인,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,070-4007-6555
3230000-101-2022-00412,토마루해물칼국수, 잠실동,3230000.0,서울특별시 송파구 백제고분로15길 6 1층 101호102호 (잠실동 태인빌라),한식,"화/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:00 라스트오더
수/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:00 라스트오더
목/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:00 라스트오더
금/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:00 라스트오더
토/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:00 라스트오더
일/정기휴무 (매주 일요일)
월/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:00 라스트오더
","해물칼국수 : 9,000원
고기왕만두 : 9,000원
김치왕만두 : 9,000원
왕만두국 : 9,000원
만두전골 소 : 27,000원
만두전골 대 : 36,000원
",02-416-2731
3210000-101-2022-00267,제너러스커피, 서초동,3210000.0,서울특별시 서초구 반포대로22길 7 대성빌딩 102호 (서초동),카페,"화/08:00 - 20:00
수/08:00 - 20:00
목/08:00 - 20:00
금/08:00 - 20:00
토/10:00 - 17:00
일/10:00 - 17:00
월/08:00 - 20:00
","아메리카노+초코칩스콘 : 6,900원
아메리카노+얼그레이스콘 : 6,900원
아메리카노+레몬스콘 : 6,900원
아메리카노+플레인스콘 : 6,400원
아메리카노+르뱅쿠키 : 6,900원
아메리카노+한입스콘 : 7,400원
아메리카노 +수제피칸초코쿠키 : 6,900원
",02-525-5252
3230000-101-2018-00126,올더웨이, 송파동,3230000.0,서울특별시 송파구 백제고분로41길 25 1층 101호 (송파동),햄버거,"화/11:00 - 20:30/20:00 라스트오더
수/11:00 - 20:30/20:00 라스트오더
목/11:00 - 20:30/20:00 라스트오더
금/11:00 - 20:30/20:00 라스트오더
토/11:00 - 20:30/20:00 라스트오더
일/11:00 - 20:30/20:00 라스트오더
월/정기휴무 (매주 월요일)
","더블클래식치즈버거세트 : 12,000원
더블올더웨이버거세트 : 12,500원
올더웨이버거세트 : 10,000원
",070-7755-9211
3110000-101-2022-00204,쭈꾸미닷, 갈현동,3110000.0,서울특별시 은평구 연서로 205-2 1층 (갈현동),주꾸미요리,"매일/17:00 - 새벽 03:00/새벽 02:00 라스트오더
","[]갈현동 맛집[] 매콤쭈꾸미 세트(2인세트) : 35,000원
[]갈현동 맛집[] 매콤쭈꾸미 세트(4인세트) : 63,000원
[]갈현동 맛집[] 매콤쭈꾸미 세트(3인세트) : 49,000원
[]인기[] 우삼겹쭈꾸미 세트(2인세트) : 39,000원
[]인기[] 우삼겹쭈꾸미 세트(3인세트) : 55,000원
[]인기[] 우삼겹쭈꾸미 세트(4인세트) : 71,000원
[]베스트[] 삼겹쭈꾸미 세트(2인세트) : 39,000원
[]베스트[] 삼겹쭈꾸미 세트(3인세트) : 55,000원
[]베스트[] 삼겹쭈꾸미 세트(4인세트) : 71,000원
[]강추[] 빠다맛전복 : 25,000원
[]중독성甲[] 쭈꾸미팍팍무쳤냐 : 18,000원
쭈꾸미덮밥 : 9,000원
[]갈현동 맛집[] 매콤쭈꾸미 세트(2인세트) : 35,000원
[]갈현동 맛집[] 매콤쭈꾸미 세트(4인세트) : 63,000원
[]갈현동 맛집[] 매콤쭈꾸미 세트(3인세트) : 49,000원
[]인기[] 우삼겹쭈꾸미 세트(2인세트) : 39,000원
[]인기[] 우삼겹쭈꾸미 세트(3인세트) : 55,000원
매콤쭈꾸미 : 15,000원
삼겹쭈꾸미 : 17,000원
우삼겹쭈꾸미 : 17,000원
전복쭈꾸미 : 18,000원
[]강추[] 빠다맛전복 : 25,000원
[]중독성甲[] 쭈꾸미팍팍무쳤냐 : 18,000원
부침개인가 튀김인가 : 5,000원
치즈폭탄 계란찜(아마도0칼로리) : 4,000원
볶음우동 : 3,000원
공기밥 : 1,000원
쭈꾸미덮밥 : 9,000원
코카콜라(355ml) : 2,000원
펩시콜라(355ml) : 2,000원
칠성사이다(355ml) : 2,000원
환타오렌지(355ml) : 2,000원
환타파인애플(355ml) : 2,000원
",02-6680-9924
3060000-101-2009-00311,올리보리, 망우동,3060000.0,서울특별시 중랑구 용마산로118길 9 1층 (망우동),보리밥,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-2207-7925
3080000-101-2014-00238,헬로우 수유, 수유동,3080000.0,서울특별시 강북구 도봉로85길 14 1층 (수유동),"카페,디저트","화/09:00 - 21:00/20:30 라스트오더
수/09:00 - 21:00/20:30 라스트오더
목/09:00 - 21:00/20:30 라스트오더
금/09:00 - 21:00/20:30 라스트오더
토/11:00 - 22:00/21:30 라스트오더
일/11:00 - 22:00/21:30 라스트오더
월/09:00 - 21:00/20:30 라스트오더
","헬로우주스 : 6,000원
오메오메(아이스오메기떡) : 3,500원
헬로우라떼 : 6,000원
아메리카노 : 4,000원
카페라떼 : 4,500원
바닐라라떼 : 5,000원
브라운치즈크로플 : 11,000원
생크림 크로플 : 5,000원
플레인 크로플 : 4,000원
어니언스콘 : 3,500원
바질스콘 : 3,500원
플레인스콘 : 3,500원
쇼콜라케이크 : 6,500원
당근케이크 : 6,000원
뉴욕치즈케이크 : 5,500원
",02-999-7850
3220000-101-2022-00771,한우옛날곱창, 삼성동,3220000.0,서울특별시 강남구 봉은사로 467 세창빌딩 지상2층 (삼성동),"곱창,막창,양",등록된 영업시간이 없습니다.,"한우곱창구이 200g : 21,000원
한우대창구이 200g : 20,000원
특양구이 180g : 23,000원
꽃살 180g : 17,000원
곱창한판(곱창,대창,염통)500g : 46,000원
모듬한판(곱창,대창,꽃살,염통)650 : 60,000원
옛날모듬(곱창,대창,염통)650g : 59,000원
특모듬(특양,곱창,대창,꽃살,염통)8 : 82,000원
",02-563-1980
3130000-101-2022-00534,하이타운서울, 서교동,3130000.0,서울특별시 마포구 와우산로29다길 10 지1층 101호 (서교동),"카페,디저트","화/12:00 - 19:00/18:30 라스트오더
수/12:00 - 19:00/18:30 라스트오더
목/12:00 - 19:00/18:30 라스트오더
금/11:00 - 21:00/20:30 라스트오더
토/11:00 - 21:00/20:30 라스트오더
일/11:00 - 21:00/20:30 라스트오더
월/정기휴무 (매주 월요일)
","크림 에스프레소 : 3,500원
아메리카노 : 4,500원
카페라떼 : 5,000원
",010-3337-4926
3000000-101-2022-00164,멘소레, 신문로1가,3000000.0,서울특별시 종로구 새문안로 92 광화문오피시아빌딩 지1층 B116-1호 (신문로1가),일식당,"화/11:00 - 20:00/14:30 - 17:00 브레이크타임
수/11:00 - 20:00/14:30 - 17:00 브레이크타임
목/11:00 - 20:00/14:30 - 17:00 브레이크타임
금/11:00 - 20:00/14:30 - 17:00 브레이크타임
토/정기휴무 (매주 토요일)
일/정기휴무 (매주 일요일)
월/11:00 - 20:00/14:30 - 17:00 브레이크타임
","비프스테이크돈 : 13,900원
지라시덮밥 : 12,900원
후토마끼(7p) : 10,900원
치킨데리야끼돈 : 12,900원
명란마요 아보카도돈 : 10,900원
연어아보카도돈 : 12,900원
특지라시덮밥(성게포함) : 14,900원
성게알덮밥 : 18,900원
장어덮밥 : 20,000원
",010-3468-9043
3150000-101-2016-00455,신김밥천국, 마곡동,3150000.0,서울특별시 강서구 마곡중앙5로 81 1층 120~121호 (마곡동 방화 1동 에스비타운),김밥,"화/08:00 - 23:00
수/08:00 - 23:00
목/08:00 - 23:00
금/08:00 - 23:00
토/08:00 - 23:00
일/08:00 - 22:00
월/08:00 - 23:00
","돈까스 : 7,000원
오므라이스 : 6,000원
원조김밥 : 2,500원
라면 : 3,800원
쫄면 : 5,000원
떡볶이 : 4,000원
카레오므라이스 : 7,000원
김치오므라이스 : 6,500원
제육덮밥 : 6,500원
오징어덮밥 : 6,500원
치킨마요덮밥 : 6,500원
냉면 : 6,000원
잔치국수 : 5,500원
고등어조림 : 7,000원
치즈돈까스 : 7,500원
",02-2666-9322
3230000-101-2022-00411,술~짱, 문정동,3230000.0,서울특별시 송파구 새말로5길 24 1층 102호 (문정동),"맥주,호프",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
