관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3220000-101-2003-00612,해담아구찜, 역삼동,3220000.0,서울특별시 강남구 강남대로96길 11 (역삼동지상2층),"아귀찜,해물찜","수/10:00 - 새벽 05:00
목/10:00 - 새벽 05:00
금/10:00 - 새벽 05:00
토/10:00 - 새벽 05:00
일/10:00 - 새벽 05:00
월/정기휴무 (매주 월요일)
화/10:00 - 새벽 05:00
","[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(소 (1~2인)) : 27,000원
[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(대 (3~4인)) : 42,000원
[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(특대 (4~5인)) : 52,000원
[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(중 (2~3인)) : 35,000원
1인 아구찜 + 곤이 (아귀찜)(1인분) : 19,900원
해물찜(소 (1~2인)) : 32,000원
해물찜(중 (2~3인)) : 40,000원
해물찜(대 (3~4인)) : 47,000원
해물찜(특대 (4~5인)) : 57,000원
낙꽃새찜 + 곤이(1인분 (계란찜서비스x)) : 26,000원
낙꽃새찜 + 곤이(소 (1~2인)) : 32,000원
낙꽃새찜 + 곤이(중 (2~3인)) : 40,000원
낙꽃새찜 + 곤이(대 (3~4인)) : 47,000원
낙꽃새찜 + 곤이(특대 (4~5인)) : 57,000원
알곤이찜(1인분 (계란찜서비스x)) : 22,000원
알곤이찜(소 (1~2인)) : 27,000원
알곤이찜(중 (2~3인)) : 35,000원
알곤이찜(대 (3~4인)) : 42,000원
알곤이찜(특대 (4~5인)) : 52,000원
순살아구찜 + 곤이(1인분(계란찜서비스x)) : 24,000원
순살아구찜 + 곤이(소 (1~2인)) : 32,000원
순살아구찜 + 곤이(중 (2~3인)) : 40,000원
순살아구찜 + 곤이(대 (3~4인)) : 47,000원
순살아구찜 + 곤이(특대 (4~5인)) : 57,000원
[NEW]해물탕(소) : 30,000원
[NEW]꽃게탕(소) : 28,000원
[NEW]알탕(소) : 25,000원
[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(소 (1~2인)) : 27,000원
[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(중 (2~3인)) : 35,000원
[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(특대 (4~5인)) : 52,000원
[강남 서초 주문수1위] 아구찜 + 곤이 (아귀찜)(대 (3~4인)) : 42,000원
순살아구찜 + 곤이(소 (1~2인)) : 32,000원
공기밥 : 1,000원
오이냉국(서비스양 동일)(추가1개) : 500원
와사비장(서비스양 동일)(추가1개) : 200원
아귀순살(400g) : 13,000원
아귀(500g) : 11,000원
코카콜라(500ml) : 2,000원
칠성사이다(500ml) : 2,000원
제로코크(355ml 캔) : 2,000원
제로 칠성사이다(355ml 캔) : 2,000원
",02-556-5989
3130000-101-2021-00387,온미동, 상암동,3130000.0,서울특별시 마포구 매봉산로 80 PARK M 1층 112113호 (상암동),일식당,"수/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
목/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
금/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
토/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
일(8/28)/휴무
월/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
화/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
","나만의 사케동 : 변동
나만의 카츠정식 : 변동
사케동 : 13,500원
안심카츠 : 14,000원
등심카츠 : 14,000원
가츠나베 : 11,000원
",02-303-6617
3030000-101-2013-00115,101번지 남산돈까스, 행당동,3030000.0,서울특별시 성동구 왕십리광장로 17 지상4층 (행당동 왕십리민자역사),101번지남산돈까스,"매일/11:00 - 20:30/20:00 라스트오더
","남산왕돈까스 : 12,000원
매운돈까스 : 12,500원
마늘돈까스 : 12,500원
반반돈까스 : 12,500원
치즈돈까스 : 13,000원
생선까스 : 13,000원
철판 함박스테이크 : 13,000원
철판 치즈함박스테이크 : 14,000원
고구마치즈돈까스 : 14,000원
모듬정식 : 14,000원
돈까스 카레덮밥 : 10,000원
뚝배기 김치우동 : 10,000원
뚝배기 김치우동세트 : 13,000원
뚝배기 치즈떡볶이돈까스 : 10,000원
꼬치어묵우동 : 9,000원
",등록된 전화번호가 없습니다.
3170000-101-1996-04679,강가네돌솥밥추어탕, 독산동,3170000.0,서울특별시 금천구 남부순환로 1420 (독산동 지상1층),추어탕,"매일/10:00 - 22:30
","추어탕 : 9,000원
통추어탕 : 10,000원
추어튀김 : 13,000원
설렁탕 : 9,000원
",02-867-8887
3240000-101-2022-00167,티앤블라썸, 성내동,3240000.0,서울특별시 강동구 올림픽로 624 강동메디컬센터 78층 (성내동),"카페,디저트","수/11:00 - 20:00/19:30 라스트오더
목/11:00 - 20:00/19:30 라스트오더
금/11:00 - 20:00/19:30 라스트오더
토/11:00 - 20:00/19:30 라스트오더
일/정기휴무 (매주 일요일)
월/11:00 - 20:00/19:30 라스트오더
화/11:00 - 20:00/19:30 라스트오더
","장미에이드 : 7,000원
에스프레소 : 4,000원
아메리카노 : 4,500원
카페라떼 : 5,000원
",010-4231-9610
3230000-101-2019-00137,파랑통닭, 문정동,3230000.0,서울특별시 송파구 법원로 114 엠스테이트 비동 1층 제비-102호 (문정동),"치킨,닭강정",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-2283-1240
3020000-101-2002-00161,팔도회포차, 원효로3가,3020000.0,서울특별시 용산구 원효로39길 19 (원효로3가),생선회,"수/15:00 - 23:50
목/15:00 - 23:50
금/15:00 - 23:50
토/15:00 - 23:00
일/15:00 - 23:00
월/15:00 - 23:50
화/15:00 - 23:50
","철판쭈꾸미 : 변동
양푼이물회 : 변동
조개전골 : 변동
",02-701-4949
3030000-101-2020-00539,담식당, 행당동,3030000.0,서울특별시 성동구 행당로8길 41-2 1층 (행당동),일식당,"수/11:30 - 24:00/15:00 - 17:00 브레이크타임/14:30, 23:30 라스트오더
목/11:30 - 24:00/15:00 - 17:00 브레이크타임/14:30, 23:30 라스트오더
금/11:30 - 24:00/15:00 - 17:00 브레이크타임/14:30, 23:30 라스트오더
토/11:30 - 24:00/15:00 - 17:00 브레이크타임/14:30, 23:30 라스트오더
일/11:30 - 24:00/15:00 - 17:00 브레이크타임/14:30, 23:30 라스트오더
월/정기휴무 (매주 월요일)
화/11:30 - 24:00/15:00 - 17:00 브레이크타임/14:30, 23:30 라스트오더
","[추천메뉴] 골라먹는 초밥+미니냉모밀세트(12ps) : 13,900원
모듬초밥+미니냉모밀 세트(10ps) : 16,900원
VIP 초밥+미니냉모밀 세트(12ps) : 25,900원
한우 오리지널육회(200g) : 27,000원
한우 오리지널육회(300g) : 37,000원
직화구이 모듬초밥+미니냉모밀 세트(10ps) : 17,900원
한우 육회 반+연어사시미 반(300g) : 39,000원
한우 육회 반+연어사시미 반(400g) : 49,000원
한우 육회 반+연어사시미 반(500g) : 59,000원
[추천메뉴] 골라먹는 초밥+미니냉모밀세트(12ps) : 13,900원
모듬초밥+미니냉모밀 세트(10ps) : 16,900원
직화구이 모듬초밥+미니냉모밀 세트(10ps) : 17,900원
VIP 초밥+미니냉모밀 세트(12ps) : 25,900원
새우 모듬초밥+미니냉모밀 세트(12ps) : 16,900원
육회비빔밥+미니냉모밀 : 12,900원
참치덮밥+미니냉모밀 : 18,900원
연어&참치덮밥+미니냉모밀 : 18,900원
우니&연어덮밥+미니냉모밀 : 24,900원
연어 아부리동+미니냉모밀 : 15,900원
한우 오리지널육회(200g) : 27,000원
한우 오리지널육회(300g) : 37,000원
한우 고추장육회(200g) : 27,000원
한우 고추장육회(300g) : 37,000원
연어사시미(200g) : 25,000원
한우 육회만(150g) : 22,000원
한우 육회만(200g) : 24,000원
한우 육회만(250g) : 27,000원
한우 육회만(300g) : 31,000원
2인 파티세트 : 37,000원
3~4인 파티세트 : 60,000원
육회+연어 혼술세트 : 22,000원
연어 혼술세트 : 15,000원
왕새우튀김(3ps) : 6,000원
왕새우튀김(5ps) : 9,000원
버팔로윙(5ps) : 6,000원
버팔로윙(8ps) : 9,000원
배 : 2,000원
참치카나페 : 2,000원
치즈 : 500원
김 : 500원
감태 : 2,000원
코카콜라(355ml) : 2,000원
칠성사이다(355ml) : 2,000원
웰치스 포도(355ml) : 2,000원
탄산수(레몬)(500ml) : 2,000원
토닉워터(300ml) : 2,000원
갤러리아포레, 트리마제(진입할증료) : 1,000원
아크로 포레스트(진입할증료) : 2,000원
",02-6448-4800
3030000-101-1994-06040,행당순대국, 행당동,3030000.0,서울특별시 성동구 행당로17길 5 (행당동 317-90 지상1층),"순대,순댓국",등록된 영업시간이 없습니다.,"순대국 : 8,000원
술국 : 14,000원
수육 : 15,000원
모듬수육 : 18,000원
내장순대국 : 8,000원
뽈살순대국 : 9,000원
오소리순대국 : 9,000원
오소리감투 : 14,000원
모듬수육 : 18,000원
순대 : 7,000원
",02-2299-7363
3030000-101-2022-00040,숯불구이 미각, 행당동,3030000.0,서울특별시 성동구 행당로17길 19-2 1층 (행당동),"육류,고기요리","수/12:00 - 23:00
목/12:00 - 23:00
금/12:00 - 23:00
토/12:00 - 23:00
일/12:00 - 23:00
월/12:00 - 23:00
화/12:00 - 23:00
","껍데기 : 9,000원
LA갈비-생갈비 : 22,000원
소갈비살 : 18,000원
갈매기살 : 16,000원
",02-2282-4788
3030000-101-2001-06748,하동진, 행당동,3030000.0,서울특별시 성동구 행당로17길 17 (행당동),국밥,"매일/09:00 - 새벽 01:00
","밀면 : 7,000원
비빔면 : 7,000원
고기국수 : 8,000원
돼지국밥 : 8,000원
내장국밥 : 8,000원
섞어국밥 : 8,000원
수육 中 : 24,000원
소꼬리찜 : 22,000원
밀면수육세트 : 14,000원
비빔면수육세트 : 14,000원
만두 : 5,000원
얼큰국밥 : 9,000원
",02-6405-7001
3230000-101-1993-07546,문방사우, 방이동,3230000.0,서울특별시 송파구 오금로15길 16 지상1층 (방이동),한식,"매일/18:00 - 새벽 02:00/새벽 01:30 라스트오더
","특급스지&소꼬리찜 : 48,000원
땡초해물부추전 : 15,000원
마약불스지 : 36,000원
",010-6317-6683
3030000-101-1999-06313,한솥도시락, 행당동,3030000.0,서울특별시 성동구 행당로 119 (행당동 317-70 지상1층),"도시락,컵밥","매일/09:00 - 21:00
","오븐구이 오리도시락 : 6,900원
매화도시락 : 10,000원
(추천)왕카레돈까스덮밥 : 5,900원
(BEST)메가치킨마요 : 5,800원
마파두부덮밥 : 5,000원
나시고랭 : 6,000원
[8월한정] 시골제육두부강된장 비빔밥 : 4,300원
[8월한정] 소불고기감초볶음고추장 비빔밥 : 4,500원
[8월한정] 토핑 토네이도소세지 : 1,000원
[8월한정] 토핑 스팸 : 800원
[8월한정] 토핑 치킨2조각 : 1,200원
오븐구이 오리도시락 : 6,900원
핫 치즈 닭갈비 덮밥 : 5,900원
열무 두부강된장 비빔밥 : 4,900원
열무 감초고추장 비빔밥 : 4,500원
1993 왕돈까스 : 9,300원
한솥 완도 미역국 : 1,000원
한솥 매콤 해물 된장국 : 1,000원
한솥 미소 된장국 : 1,000원
한솥 황태 해장국 : 1,000원
토마토미트 파스타 : 4,500원
트리플치즈 파스타 : 5,500원
토네이도소세지 파스타 : 5,500원
매화도시락 : 10,000원
개나리 : 8,000원
(BEST)진달래 : 7,500원
치킨마요 부대찌개 정식 : 6,900원
제육 부대찌개 정식 : 8,500원
[국산김치사용] 치킨마요 김치찌개 정식 : 6,500원
돈치스팸 김치 부대찌개 정식 : 8,500원
[국산김치사용] 빅치킨마요 김치찌개 정식 : 7,000원
탕수육도련님 고기고기 : 5,800원
돈까스도련님 고기고기 : 6,000원
새치 고기고기 도시락 : 6,700원
돈치 고기고기 : 5,800원
숯불직화구이 : 6,500원
소불고기 : 5,400원
(BEST)동백 : 5,800원
돈치스팸 : 4,900원
칠리 찹쌀탕수육도련님 : 4,200원
(BEST)숯불직화구이 덮밥 : 5,900원
(추천)왕카레돈까스덮밥 : 5,900원
새우돈까스 덮밥 : 4,100원
돈까스 덮밥 : 4,000원
마파두부덮밥 : 5,000원
튼튼 도시락 : 5,000원
치킨마요 : 3,500원
참치마요 : 3,200원
빅치킨마요 : 4,100원
왕치킨마요 : 4,800원
(BEST)메가치킨마요 : 5,800원
참치야채감초고추장 : 3,300원
(추천)시골제육두부강된장비빔밥 : 5,000원
(추천)소불고기감초고추장비빔밥 : 5,200원
(BEST)소불고기 철판볶음밥 : 4,700원
김치볶음밥 : 3,900원
스팸철판볶음밥 : 4,500원
스팸 김치볶음밥 : 4,700원
돈까스 카레 : 4,500원
김치 부대찌개 : 5,800원
묵은지 김치찌개 : 4,500원
후라이드 순살(중)+케이준소스,양념치킨소스 : 7,500원
후라이드 순살(소)+양념치킨소스 : 4,000원
후라이드 순살(소)+케이준소스 : 4,000원
후라이드 순살(소)+스리라차마요소스 : 4,000원
닭강정(소) : 3,400원
반찬 토네이도소세지 : 2,600원
반찬 순살 고등어 간장구이(60g) : 3,600원
반찬 제육볶음(130g) : 3,200원
반찬 고기고기 : 3,400원
반찬 돈까스도련님 : 3,800원
미니찹쌀핫도그(4개입) : 2,500원
미니찹쌀탕수육(80g) : 2,200원
뉴 감자고로케(120g) : 2,700원
고메이 크림고로케 : 3,500원
케이준후라이(80g) : 1,700원
리얼꿀 미니호떡 : 2,200원
리얼티라미수찰떡(1개) : 1,500원
김치 : 400원
무말랭이 : 400원
오징어젓갈 : 500원
한솥볶음고추장 : 1,200원
볶음김치 : 500원
한솥 양념치킨소스 : 600원
한솥 케이준소스 : 600원
치킨마요소스 : 500원
빅치킨마요소스 : 600원
양식소스 : 300원
웰치스포도 355ml : 1,100원
마운틴듀 355ml : 1,500원
코카콜라 500ml : 2,100원
코카콜라 250ml : 1,500원
미니콜라 190ml : 900원
육개장사발면 : 900원
신라면(소) : 1,000원
진짬뽕(소) : 1,400원
진라면 매운맛(소) : 850원
참깨라면(소) : 1,100원
한솥밥 : 1,000원
현미밥 : 1,700원
",02-2298-6550
3220000-101-2021-01385,공룡닭발, 논현동,3220000.0,서울특별시 강남구 논현로113길 12 지상1층 (논현동),닭발,"매일/17:00 - 새벽 02:00
","(공룡닭발 베스트)국물닭발 : 19,000원
(가성비 최고~)공룡세트 : 25,000원
(닭발의 원조)통뼈직화닭발 : 19,000원
(뼈 없이 편하게)직화무뼈닭발 : 20,000원
(여럿이 할땐~)두개세트 : 37,000원
(닭발,떡볶이 둘다 땡길땐)국물닭발떡볶이 : 20,000원
(공룡닭발 베스트)국물닭발 : 19,000원
(신메뉴출시)튤립국물닭발 : 20,000원
(뼈 없이 편하게)무뼈국물닭발 : 19,000원
(고민될땐~)반반국물닭발 : 20,000원
(닭발,떡볶이 둘다 땡길땐)국물닭발떡볶이 : 20,000원
(가성비 최고~)공룡세트 : 25,000원
(여럿이 할땐~)두개세트 : 37,000원
(가성비 최고)옛날통닭세트(옛날통닭세트) : 24,900원
오돌덮밥 : 7,000원
날치알주먹밥 : 4,000원
누룽지 : 4,000원
계란찜 : 4,000원
치즈토핑 : 3,000원
옛날통닭 반마리 : 5,500원
옛날통닭 1마리 : 10,900원
옛날통닭 2마리(2마리) : 20,900원
쿨피스450ml : 2,000원
콜라500ml : 2,000원
콜라1.25l : 3,000원
제로콜라500ml : 2,000원
스프라이트500ml : 2,000원
",02-545-9338
3220000-101-1996-00591,조선부뚜막, 역삼동,3220000.0,서울특별시 강남구 논현로94길 11 (역삼동),"육류,고기요리","매일/11:00 - 22:00/15:00 - 16:30 브레이크타임/21:30 라스트오더
","솥뚜껑 삼겹살 : 13,900원
김치말이 국수 : 7,000원
[점심특선]돼지 김치구이 : 9,900원
[점심특선]돼지 김치찌개 : 9,900원
꽃삼겹 150g : 12,900원
눈꽃목살 150g : 13,900원
콜라겐껍데기 150g : 10,900원
꽃항정 150g : 14,900원
차돌박이 150g : 15,900원
",02-539-0092
3080000-101-2020-00303,제육대가, 미아동,3080000.0,서울특별시 강북구 도봉로 193 지하1층 1호 (미아동),한식,"매일/10:10 - 새벽 01:40
","1인 제육(불향/화이트) : 13,000원
",02-985-5351
3050000-101-2011-00354,자래, 장안동,3050000.0,서울특별시 동대문구 천호대로81길 49 1층 (장안동),요리주점,"수/11:00 - 새벽 01:00/15:00 - 17:00 브레이크타임/새벽 00:30 라스트오더
목/11:00 - 새벽 01:00/15:00 - 17:00 브레이크타임/새벽 00:30 라스트오더
금/16:30 - 새벽 01:00/새벽 00:30 라스트오더
토/16:30 - 새벽 01:00/새벽 00:30 라스트오더
일/16:30 - 새벽 01:00/새벽 00:30 라스트오더
월/11:00 - 새벽 01:00/15:00 - 17:00 브레이크타임/새벽 00:30 라스트오더
화/11:00 - 새벽 01:00/15:00 - 17:00 브레이크타임/새벽 00:30 라스트오더
","찹스테이크+파스타 : 35,000원
와인삼겹스테이크 : 25,000원
이여사님 나박국수 : 7,000원
편육냉채 : 20,000원
골뱅이소면 : 18,000원
쥐포와나쵸 : 10,000원
",02-6339-2030
3200000-101-2020-00208,역전할머니맥주, 신림동,3200000.0,서울특별시 관악구 호암로24길 65 1층 (신림동),"맥주,호프","매일/18:00 - 03:00
","30cm마약치즈돈까스 : 10,000원
염통 꼬치(10pcs) : 7,000원
갈릭빠다 포테이토 : 7,000원
치즈라볶이 튀김 범벅 세트 : 14,900원
바지락순두부 : 8,000원
마요라면땅 : 3,000원
전병 비빔면 : 7,000원
버터가문어구이 : 8,000원
떡NO꼬치 : 7,000원
치즈라볶이 튀김 범벅 세트 : 14,900원
짜파구리 튀김 범벅 세트 : 14,900원
치즈라볶이 통닭반마리 세트 : 14,000원
오징어입 : 7,000원
먹태 : 14,000원
치즈 라볶이 : 9,000원
갈릭빠다 포테이토 : 7,000원
옛날 통닭(반마리) : 6,000원
할멘보샤(10개) : 10,000원
버터구이오징어입 : 8,000원
할매네술국 : 9,000원
김치치즈탕수육 : 12,000원
아이스오색황도 : 7,000원
버터구이 오징어 : 10,000원
반건조 오징어 : 10,000원
마른 오징어 : 9,000원
노가리 : 6,000원
참 쥐포 : 7,000원
양념 감자튀김 : 7,000원
순살치킨 : 8,000원
양념순살치킨 : 9,000원
30cm마약치즈돈까스 : 10,000원
통통 군만두 : 5,000원
수제소세지 : 5,000원
모듬소세지 : 13,000원
살얼음파인애플 : 7,000원
짜파구리 : 9,000원
할매네 바지락탕 : 9,000원
콜라 : 2,000원
사이다 : 2,000원
토닉워터(300ml) : 2,000원
갓뚜기밥+할맥 김 : 2,000원
할맥 김(2개) : 1,000원
땅콩 : 1,000원
할모닝 : 1,500원
케찹 : 500원
마요네즈 : 500원
황태딥핑+마요네즈 : 500원
닭강정 소스 : 500원
머스타드 : 500원
",등록된 전화번호가 없습니다.
3180000-101-2022-00284,청년피자, 양평동2가,3180000.0,서울특별시 영등포구 선유서로 67 신동아하이팰리스 1층 102호 (양평동2가),피자,"수/11:00 - 22:00
목/11:00 - 22:00
금/11:00 - 22:00
토/11:00 - 22:00
일/11:00 - 22:00
월/정기휴무 (매주 월요일)
화/11:00 - 22:00
",등록된 메뉴가 없습니다.,02-2633-0630
3040000-101-2022-00208,느즈막, 자양동,3040000.0,서울특별시 광진구 뚝섬로31길 21 1층 (자양동),"카페,디저트","수/11:00 - 20:30/20:00 라스트오더
목/11:00 - 20:30/20:00 라스트오더
금/11:00 - 20:30/20:00 라스트오더
토/11:00 - 20:30/20:00 라스트오더
일/11:00 - 20:30/20:00 라스트오더
월/정기휴무 (매주 월요일)
화/11:00 - 20:30/20:00 라스트오더
","바나나 팬케이크 : 9,500원
프렌치 토스트 : 9,000원
잠봉뵈르 : 7,000원
명란오일파스타 : 10,500원
뽀모도로 : 10,500원
오미자에이드(ice) : 5,500원
아메리카노(hot) : 4,000원
아메리카노(ice) : 4,000원
카페라떼(hot) : 4,500원
카페라떼(ice) : 4,500원
바닐라라떼(hot) : 4,500원
콜드브루(ice) : 5,000원
바닐라콜드브루(ice) : 5,500원
디카페인 콜드브루(ice) : 5,000원
리치마일티(ice) : 5,000원
밀크티(ice) : 4,500원
복숭아아이스티(ice) : 4,500원
오미자에이드(ice) : 5,500원
레몬에이드(ice) : 5,000원
초코라떼(hot) : 4,500원
초코라떼(ice) : 4,500원
말차라떼(hot) : 4,500원
말차라떼(ice) : 4,500원
뽀모도로 : 10,500원
명란오일파스타 : 10,500원
미트소스파스타 : 10,500원
까르보나라 : 10,500원
바스크치즈케이크 : 5,500원
당근케이크 : 5,500원
단호박스프 : 4,500원
잠봉뵈르 : 7,000원
에그바게트 : 6,000원
앙버터 : 6,000원
무화과크림베리 : 5,500원
바나나 팬케이크 : 9,500원
프렌치 토스트 : 9,000원
",02-6403-0911
