관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3210000-101-1998-09220,돈거돈락, 방배동,3210000.0,서울특별시 서초구 방배중앙로 144 (방배동),돼지고기구이,"매일/11:00 - 22:30/15:30 - 16:30 브레이크타임/22:00 라스트오더
","삼겹살 : 16,000원
",02-534-9290
3190000-101-2021-00184,계공감, 노량진동,3190000.0,서울특별시 동작구 만양로14길 27 1층 (노량진동),닭갈비,"매일/16:00 - 24:00
","닭갈비 : 11,000원
비빔막국수 : 6,000원
물막국수 : 6,000원
닭목살 : 11,000원
잔치국수 : 5,000원
묵밥 : 5,000원
치즈퐁듀 : 4,000원
",02-3280-3969
3130000-101-2021-00565,청랩, 합정동,3130000.0,서울특별시 마포구 독막로4길 41 지1층 (합정동),"카페,디저트","화/12:00 - 21:00
수/12:00 - 21:00
목/12:00 - 21:00
금/12:00 - 21:00
토/12:00 - 21:00
일/정기휴무 (매주 일요일)
월/정기휴무 (매주 월요일)
","M size 생 콤부차 : 7,500원
얼그레이 솔트 크림 라떼 : 6,500원
콤부차 크림치즈 : 10,800~12,800
퐁숑 바닐라빈 라떼 : 6,800원
콤부차 클렌즈 스무디 / 레드베리 : 7,500원
콤부차 클렌즈 스무디 / 퍼플베리 : 7,500원
콤부차 클렌즈 스무디 / 해피 옐로우 : 7,500원
콤부차 클렌즈 스무디 / 다크 카카오 : 7,500원
카페라떼 : 5,500원
아메리카노 : 4,500~5,000
",010-4288-1755
3050000-101-2022-00191,은정푸드, 청량리동,3050000.0,서울특별시 동대문구 홍릉로 75 2층 (청량리동),기업,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3200000-101-2022-00249,동경, 신림동,3200000.0,서울특별시 관악구 조원로 160 1층 (신림동),양식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-866-4153
3240000-101-2022-00185,비터, 성내동,3240000.0,서울특별시 강동구 성내로3길 18 1층 (성내동),"카페,디저트","화/09:00 - 21:00
수/09:00 - 21:00
목/09:00 - 21:00
금/09:00 - 21:00
토/10:00 - 18:00
일/10:00 - 18:00
월/09:00 - 21:00
","아메리카노 : 3,500원
카페라떼 : 4,000원
바닐라라떼 : 4,500원
쇼콜라 : 6,500원
쇼콜라카페 : 6,800원
카카오밀크티 : 6,800원
밀크아이스크림 : 3,500원
비엔나라떼 : 5,000원
비엔나쇼콜라 : 7,000원
아포가토 : 4,500원
카카오홍차 : 5,500원
",02-485-1819
3000000-101-2022-00160,모자이크 베이커리 북촌, 재동,3000000.0,서울특별시 종로구 북촌로4길 8 1층 (재동),베이커리,"매일/10:00 - 19:00
","애플파이 : 8,500원
레몬케이크 : 4,700원
얼굴 깜빠뉴 : 14,500원
깜빠뉴 하프 : 9,900원
댕기 깜빠뉴 : 9,900원
소금빵 : 3,500원
버터스콘 : 3,000원
살구데니쉬 : 5,300원
토마토치즈데니쉬 : 5,300원
치즈 치아바타 : 4,900원
올리브 치아바타 : 4,900원
플레인 치아바타 : 4,500원
토마토&모짜렐라 : 7,900원
구운야채&바질페스토 : 7,900원
소세지&코울슬로 : 7,900원
",등록된 전화번호가 없습니다.
3190000-101-2022-00121,산목, 노량진동,3190000.0,서울특별시 동작구 노량진로14길 25 1층 (노량진동),냉면,"화/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
수/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
목/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
금/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
토/11:30 - 15:00/14:30 라스트오더
일/정기휴무 (매주 일요일)
월/11:30 - 20:00/15:00 - 17:00 브레이크타임/19:30 라스트오더
","중화국수 : 7,900원
볶음우동 : 7,900원
비빔냉면 : 7,900원
냉모밀 : 7,900원
",등록된 전화번호가 없습니다.
3150000-101-2022-00327,마라공방, 마곡동,3150000.0,서울특별시 강서구 공항대로 269-15 힐스테이트에코마곡 2층 218호 (마곡동),중식당,"화/11:00 - 22:00
수/11:00 - 22:00
목/11:00 - 22:00
금/11:00 - 22:00
토/11:00 - 22:00
일/정기휴무 (매주 일요일)
월/11:00 - 22:00
","마라탕 토핑재료 100g당 : 1,900원
마라샹궈 토핑재료 100g당 : 3,200원
꿔바로우 小 : 12,000원
꿔바로우 大 : 18,000원
꽃빵튀김 : 7,000원
마라두부 : 12,000원
",010-2228-9199
3130000-101-2022-00528,한주당, 서교동,3130000.0,서울특별시 마포구 와우산로18길 17 1층 (서교동),한식,"매일/18:00 - 새벽 04:00
","매운 등갈비찜 : 29,000원
감자치즈전 : 16,000원
수육전골 : 28,000원
닭목살구이 : 18,000원
수육 : 16,000원
미숫가루 화채 : 19,000원
짜파게티 with 파김치 : 6,000원
",02-6448-6698
3200000-101-2018-00515,가화양꼬치&마라샹궈, 신림동,3200000.0,서울특별시 관악구 신원로 40-11 2층 201호 (신림동),양꼬치,"매일/14:00 - 새벽 02:00/새벽 01:00 라스트오더
","고급양갈비 : 25,000원
양꼬치(10꼬치) : 7,000원
마라샹궈(2인) : 22,000원
양갈비살꼬치 : 13,000원
훠궈세트 : 32,000원
마라소롱샤 : 25,000원
마라탕 : 10,000원
동파육 : 18,000원
향라오징어 : 15,000원
",02-762-5888
3220000-101-2008-00296,카페티퍼스트에비뉴, 청담동,3220000.0,서울특별시 강남구 도산대로59길 9 (청담동지상1층),카페,"화/10:00 - 23:00
수/10:00 - 23:00
목/10:00 - 23:00
금/10:00 - 24:00
토/10:00 - 24:00
일/10:00 - 24:00
월/10:00 - 23:00
","망고빙수 : 33,000원
수박쥬스 : 14,000원
허니버터토스트 : 22,000원
치킨반미 : 24,000원
오믈렛라이스 : 24,000원
베트남쌀국수샐러드 : 27,000원
오징어떡볶이 : 32,000원
",02-517-0255
3020000-101-2022-00288,압구정 진주, 한남동,3020000.0,서울특별시 용산구 대사관로30길 11-6 1층 (한남동),"육류,고기요리","화/16:00 - 23:00
수/16:00 - 23:00
목/16:00 - 23:00
금/16:00 - 23:00
토/16:00 - 23:00
일/16:00 - 23:00
월/정기휴무 (매주 월요일)
","진주삼겹살 : 17,000원
",070-8865-8788
3190000-101-2022-00120,일출, 신대방동,3190000.0,서울특별시 동작구 여의대방로24길 134 1층 (신대방동),이자카야,"매일/17:00 - 새벽 06:00
","생골뱅이탕 : 38,000원
",070-4833-0517
3140000-101-2022-00182,빵의시간, 목동,3140000.0,서울특별시 양천구 목동중앙북로12길 41 1층 (목동),베이커리,"화/10:00 - 20:00
수/10:00 - 20:00
목/10:00 - 20:00
금/10:00 - 20:00
토/10:00 - 20:00
일/10:00 - 20:00
월/정기휴무 (매주 월요일)
","오리지널 바스크 치즈케익 : 8,900원
명란샤워 바게트 : 4,800원
팥&버터 프레첼 : 3,800원
오리지널 그래놀라 : 5,900원
오리지널 퀸아망 : 3,500원
허니버터 라우겐스콘 : 3,200원
밤 바스크 치즈 케이크 : 5,800원
밤치즈 타르트 : 3,700원
소복소복 우유크림 브레드 : 4,800원
필링듬뿍 에그타르트 : 3,400원
정통 크라상 : 3,500원
레몬 케이크 : 3,200원
고소함 폭팔 소금빵 : 2,200원
롱소세지 바게트 : 4,400원
마늘샤워 바게트 : 4,800원
",010-5858-4426
3070000-101-2000-10629,지지고, 동선동1가,3070000.0,서울특별시 성북구 동소문로20나길 13 1층 102호 (동선동1가),"도시락,컵밥","화/11:00 - 21:00
수/11:00 - 21:00
목/11:00 - 21:00
금/11:00 - 21:00
토/11:00 - 20:30
일/11:00 - 20:30
월/11:00 - 21:00
","(Best) 지지고 라이스 : 5,000원
(Best) 지지고 누들 : 5,000원
참치마요 : 5,000원
불고기마요 : 5,000원
반반마요 : 5,000원
참치김치마요 : 5,000원
(Best) 지지고 라이스 : 5,000원
(Best) 지지고 누들 : 5,000원
누들 + 밥추가(흰밥) : 6,000원
참치마요 : 5,000원
불고기마요 : 5,000원
스프라이트(캔(355ml)) : 2,000원
스프라이트(PET)(PET(500ml)) : 2,500원
펩시(캔(355ml)) : 2,000원
마운틴듀(캔(355ml)) : 2,000원
웰치스 포도(캔(355ml)) : 2,000원
",02-924-1253
3150000-101-2022-00383,도시공간, 화곡동,3150000.0,서울특별시 강서구 강서로 207 1층 (화곡동),"맥주,호프",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-2699-2749
3190000-101-2009-00059,이곱착한고기, 사당동,3190000.0,서울특별시 동작구 동작대로3길 6 (사당동),"육류,고기요리","매일/10:00 - 22:30/15:00 - 17:00 브레이크타임
","이베리코 반마리(500g) : 42,000원
흑돈삼겹모듬 450g : 29,000원
이곱세트 : 48,000원
돼지갈비 300g : 16,000원
흑돈오겹살 150g : 9,900원
흑돈삼겹살 150g : 9,900원
한우대창 : 15,900원
홍창[막창] : 15,900원
특양 : 18,900원
소곱창전골 : 17,000원
이베리코 감자탕(1인분) : 14,000원
",02-597-8292
3100000-101-2022-00098,은사 K스크린 골프, 중계동,3100000.0,서울특별시 노원구 노원로22길 77 건영아파트 상가동 지하층 1호 (중계동),스크린골프장,"매일/09:00 - 24:00
",등록된 메뉴가 없습니다.,02-2088-4025
3120000-101-2012-00127,더 돈카츠, 충정로2가,3120000.0,서울특별시 서대문구 충정로 53 (충정로2가),돈가스,"화/11:00 - 20:00/14:00 - 17:00 브레이크타임/19:00 라스트오더
수/11:00 - 20:00/14:00 - 17:00 브레이크타임/19:00 라스트오더
목/11:00 - 20:00/14:00 - 17:00 브레이크타임/19:00 라스트오더
금/11:00 - 20:00/14:00 - 17:00 브레이크타임/19:00 라스트오더
토/정기휴무 (매주 토요일)
일/정기휴무 (매주 일요일)
월/11:00 - 20:00/14:00 - 17:00 브레이크타임/19:00 라스트오더
","히레까스 : 8,900원
로스까스 : 7,900원
생선까스 : 8,900원
",02-393-7004
3080000-101-2006-00324,황금성, 수유동,3080000.0,서울특별시 강북구 덕릉로 62 (수유동),중식당,"매일/10:00 - 20:30
","짜장면 : 6,500원
간짜장 : 8,000원
쟁반짜장 : 10,000원
짬뽕 : 8,000원
특해물짬뽕 : 13,000원
홍합짱뽕 : 10,000원
특해물모듬짬뽕 : 17,000원
우동 : 8,000원
황금성특면 : 11,000원
볶음밥 : 8,500원
짬뽕밥 : 9,000원
김치볶음밥 : 9,000원
잡채밥 : 10,000원
얼큰짜장 : 8,000원
얼큰간짜장 : 9,500원
",02-989-0101
3070000-101-2013-00235,종암면옥, 종암동,3070000.0,서울특별시 성북구 종암로18길 4 (종암동 지상1층),냉면,"매일/10:30 - 21:00
","비빔냉면 : 9,500원
바지락칼국수 : 8,500원
물냉면 : 9,500원
회냉면 : 10,500원
만두(3개) : 4,000원
뼈해장국 : 9,000원
특뼈해장국 : 12,000원
소머리국밥 : 10,000원
돈까스 : 9,000원
",02-943-2665
3120000-101-2022-00181,백채김치찌개, 홍제동,3120000.0,서울특별시 서대문구 통일로37길 12 1층 (홍제동),"찌개,전골","화/10:30 - 23:00
수/10:30 - 23:00
목/10:30 - 23:00
금/10:30 - 23:00
토/10:30 - 23:00
일/10:30 - 23:00
월/정기휴무 (매주 월요일)
","1인분 : 8,000원
세트1 : 22,000원
세트2 : 30,000원
세트3 : 38,000원
달걀말이 : 6,000원
",02-396-7336
3130000-101-2020-00414,채선당 키친, 신공덕동,3130000.0,서울특별시 마포구 백범로 205 101동 지하2층 B219호 (신공덕동 펜트라우스),샤브샤브,"매일/11:00 - 21:30/21:00 라스트오더
","샤브샤브 & 월남쌈 : 16,000원
호주식월남쌈 : 14,000원
소고기샤브 : 13,000원
더블샤브(고기두배) : 16,000원
뼈있는 한마리 안동찜닭 : 20,800원
순살 한마리 안동찜닭 : 22,800원
두마리 안동찜닭 : 32,800원
찜닭정식 (반마리) : 12,000원
전주식 산채 왕 비빔밥 : 8,000원
갈비맛 제육 왕 비빔밥 : 9,000원
매콤 제육 왕비빔밥 : 9,500원
갈비맛 불고기 왕비빔밥 : 10,500원
간장제육볶음 : 9,000원
고추장제육볶음 : 8,500원
소불고기볶음 : 9,500원
",02-706-7789
3220000-101-2022-00759,카가리, 청담동,3220000.0,서울특별시 강남구 선릉로148길 52-5 지상2층 (청담동),일식당,"화/18:00 - 24:00/23:00 라스트오더
수/18:00 - 24:00/23:00 라스트오더
목/18:00 - 24:00/23:00 라스트오더
금/18:00 - 24:00/23:00 라스트오더
토/18:00 - 24:00/23:00 라스트오더
일/정기휴무 (매주 일요일)
월/18:00 - 24:00/23:00 라스트오더
","카가리 오마카세 : 150,000원
",02-512-9588
3130000-101-2022-00527,한공간, 연남동,3130000.0,서울특별시 마포구 동교로27길 78 1층 102호 (연남동),퓨전음식,"화/17:00 - 24:00/23:30 라스트오더
수/17:00 - 24:00/23:30 라스트오더
목/17:00 - 24:00/23:30 라스트오더
금/17:00 - 24:00/23:30 라스트오더
토/17:00 - 24:00/23:30 라스트오더
일/17:00 - 24:00/23:30 라스트오더
월/정기휴무 (매주 월요일)
","온통 초록 부라타 : 14,000원
발효 바나나꿀 바질 요거트 : 6,000원
돌김 성게 로제 파스타 : 21,000원
호박고지 엔쵸비 오일 파스타 : 18,000원
포항초 페스토 까넬로니 : 12,000원
고추장 미트 패스츄리 : 12,000원
무화과 : 9,000원
",010-7223-4247
3200000-101-2020-00514,우주에프앤비, 신림동,3200000.0,서울특별시 관악구 남부순환로149길 10 2층 201호 (신림동),아시아음식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-2687-1296
3220000-101-1995-14717,영동미가, 역삼동,3220000.0,서울특별시 강남구 강남대로62길 14 지상1층 (역삼동),한식,등록된 영업시간이 없습니다.,"매운 찜갈비 : 23,000원
덜 매운 찜갈비 : 23,000원
돌판쭈꾸미 : 16,000원
술국 : 14,000원
모듬전 : 30,000원
",02-508-1134
3240000-101-2022-00184,늘 공간, 암사동,3240000.0,서울특별시 강동구 올림픽로93길 24 101호 (암사동 새봄빌라),"카페,디저트","화/10:00 - 21:00
수/10:00 - 21:00
목/10:00 - 21:00
금/10:00 - 21:00
토/11:00 - 20:00
일/정기휴무 (매주 일요일)
월/10:00 - 21:00
","아이스바닐라크림라떼 : 6,000원
아인슈페너 : 6,000원
아메리카노 : 4,000원
",010-8796-3052
3200000-101-2022-00248,라쿵푸, 신림동,3200000.0,서울특별시 관악구 난곡로 173 1층 (신림동),중식당,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-858-6889
3100000-101-2009-00207,비젼식당, 하계동,3100000.0,서울특별시 노원구 공릉로58나길 14 1층 (하계동),"백반,가정식",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-948-8876
3160000-101-1998-08855,금수원, 구로동,3160000.0,서울특별시 구로구 가마산로 279 1층 (구로동),중식당,"매일/00:00 - 24:00
","짜장면 : 5,500원
짬뽕 : 6,000원
우동 : 6,000원
간짜장 : 6,000원
쟁반짜장 : 6,500원
볶음밥 : 6,500원
마파두부밥 : 7,500원
탕수육(소) : 16,000원
탕수육(중) : 20,000원
탕수육(대) : 25,000원
탕수육+양장피 : 45,000원
깐풍기+팔보채 : 55,000원
",등록된 전화번호가 없습니다.
3100000-101-2017-00301,써니펍, 상계동,3100000.0,서울특별시 노원구 동일로 1383 상가동 101호 (상계동 상계주공3단지아파트),"맥주,호프","화/17:00 - 새벽 02:00
수/17:00 - 새벽 02:00
목/17:00 - 새벽 02:00
금/17:00 - 새벽 02:00
토/17:00 - 새벽 02:00
일/17:00 - 새벽 01:00
월/17:00 - 새벽 02:00
","수제 고추튀김 : 13,000원
",010-7675-2845
3170000-101-2012-00122,가산삼계탕, 가산동,3170000.0,서울특별시 금천구 가산디지털1로 131 B127호 (가산동 BYC HIGHCITY),"백숙,삼계탕","매일/00:00 - 24:00
","삼계탕 : 13,000원
반계탕 : 7,000원
안동찜닭 中 : 23,000원
닭볶음탕 中 : 26,000원
",02-6947-4999
3230000-101-2022-00406,담소 선술집, 거여동,3230000.0,서울특별시 송파구 성내천로 124 1층 102호 (거여동),이자카야,"매일/17:30 - 새벽 04:00
","찹스테이크 : 22,000원
",010-5567-0174
3230000-101-2008-00369,툇마루밥상, 문정동,3230000.0,서울특별시 송파구 송파대로22길 13 1층 (문정동),한정식,"화/11:30 - 21:30
수/11:30 - 21:30
목/11:30 - 21:30
금/11:30 - 21:30
토/11:30 - 21:30
일/11:30 - 21:30
월/정기휴무 (매주 월요일)
","툇마루밥상 : 23,000원
황태구이 : 18,000원
목살양념구이 : 28,000원
",02-409-6979
3230000-101-2022-00405,툇마루밥상, 문정동,3230000.0,서울특별시 송파구 송파대로22길 11 12층 (문정동),한정식,등록된 영업시간이 없습니다.,"툇마루밥상 : 23,000원
황태구이 : 18,000원
목살양념구이 : 28,000원
",등록된 전화번호가 없습니다.
3050000-101-1981-05853,성천막국수, 답십리동,3050000.0,서울특별시 동대문구 답십리로48나길 2 1층 (답십리동),막국수,"화/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
수/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
목/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
금/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
토/11:30 - 19:00/18:30 라스트오더
일/정기휴무 (매주 일요일)
월/11:30 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
","제육 : 12,000원
물막국수 : 7,000원
비빔막국수 : 7,000원
물막국수+제육 : 10,000원
비빔막국수정식 : 10,000원
제육반접시 : 6,000원
",02-2244-5529
3050000-101-2010-00062,개성칡냉면, 답십리동,3050000.0,서울특별시 동대문구 답십리로48길 83 (답십리동1층),냉면,"매일/10:00 - 21:00
","물냉면 : 7,500원
비빔냉면 : 7,500원
열무냉면 : 8,500원
갈비만두 : 6,500원
찐만두 : 6,500원
물냉면 : 7,500원
비빔냉면 : 7,500원
열무냉면 : 8,500원
코다리냉면 : 9,500원
고기왕만두 : 6,500원
1인세트(1인분) : 11,000원
2인세트(2인분) : 21,000원
",02-2242-4247
3000000-101-2022-00159,정직유부, 명륜2가,3000000.0,서울특별시 종로구 성균관로 7-2 1층 (명륜2가),"초밥,롤","화/11:00 - 20:00/15:00 - 16:00 브레이크타임
수/11:00 - 20:00/15:00 - 16:00 브레이크타임
목/11:00 - 20:00/15:00 - 16:00 브레이크타임
금/11:00 - 20:00/15:00 - 16:00 브레이크타임
토/11:00 - 20:00/15:00 - 16:00 브레이크타임
일/정기휴무 (매주 일요일)
월/11:00 - 20:00/15:00 - 16:00 브레이크타임
","(New) 정직냉모밀 : 5,200원
(New) 고추참치불고기유부 : 5,400원
(New) 고추참치유부 : 5,400원
정직유부 : 4,300원
참치마요유부 : 5,200원
볶음김치유부 : 5,200원
불고기유부 : 5,400원
크래미와사마요 : 5,400원
에그유부 : 5,400원
닭갈비유부 : 5,400원
참치김치유부 (반반) : 5,200원
크래미불고기유부 (반반) : 5,400원
에그불고기유부 : 5,400원
에그닭갈비유부 : 5,400원
참깨두계면 : 5,600원
",02-745-3978
3140000-101-2022-00181,28청춘어시장, 신정동,3140000.0,서울특별시 양천구 신정중앙로 73 1층 1호 (신정동),생선회,"화/14:00 - 새벽 02:00
수/14:00 - 새벽 02:00
목/14:00 - 새벽 02:00
금/14:00 - 새벽 02:00
토/14:00 - 새벽 02:00
일/14:00 - 새벽 02:00
월/정기휴무 (매주 월요일)
","광어 소 : 26,000원
",02-2606-7321
3130000-101-2021-00142,카츠만개, 연남동,3130000.0,서울특별시 마포구 동교로38길 23 1층 (연남동),돈가스,"화/11:30 - 21:00/20:15 라스트오더
수/11:30 - 21:00/20:15 라스트오더
목/11:30 - 21:00/20:15 라스트오더
금/11:30 - 21:00/20:15 라스트오더
토/12:00 - 21:00/20:15 라스트오더
일/12:00 - 21:00/20:15 라스트오더
월/11:30 - 21:00/20:15 라스트오더
","만개카츠 : 11,900원
토마호카츠 : 16,000원
로제 누룽지 치즈 돈카츠 : 15,000원
유린기 돈카츠 : 13,000원
만개카레 : 10,900원
햄카츠 : 7,000원
카츠산도 : 14,000원
치즈카츠 : 13,900원
고구마 치즈카츠 : 14,900원
닭안심 카레 : 10,900원
돈카츠 카레 : 10,900원
만개 야끼카레 : 12,900원
만개온쫄면(소시지) : 7,900원
만개온쫄면(유부&어묵) : 9,000원
",02-6749-3108
