관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3110000-101-2002-00432,홍두깨 칼국수, 응암동,3110000.0,서울특별시 은평구 응암로 174-1 1층 (응암동),"칼국수,만두","일/09:00 - 21:00
월/09:00 - 21:00
화/09:00 - 21:00
수/정기휴무 (매주 수요일)
목/09:00 - 21:00
금/09:00 - 21:00
토/09:00 - 21:00
","손칼국수 : 5,000원
비빔칼국수 : 6,000원
수제 돈까스 : 8,000원
칼만두 : 6,000원
돈칼 : 9,000원
돈비 : 10,000원
곱빼기 : 1,000원
만두 : 1,000원
물냉면 (계절) : 6,000원
돈냉 (계절) : 9,000원
",02-375-5892
3110000-101-2020-00304,돈국수, 응암동,3110000.0,서울특별시 은평구 가좌로 213-2 1층 (응암동),국수,"일/11:00 - 21:00
월/정기휴무 (매주 월요일)
화/11:00 - 21:00
수/11:00 - 21:00
목/11:00 - 21:00
금/11:00 - 21:00
토/11:00 - 21:00
","어묵가락국수 : 5,000원
비빔국수 : 5,000원
잔치국수 : 4,000원
수제만두(8개) : 4,000원
수제왕만두(4개) : 5,000원
왕만두국 : 5,000원
떡왕만두국 : 6,000원
수제튀김만두(8개) : 5,000원
수제 왕튀김만두(4개) : 6,000원
냉모밀(여름) : 6,000원
콩국수(여름) : 6,000원
",02-304-1133
3020000-101-2022-00361,커튼콜, 서계동,3020000.0,서울특별시 용산구 청파로93길 46 (서계동),기업,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3110000-101-1997-00783,홍대칼국수와 족발, 갈현동,3110000.0,서울특별시 은평구 통일로 855-15 (갈현동),"족발,보쌈","일/13:00 - 23:20/22:35 라스트오더
월/15:00 - 23:50/23:05 라스트오더
화/15:00 - 23:50/23:05 라스트오더
수/15:00 - 23:50/23:05 라스트오더
목/15:00 - 23:50/23:05 라스트오더
금/15:00 - 23:50/23:05 라스트오더
토/13:00 - 23:50/23:05 라스트오더
","족발/(홀에선 칼국수무한리필)(대(국내산앞발)) : 38,000원
보쌈///(홀에선 칼국수무한리필)(대) : 38,000원
보쌈///(홀에선 칼국수무한리필)(중) : 33,000원
불족발(대) : 35,000원
불족발(중) : 30,000원
콤보1(족+불)세트 (3인) : 40,000원
허니마늘족발(대(국내산앞발)) : 41,000원
족발/(홀에선 칼국수무한리필)(대(국내산앞발)) : 38,000원
족발(중(국내산)) : 33,000원
족발(음료제외)(소(배달용/국내산뒷발)) : 28,000원
허니마늘족발(대(국내산앞발)) : 41,000원
허니마늘족발중 : 36,000원
트리플(족+보+불)세트 : 51,000원
스페셜(족+보)세트(3인) : 43,000원
스페셜(족(뒷발)+보)세트(2인/배달용) : 38,000원
콤보1(족+불)세트 (3인) : 40,000원
콤보1(족(뒷발)+불)세트(2인/배달용) : 36,000원
족발고기추가(새우젓만제공) : 20,000원
보쌈고기추가(새우젓만제공) : 20,000원
쟁반국수 : 10,000원
칼국수추가(조리전)(1set) : 7,000원
홍칼육수(칼국수육수)1팩 : 3,000원
콜라(500ml) : 2,000원
스프라이트(캔 355ml) : 2,000원
환타파인(캔 355ml) : 2,000원
",02-388-4119
3110000-101-1999-06772,홍제동 30년 우동 국수, 갈현동,3110000.0,서울특별시 은평구 서오릉로 242 1층 (갈현동),"우동,소바","매일/11:00 - 23:00
","우동 : 5,000원
유부우동 : 6,000원
부추우동 : 6,000원
어묵우동 : 6,000원
들깨우동 : 7,000원
순두부우동 : 7,000원
비빔면 : 7,000원
콩국수(계절메뉴) : 8,000원
똥집 : 8,000원
오돌뼈 : 8,000원
닭발 : 10,000원
오징어데침 : 12,000원
꼬막(계절메뉴) : 12,000원
계란말이 : 9,000원
우삼겹우동 : 8,500원
",02-388-5929
3110000-101-2005-00145,둔내막국수, 진관동,3110000.0,서울특별시 은평구 북한산로 255 1층 (진관동),막국수,"일/11:30 - 19:00
월/정기휴무 (매주 월요일)
화/11:30 - 19:00
수/11:30 - 19:00
목/11:30 - 19:00
금/11:30 - 19:00
토/11:30 - 19:00
","물막국수 : 9,000원
비빔막국수 : 9,000원
감자전 : 9,000원
메밀전병 : 6,000원
",02-381-8870
3220000-101-2022-00938,킴델숀, 역삼동,3220000.0,서울특별시 강남구 언주로81길 47 지상1층 (역삼동),종합도소매,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,070-8709-1234
3110000-101-2015-00124,등촌샤브칼국수, 진관동,3110000.0,서울특별시 은평구 북한산로 277 (진관동 1층2층),"칼국수,만두","매일/11:00 - 22:00
","버섯칼국수 : 8,000원
들깨칼국수 : 8,000원
소고기샤브 : 8,000원
찐만두 : 5,000원
",02-371-2093
3110000-101-2019-00171,양양감자 칼국수, 진관동,3110000.0,서울특별시 은평구 통일로 1010 아이파크포레스트게이트 제지1층 102호 (진관동),"칼국수,만두","일/11:00 - 20:00/19:30 라스트오더
월/정기휴무 (매주 월요일)
화/11:00 - 20:00/15:00 - 16:30 브레이크타임/19:30 라스트오더
수/11:00 - 20:00/15:00 - 16:30 브레이크타임/19:30 라스트오더
목/11:00 - 20:00/15:00 - 16:30 브레이크타임/19:30 라스트오더
금/11:00 - 20:00/15:00 - 16:30 브레이크타임/19:30 라스트오더
토/11:00 - 20:00/19:30 라스트오더
","감자칼국수 : 8,000원
장칼국수 : 9,000원
비빔밥 : 8,000원
오징어순대(1마리) : 12,000원
계절콩국수 : 9,000원
감자칼국수 : 8,000원
장칼국수 : 9,000원
비빔밥 : 8,000원
오징어순대(1마리) : 12,000원
공기밥 : 1,000원
콩물 추가 : 6,000원
",070-7321-3994
3210000-101-2021-00109,서퍼스 포케, 양재동,3210000.0,서울특별시 서초구 양재천로31길 12 1층 (양재동 금안빌딩),"다이어트,샐러드","일/정기휴무 (매주 일요일)
월/11:00 - 21:00
화/11:00 - 21:00
수/11:00 - 21:00
목/11:00 - 21:00
금/11:00 - 21:00
토/11:00 - 20:00
","살몬카도 : 12,900원
로스트치킨&아스파라거스 : 12,900원
카야토스트 : 4,000원
쉬림프&아스파라거스 : 12,900원
우니&쉬림프 포케 : 33,000원
빅웨이브 : 8,000원
코코넛 커피 : 6,000원
아보카도 커피 : 6,000원
파인애플 스무디 : 6,000원
아보카도 스무디 : 6,000원
",070-8879-7779
3220000-101-2015-00793,달래해장, 신사동,3220000.0,서울특별시 강남구 압구정로2길 46 1층 1011호 (신사동),한식,"매일/00:00 - 24:00
","(특)해장국 : 12,000원
탕국 : 10,000원
낙지볶음 : 25,000원
달래불고기 : 18,000원
모듬전 : 25,000원
갈비수육(250g) : 28,000원
모듬수육(대,500g) : 55,000원
모듬수육(소,250g) : 32,000원
해장국 : 9,000원
양지해장국 : 9,000원
육회비빔밥 : 9,000원
소불고기뚝배기 : 9,000원
달래해장전골 : 32,000원
왕새우파전 : 18,000원
맑은탕국 : 10,000원
",02-2039-5969
3090000-101-2022-00126,헤이포차, 방학동,3090000.0,서울특별시 도봉구 도당로13길 37 2층 (방학동),한식,"매일/16:00 - 새벽 03:00
","오돌뼈+주먹밥 : 15,000원
동태탕 : 15,000원
똥집야채볶음 : 11,000원
닭도리탕 : 25,000원
멕시칸샐러드 : 15,000원
왕노가리 : 12,000원
골뱅이소면 : 15,000원
",010-2790-8976
3180000-101-2022-00403,달라정쭈꾸미, 여의도동,3180000.0,서울특별시 영등포구 국제금융로8길 19 중앙빌딩 지하1층 제117-1호 (여의도동),한식,"일/정기휴무 (매주 일요일)
월/10:00 - 22:00/14:00 - 16:00 브레이크타임
화/10:00 - 22:00/14:00 - 16:00 브레이크타임
수/10:00 - 22:00/14:00 - 16:00 브레이크타임
목/10:00 - 22:00/14:00 - 16:00 브레이크타임
금/10:00 - 22:00/14:00 - 16:00 브레이크타임
토/정기휴무 (매주 토요일)
","쭈꾸미돈까스 : 13,000원
쭈꾸미볶음 : 13,000원
쭈꾸미삽겹살볶음 : 13,000원
들깨수제비 : 11,000원
쭈꾸미수제비 : 12,000원
",02-2138-3667
3200000-101-1985-00866,신풍고시식당, 신림동,3200000.0,서울특별시 관악구 신림로 107 (신림동),한식뷔페,"매일/06:30 - 19:30
",등록된 메뉴가 없습니다.,02-884-8846
3050000-101-2020-00390,뜸들이다, 휘경동,3050000.0,서울특별시 동대문구 이문로 62 1층 103호 (휘경동),"도시락,컵밥","매일/10:30 - 20:30
","소세지로제덮밥매운맛1단계N : 8,400원
소세지카레N : 8,400원
도란도란대표 : 7,400원
어깨살간장덮밥대표 : 6,900원
마라덮밥매운맛1단계대표 : 7,400원
간장계란밥대표 : 4,400원
매콤꼬막덮밥대표 : 8,900원
삼겹살카레대표 : 6,900원
도란도란대표 : 7,400원
삼겹살카레대표 : 6,900원
어깨살간장덮밥대표 : 6,900원
마라덮밥매운맛1단계대표 : 7,400원
간장계란밥대표 : 4,400원
매콤꼬막덮밥대표 : 8,900원
소세지로제덮밥매운맛1단계N : 8,400원
소세지카레N : 8,400원
가쓰오국물 200ml : 700원
비빔꼬막 70g추가 : 2,500원
소세지추가 : 2,500원
명란소스 30g추가 : 1,500원
공기밥 추가 : 1,000원
김가루추가 : 700원
어니언크런치추가 : 900원
코카콜라 355ml : 2,000원
스프라이트 355ml : 2,000원
제로콜라 355ml : 2,000원
",02-969-3005
3070000-101-2022-00226,남문통닭, 석관동,3070000.0,서울특별시 성북구 돌곶이로 65-6 1층 (석관동),"치킨,닭강정","매일/15:00 - 24:00/23:00 라스트오더
","원조 수원왕갈비통닭 : 19,900원
연무동 고추장통닭 : 19,900원
통닭버거 (왕갈비/양념) : 4,900원
양념통닭 : 18,900원
후라이드 : 17,900원
반/반(한마리) : 19,900원
반/반/반(한마리 반) : 29,900원
옛날통닭 : 12,900원
무뼈닭발튀김 : 8,000원
통마늘 똥집 : 7,000원
남문주먹밥 : 3,000원
닭표맥주(생맥주) : 3,900원
수제맥주(남문/북문) : 5,500원
",010-3503-6070
3120000-101-2001-05246,바플라이, 창천동,3120000.0,서울특별시 서대문구 연세로9길 10-1 지하1~2층 (창천동),요리주점,"일/정기휴무 (매주 일요일)
월/16:00 - 새벽 06:00
화/16:00 - 새벽 06:00
수/16:00 - 새벽 06:00
목/16:00 - 새벽 06:00
금/16:00 - 새벽 06:00
토/16:00 - 새벽 06:00
","살얼음 생맥주 : 3,500원
순살치킨+감자튀김 : 5,000원
칵테일 : 7,000원
미니과일 : 5,000원
치즈떡볶이 : 5,000원
",02-333-0973
3100000-101-2022-00163,753 베이글 비스트로, 공릉동,3100000.0,서울특별시 노원구 공릉로26길 32 12층 (공릉동),베이글,"일/08:00 - 17:00
월/정기휴무 (매주 월요일)
화/08:00 - 17:00
수/08:00 - 17:00
목/08:00 - 17:00
금/08:00 - 17:00
토/08:00 - 17:00
","베이글 : 3,900원
",010-8625-4210
3160000-101-2022-00237,고기원칙, 항동,3160000.0,서울특별시 구로구 서해안로 2124 1층 109110호 (항동),한식,"일/14:00 - 22:00/21:00 라스트오더
월/15:00 - 23:00/22:00 라스트오더
화/15:00 - 23:00/22:00 라스트오더
수/15:00 - 23:00/22:00 라스트오더
목/15:00 - 23:00/22:00 라스트오더
금/15:00 - 23:00/22:00 라스트오더
토/14:00 - 22:00/21:00 라스트오더
","와규 : 22,000원
황제덧살 : 15,000원
숙성삼겹살 : 15,000원
김치말이국수(물/비빔) : 5,000원
",070-4833-0201
3220000-101-2022-00680,오하나, 논현동,3220000.0,서울특별시 강남구 선릉로 709 지상1층 102호 (논현동),"카페,디저트","일/정기휴무 (매주 일요일)
월/08:30 - 19:00/18:50 라스트오더
화/08:30 - 19:00/18:50 라스트오더
수/08:30 - 19:00/18:50 라스트오더
목/08:30 - 19:00/18:50 라스트오더
금/08:30 - 19:00/18:50 라스트오더
토/10:00 - 18:00/17:50 라스트오더
","햄치즈에그 샌드위치 : 6,500원
에그듬뿍 샌드위치 : 5,500원
에그단호박 샌드위치 : 7,500원
버터카야토스트 : 4,500원
치킨텐더 샌드위치 : 7,500원
데리야키치킨 샌드위치 : 7,000원
에그크래미샌드위치 : 7,500원
에그쉬림프 샌드위치 : 7,000원
크림바질치킨 샌드위치 : 8,000원
아보카도 쉬림프크랩 샌드위치 : 8,500원
구운버섯 닭가슴살 샐러드 : 8,900원
와사비크래미샐러드 : 7,800원
치킨텐더샐러드 : 8,500원
파스타 샐러드 : 8,500원
감자 스프 : 6,000원
",02-6952-0066
3070000-101-2022-00232,여부초밥, 안암동5가,3070000.0,서울특별시 성북구 개운사길 21-3 지하1층 우측 (안암동5가),종합분식,"매일/11:00 - 20:00/19:50 라스트오더
","참치마요 여부초밥(4p) : 4,900원
(best)불고기 여부초밥(4피스) : 5,300원
(best)참치김치 여부초밥(4p) : 5,300원
여부초밥 (유부초밥)(4p) : 4,300원
삼겹비빔면 : 4,500원
냉우동(1인분) : 4,500원
(신메뉴) 마라삼겹비빔면+초밥 4P+장국(1인분) : 9,800원
(신메뉴)마라삼겹비빔면+반반초밥 2P+2P+장국(1인분) : 9,800원
(주문폭주)초밥4P +삼겹비빔면+장국 : 8,800원
(주문폭주)반반초밥(2p+2p) + 삼겹비빔면 + 장국(1인분) : 8,800원
(뜨끈한국물)초밥4P + 우동+와사비(1인분) : 8,500원
(NEW)마라삼겹비빔면(1인분) : 5,500원
어묵우동(얼큰한맛) : 4,400원
어묵우동(어묵추가) : 4,700원
어묵우동(얼큰 + 어묵추가) : 4,900원
어묵우동(일반) : 4,200원
펩시콜라(355ml) : 1,500원
칠성사이다(355ml) : 1,500원
(ZERO)펩시제로(355ml) : 1,500원
",02-923-1223
3190000-101-1994-00283,황토가마솥설렁탕, 사당동,3190000.0,서울특별시 동작구 동작대로29가길 8 (사당동),한식,등록된 영업시간이 없습니다.,"설렁탕 : 11,000원
도가니탕 : 16,000원
한방꼬리탕 : 17,000원
도가니수육 중 : 35,000원
도가니수육 대 : 45,000원
모듬수육 : 60,000원
한우우족탕 : 17,000원
도설탕 : 16,000원
",02-532-1613
3130000-101-2022-00690,이오엠, 연남동,3130000.0,서울특별시 마포구 동교로 262 5층 (연남동),"카페,디저트","매일/12:00 - 21:00
","아메리카노 : 변동
",010-7277-4003
3220000-101-2015-01090,빽다방, 도곡동,3220000.0,서울특별시 강남구 남부순환로 2615 104호 (도곡동 극동스타클래스),테이크아웃커피,"일/08:00 - 19:00
월/07:30 - 21:00
화/07:30 - 21:00
수/07:30 - 21:00
목/07:30 - 21:00
금/07:30 - 21:00
토/08:00 - 19:00
","앗메리카노(ICED) : 2,000원
블루캔디소다 : 4,000원
삼라봉요거트스무디 : 5,300원
식혜(ICED) : 3,000원
깔라만시에이드 : 4,000원
빵빵한 세트 : 7,300원
너랑나랑 세트 : 6,300원
크리미 가득 세트 : 8,500원
1인 인기메뉴 세트 : 9,500원
빽사이즈 앗메리카노(ICED) : 3,000원
빽사이즈 원조커피(ICED) : 4,000원
빽사이즈 달콤아이스티(ICED) : 3,500원
빽사이즈 아이스티샷추가(ICED) : 4,000원
빽사이즈 빽's카페라떼(ICED) : 5,000원
앗메리카노(HOT) : 1,500원
앗메리카노(ICED) : 2,000원
빽's카페라떼(HOT) : 3,500원
빽's카페라떼(ICED) : 3,500원
원조커피(HOT) : 3,000원
디카페인 콜드브루 : 4,500원
디카페인 콜드브루라떼 : 5,000원
디카페인 콜드브루라떼(흑당) : 6,000원
디카페인 콜드브루라떼(연유) : 6,000원
딸기라떼(ICED)+노란빨대 : 4,000원
초코라떼(HOT) : 4,000원
초코라떼(ICED) : 4,000원
녹차라떼(HOT) : 4,000원
녹차라떼(ICED) : 4,000원
청포도플라워 : 4,000원
아이스미초(석류) : 3,000원
달콤아이스티 : 2,500원
깔라만시티(HOT) : 3,500원
삼라봉티(HOT) : 4,500원
삼라봉에이드 : 5,000원
깔라만시에이드 : 4,000원
미초(석류)에이드 : 3,500원
레모네이드 : 4,500원
자몽에이드 : 4,500원
딸기바나나빽스치노(베이직) : 4,300원
초코바나나빽스치노(베이직) : 4,300원
녹차빽스치노(베이직) : 4,300원
원조빽스치노(베이직) : 3,800원
피스타치오빽스치노(베이직) : 5,000원
퐁당치노(바닐라)+노란빨대 : 4,300원
퐁당치노(원조커피)+노란빨대 : 4,300원
퐁당치노(미숫가루)+노란빨대 : 4,300원
코코넛커피스무디 : 5,300원
성주참외꿀스무디 : 5,300원
빽그램핫도그 : 4,000원
큰마들렌(오리지널) : 3,300원
네모머핀(초콜릿) : 3,000원
크리미슈 : 2,500원
크리미단팥빵 : 2,500원
[MD]콜드브루 원액 : 13,500원
[MD]디카페인 콜드브루 원액 : 14,500원
",02-575-0824
3200000-101-2010-00025,키요이 스키야키, 봉천동,3200000.0,서울특별시 관악구 남부순환로234길 21 (봉천동지상1층),일식당,"일/11:30 - 21:30/14:30 - 17:00 브레이크타임/20:30 라스트오더
월/정기휴무 (매주 월요일)
화/11:30 - 21:30/14:30 - 17:00 브레이크타임/20:30 라스트오더
수/11:30 - 21:30/14:30 - 17:00 브레이크타임/20:30 라스트오더
목/11:30 - 21:30/14:30 - 17:00 브레이크타임/20:30 라스트오더
금/11:30 - 21:30/14:30 - 17:00 브레이크타임/20:30 라스트오더
토/11:30 - 21:30/14:30 - 17:00 브레이크타임/20:30 라스트오더
","평일 스키야키 미국산(100g)런치 : 13,900원
평일 스키야키 국내산(100g) 런치 : 18,900원
평일 스키야키 미국산(150g) 디너 : 16,900원
평일 스키야키 국내산(150g) 디너 : 24,900원
직접 만드는 가라아게 : 7,500원
산토리 하이볼 : 6,500원
주말 스키야키 미국산 (150g) : 16,900원
주말 스키야키 국내산 (150g) : 24,900원
",070-7776-8520
3130000-101-2022-00689,미스터포, 상암동,3130000.0,서울특별시 마포구 매봉산로 75 디디엠씨(DDMC) 지하1층 101-12호 (상암동),베트남음식,"일/정기휴무 (매주 일요일)
월/11:00 - 15:00
화/11:00 - 15:00
수/11:00 - 15:00
목/11:00 - 15:00
금/11:00 - 15:00
토/정기휴무 (매주 토요일)
","양지 쌀국수 : 9,000원
미스터 쌀국수 : 10,000원
사골 양지 쌀국수 : 9,500원
매운 사골 양지 쌀국수 : 10,000원
오징어 쌀국수 : 9,500원
매운 오징어 쌀국수 : 10,000원
직화 소불고기 비빔 쌀국수 : 10,000원
생새우 비빔 쌀국수 : 9,500원
",070-8807-4744
